"Id","IsDeleted","Name","CreatedDate","CreatedById","LastModifiedDate","LastModifiedById","SystemModstamp","LastViewedDate","LastReferencedDate","LLC_BI__Product_Type__c","LLC_BI__Activate__c","LLC_BI__External_Stage_Order__c","LLC_BI__External_Stage__c","LLC_BI__Is_Booked__c","LLC_BI__Is_Closed__c","LLC_BI__Is_Covenant__c","LLC_BI__Is_Excluded_From_Stage_Duration__c","LLC_BI__Is_Ready_To_Transmit__c","LLC_BI__Stage__c","LLC_BI__Status__c","LLC_BI__lookupKey__c","LLC_BI__Stage_and_Status__c"
"a45WD000001CwBaYAK","false","P-0000002763","2026-04-07T19:18:51.000Z","005al00000RVcKvAAL","2026-08-06T11:32:37.000Z","005al00000RVcKvAAL","2026-08-06T11:32:37.000Z","","","a47WD000000E4lhYAC","false","3.0","Closing","false","true","false","false","false","Closing","Open","42407526535003904","Closing|Open"
"a45WD000001CwBbYAK","false","P-0000002764","2026-04-07T19:18:51.000Z","005al00000RVcKvAAL","2026-08-06T11:32:37.000Z","005al00000RVcKvAAL","2026-08-06T11:32:37.000Z","","","a47WD000000E4lSYAS","false","3.0","Closing","false","true","false","false","false","Boarding","Open","42407692711801905","Boarding|Open"
"a45WD000001CwBcYAK","false","P-0000002765","2026-04-07T19:18:51.000Z","005al00000RVcKvAAL","2026-08-06T11:32:37.000Z","005al00000RVcKvAAL","2026-08-06T11:32:37.000Z","","","a47WD000000E4lhYAC","false","0.0","Application","false","false","false","false","false","Qualification","Open","42411198625513118","Qualification|Open"
"a45WD000001GBduYAG","false","P-0000002975","2026-07-20T14:12:09.000Z","005al00000RVcKvAAL","2026-08-06T11:32:37.000Z","005al00000RVcKvAAL","2026-08-06T11:32:37.000Z","","","a47WD000000QQuzYAG","false","3.0","Closing","false","true","false","false","false","Closing","Open","42413067997295242","Closing|Open"
"a45WD000001CwBdYAK","false","P-0000002766","2026-04-07T19:18:51.000Z","005al00000RVcKvAAL","2026-08-06T11:32:37.000Z","005al00000RVcKvAAL","2026-08-06T11:32:37.000Z","","","a47WD000000E4lwYAC","false","1.0","Underwriting","false","false","false","false","false","Final Review","Open","42415342365213321","Final Review|Open"
"a45WD000001CwBeYAK","false","P-0000002767","2026-04-07T19:18:51.000Z","005al00000RVcKvAAL","2026-08-06T11:32:37.000Z","005al00000RVcKvAAL","2026-08-06T11:32:37.000Z","","","a47WD000000E4laYAC","false","0.0","Application","false","false","false","false","false","Qualification","Open","42417057578609499","Qualification|Open"
"a45WD000001CwBfYAK","false","P-0000002768","2026-04-07T19:18:51.000Z","005al00000RVcKvAAL","2026-08-06T11:32:37.000Z","005al00000RVcKvAAL","2026-08-06T11:32:37.000Z","","","a47WD000000E4lUYAS","false","1.0","Underwriting","false","false","false","false","false","Final Review","Open","42418244411787892","Final Review|Open"
"a45WD000001CwBgYAK","false","P-0000002769","2026-04-07T19:18:51.000Z","005al00000RVcKvAAL","2026-08-06T11:32:37.000Z","005al00000RVcKvAAL","2026-08-06T11:32:37.000Z","","","a47WD000000E4lVYAS","false","3.0","Closing","false","true","false","false","false","Boarding","Open","42418602537086722","Boarding|Open"
"a45WD000001CwBhYAK","false","P-0000002770","2026-04-07T19:18:51.000Z","005al00000RVcKvAAL","2026-08-06T11:32:37.000Z","005al00000RVcKvAAL","2026-08-06T11:32:37.000Z","","","a47WD000000E4lRYAS","true","4.0","Complete","true","true","true","false","false","Booked","Open","42421605961569314","Booked|Open"
"a45WD000001GBeRYAW","false","P-0000003008","2026-07-20T14:12:09.000Z","005al00000RVcKvAAL","2026-08-06T11:32:37.000Z","005al00000RVcKvAAL","2026-08-06T11:32:37.000Z","","","a47WD000000QQv0YAG","false","4.0","Complete","true","true","false","false","false","Complete","Charge-Off","42423877773246567","Complete|Charge-Off"
"a45WD000001CwBiYAK","false","P-0000002771","2026-04-07T19:18:51.000Z","005al00000RVcKvAAL","2026-08-06T11:32:37.000Z","005al00000RVcKvAAL","2026-08-06T11:32:37.000Z","","","a47WD000000E4lRYAS","false","3.0","Closing","false","true","false","false","false","Boarding","Open","42427556551204866","Boarding|Open"
"a45WD000001CwBjYAK","false","P-0000002772","2026-04-07T19:18:51.000Z","005al00000RVcKvAAL","2026-08-06T11:32:37.000Z","005al00000RVcKvAAL","2026-08-06T11:32:37.000Z","","","a47WD000000E4leYAC","false","3.0","Closing","false","true","false","false","false","Closing","Open","42428467802378920","Closing|Open"
"a45WD000001CwBkYAK","false","P-0000002773","2026-04-07T19:18:51.000Z","005al00000RVcKvAAL","2026-08-06T11:32:37.000Z","005al00000RVcKvAAL","2026-08-06T11:32:37.000Z","","","a47WD000000E4lxYAC","false","1.0","Underwriting","false","false","false","false","false","Credit Underwriting","Open","42430286816594296","Credit Underwriting|Open"
"a45WD000001CwBlYAK","false","P-0000002774","2026-04-07T19:18:51.000Z","005al00000RVcKvAAL","2026-08-06T11:32:37.000Z","005al00000RVcKvAAL","2026-08-06T11:32:37.000Z","","","a47WD000000E4lqYAC","false","2.0","Processing","false","false","false","false","false","Processing","Open","42430822315151012","Processing|Open"
"a45WD000001CwBmYAK","false","P-0000002775","2026-04-07T19:18:51.000Z","005al00000RVcKvAAL","2026-08-06T11:32:37.000Z","005al00000RVcKvAAL","2026-08-06T11:32:37.000Z","","","a47WD000000E4laYAC","false","2.0","Processing","false","false","false","false","false","Processing","Open","42434078550409532","Processing|Open"
"a45WD000001GBePYAW","false","P-0000003006","2026-07-20T14:12:09.000Z","005al00000RVcKvAAL","2026-08-06T11:32:37.000Z","005al00000RVcKvAAL","2026-08-06T11:32:37.000Z","","","a47WD000000QQv0YAG","false","4.0","Complete","true","true","false","false","false","Complete","Paid Off","42437189036814996","Complete|Paid Off"
"a45WD000001CwBnYAK","false","P-0000002776","2026-04-07T19:18:51.000Z","005al00000RVcKvAAL","2026-08-06T11:32:37.000Z","005al00000RVcKvAAL","2026-08-06T11:32:37.000Z","","","a47WD000000E4lfYAC","false","3.0","Closing","false","true","false","false","false","Boarding","Open","42438018940720609","Boarding|Open"
"a45WD000001GBeNYAW","false","P-0000003004","2026-07-20T14:12:09.000Z","005al00000RVcKvAAL","2026-08-06T11:32:37.000Z","005al00000RVcKvAAL","2026-08-06T11:32:37.000Z","","","a47WD000000QQv0YAG","false","3.0","Closing","false","true","false","false","false","Boarding","Open","42441629150054946","Boarding|Open"
"a45WD000001CwBoYAK","false","P-0000002777","2026-04-07T19:18:51.000Z","005al00000RVcKvAAL","2026-08-06T11:32:37.000Z","005al00000RVcKvAAL","2026-08-06T11:32:37.000Z","","","a47WD000000E4lkYAC","false","1.0","Underwriting","false","false","false","false","false","Approval / Loan Committee","Open","42444141667294627","Approval / Loan Committee|Open"
"a45WD000001CwBpYAK","false","P-0000002778","2026-04-07T19:18:51.000Z","005al00000RVcKvAAL","2026-08-06T11:32:37.000Z","005al00000RVcKvAAL","2026-08-06T11:32:37.000Z","","","a47WD000000E4lmYAC","false","2.0","Processing","false","false","false","false","false","Doc Prep","Open","42445121932302434","Doc Prep|Open"
"a45WD000001GBeSYAW","false","P-0000003009","2026-07-20T14:12:09.000Z","005al00000RVcKvAAL","2026-08-06T11:32:37.000Z","005al00000RVcKvAAL","2026-08-06T11:32:37.000Z","","","a47WD000000QQv0YAG","false","4.0","Complete","true","true","false","false","false","Complete","Superseded","42445240949195175","Complete|Superseded"
"a45WD000001CwBqYAK","false","P-0000002779","2026-04-07T19:18:51.000Z","005al00000RVcKvAAL","2026-08-06T11:32:37.000Z","005al00000RVcKvAAL","2026-08-06T11:32:37.000Z","","","a47WD000000E4lUYAS","false","4.0","Complete","true","true","true","false","false","Complete","Superseded","42446913333669289","Complete|Superseded"
"a45WD000001CwBrYAK","false","P-0000002780","2026-04-07T19:18:51.000Z","005al00000RVcKvAAL","2026-08-06T11:32:37.000Z","005al00000RVcKvAAL","2026-08-06T11:32:37.000Z","","","a47WD000000E4lZYAS","false","1.0","Underwriting","false","false","false","false","false","Approval / Loan Committee","Open","42447407337003218","Approval / Loan Committee|Open"
"a45WD000001CwBsYAK","false","P-0000002781","2026-04-07T19:18:51.000Z","005al00000RVcKvAAL","2026-08-06T11:32:37.000Z","005al00000RVcKvAAL","2026-08-06T11:32:37.000Z","","","a47WD000000E4lrYAC","false","4.0","Complete","true","true","true","false","false","Complete","Superseded","42447460463377020","Complete|Superseded"
"a45WD000001CwBtYAK","false","P-0000002782","2026-04-07T19:18:51.000Z","005al00000RVcKvAAL","2026-08-06T11:32:37.000Z","005al00000RVcKvAAL","2026-08-06T11:32:37.000Z","","","a47WD000000E4lZYAS","false","3.0","Closing","false","true","false","false","false","Closing","Open","42448252063712643","Closing|Open"
"a45WD000001CwBuYAK","false","P-0000002783","2026-04-07T19:18:51.000Z","005al00000RVcKvAAL","2026-08-06T11:32:37.000Z","005al00000RVcKvAAL","2026-08-06T11:32:37.000Z","","","a47WD000000E4lgYAC","true","4.0","Complete","true","true","true","false","false","Booked","Open","42448948497018575","Booked|Open"
"a45WD000001GBdyYAG","false","P-0000002979","2026-07-20T14:12:09.000Z","005al00000RVcKvAAL","2026-08-06T11:32:37.000Z","005al00000RVcKvAAL","2026-08-06T11:32:37.000Z","","","a47WD000000QQuzYAG","false","4.0","Complete","true","true","false","false","false","Complete","Paid Out","42451596888552537","Complete|Paid Out"
"a45WD000001CwBvYAK","false","P-0000002784","2026-04-07T19:18:51.000Z","005al00000RVcKvAAL","2026-08-06T11:32:37.000Z","005al00000RVcKvAAL","2026-08-06T11:32:37.000Z","","","a47WD000000E4lWYAS","false","4.0","Complete","true","true","true","false","false","Complete","Superseded","42452449063282748","Complete|Superseded"
"a45WD000001CwBwYAK","false","P-0000002785","2026-04-07T19:18:51.000Z","005al00000RVcKvAAL","2026-08-06T11:32:37.000Z","005al00000RVcKvAAL","2026-08-06T11:32:37.000Z","","","a47WD000000E4lfYAC","false","1.0","Underwriting","false","false","false","false","false","Credit Underwriting","Open","42453341414303514","Credit Underwriting|Open"
"a45WD000001CwBxYAK","false","P-0000002786","2026-04-07T19:18:51.000Z","005al00000RVcKvAAL","2026-08-06T11:32:37.000Z","005al00000RVcKvAAL","2026-08-06T11:32:37.000Z","","","a47WD000000E4lgYAC","false","0.0","Application","false","false","false","false","false","Proposal","Open","42453972280952918","Proposal|Open"
"a45WD000001CwByYAK","false","P-0000002787","2026-04-07T19:18:51.000Z","005al00000RVcKvAAL","2026-08-06T11:32:37.000Z","005al00000RVcKvAAL","2026-08-06T11:32:37.000Z","","","a47WD000000E4leYAC","false","4.0","Complete","true","true","true","false","false","Complete","Charge-Off","42454035499764316","Complete|Charge-Off"
"a45WD000001CwBzYAK","false","P-0000002788","2026-04-07T19:18:51.000Z","005al00000RVcKvAAL","2026-08-06T11:32:37.000Z","005al00000RVcKvAAL","2026-08-06T11:32:37.000Z","","","a47WD000000E4lmYAC","false","4.0","Complete","true","true","true","false","false","Complete","Paid Out","42455311373733466","Complete|Paid Out"
"a45WD000001GBdrYAG","false","P-0000002972","2026-07-20T14:12:09.000Z","005al00000RVcKvAAL","2026-08-06T11:32:37.000Z","005al00000RVcKvAAL","2026-08-06T11:32:37.000Z","","","a47WD000000QQuzYAG","false","1.0","Underwriting","false","false","false","false","false","Approval / Loan Committee","Open","42455430877190057","Approval / Loan Committee|Open"
"a45WD000001CwC0YAK","false","P-0000002789","2026-04-07T19:18:51.000Z","005al00000RVcKvAAL","2026-08-06T11:32:37.000Z","005al00000RVcKvAAL","2026-08-06T11:32:37.000Z","","","a47WD000000E4lxYAC","true","4.0","Complete","true","true","true","false","false","Booked","Open","42457900503040668","Booked|Open"
"a45WD000001CwC1YAK","false","P-0000002790","2026-04-07T19:18:51.000Z","005al00000RVcKvAAL","2026-08-06T11:32:37.000Z","005al00000RVcKvAAL","2026-08-06T11:32:37.000Z","","","a47WD000000E4lRYAS","false","3.0","Closing","false","true","false","false","false","Closing","Open","42458995327012413","Closing|Open"
"a45WD000001CwC2YAK","false","P-0000002791","2026-04-07T19:18:51.000Z","005al00000RVcKvAAL","2026-08-06T11:32:37.000Z","005al00000RVcKvAAL","2026-08-06T11:32:37.000Z","","","a47WD000000E4lgYAC","false","2.0","Processing","false","false","false","false","false","Processing","Open","42460210256175104","Processing|Open"
"a45WD000001CwC3YAK","false","P-0000002792","2026-04-07T19:18:51.000Z","005al00000RVcKvAAL","2026-08-06T11:32:39.000Z","005al00000RVcKvAAL","2026-08-06T11:32:39.000Z","","","a47WD000000E4lnYAC","true","4.0","Complete","true","true","true","false","false","Booked","Open","42461296801733656","Booked|Open"
"a45WD000001CwC4YAK","false","P-0000002793","2026-04-07T19:18:51.000Z","005al00000RVcKvAAL","2026-08-06T11:32:39.000Z","005al00000RVcKvAAL","2026-08-06T11:32:39.000Z","","","a47WD000000E4lkYAC","false","1.0","Underwriting","false","false","false","false","false","Credit Underwriting","Open","42462645641476941","Credit Underwriting|Open"
"a45WD000001CwC5YAK","false","P-0000002794","2026-04-07T19:18:51.000Z","005al00000RVcKvAAL","2026-08-06T11:32:39.000Z","005al00000RVcKvAAL","2026-08-06T11:32:39.000Z","","","a47WD000000E4lfYAC","false","2.0","Processing","false","false","false","false","false","Processing","Open","42464314678693165","Processing|Open"
"a45WD000001CwC6YAK","false","P-0000002795","2026-04-07T19:18:51.000Z","005al00000RVcKvAAL","2026-08-06T11:32:39.000Z","005al00000RVcKvAAL","2026-08-06T11:32:39.000Z","","","a47WD000000E4lWYAS","false","3.0","Closing","false","true","false","false","false","Closing","Open","42467164536763397","Closing|Open"
"a45WD000001CwC7YAK","false","P-0000002796","2026-04-07T19:18:51.000Z","005al00000RVcKvAAL","2026-08-06T11:32:39.000Z","005al00000RVcKvAAL","2026-08-06T11:32:39.000Z","","","a47WD000000E4lSYAS","false","2.0","Processing","false","false","false","false","false","Doc Prep","Open","42469343781105626","Doc Prep|Open"
"a45WD000001CwC8YAK","false","P-0000002797","2026-04-07T19:18:51.000Z","005al00000RVcKvAAL","2026-08-06T11:32:39.000Z","005al00000RVcKvAAL","2026-08-06T11:32:39.000Z","","","a47WD000000E4lkYAC","false","3.0","Closing","false","true","false","false","false","Closing","Open","42470975012225947","Closing|Open"
"a45WD000001CwC9YAK","false","P-0000002798","2026-04-07T19:18:51.000Z","005al00000RVcKvAAL","2026-08-06T11:32:39.000Z","005al00000RVcKvAAL","2026-08-06T11:32:39.000Z","","","a47WD000000E4ldYAC","false","1.0","Underwriting","false","false","false","false","false","Approval / Loan Committee","Open","42473777345578514","Approval / Loan Committee|Open"
"a45WD000001CwCAYA0","false","P-0000002799","2026-04-07T19:18:51.000Z","005al00000RVcKvAAL","2026-08-06T11:32:39.000Z","005al00000RVcKvAAL","2026-08-06T11:32:39.000Z","","","a47WD000000E4lxYAC","false","1.0","Underwriting","false","false","false","false","false","Approval / Loan Committee","Open","42474447130533198","Approval / Loan Committee|Open"
"a45WD000001CwCBYA0","false","P-0000002800","2026-04-07T19:18:51.000Z","005al00000RVcKvAAL","2026-08-06T11:32:39.000Z","005al00000RVcKvAAL","2026-08-06T11:32:39.000Z","","","a47WD000000E4ldYAC","false","0.0","Application","false","false","false","false","false","Proposal","Open","42481236874689425","Proposal|Open"
"a45WD000001GBeyYAG","false","P-0000003041","2026-07-20T14:12:09.000Z","005al00000RVcKvAAL","2026-08-06T11:32:39.000Z","005al00000RVcKvAAL","2026-08-06T11:32:39.000Z","","","a47WD000000QQv2YAG","false","5.0","Complete","false","false","false","false","false","Complete","Declined","42482251374158444","Complete|Declined"
"a45WD000001CwCCYA0","false","P-0000002801","2026-04-07T19:18:51.000Z","005al00000RVcKvAAL","2026-08-06T11:32:39.000Z","005al00000RVcKvAAL","2026-08-06T11:32:39.000Z","","","a47WD000000E4ldYAC","false","4.0","Complete","true","true","true","false","false","Complete","Paid Out","42483156834638472","Complete|Paid Out"
"a45WD000001GBe6YAG","false","P-0000002987","2026-07-20T14:12:09.000Z","005al00000RVcKvAAL","2026-08-06T11:32:39.000Z","005al00000RVcKvAAL","2026-08-06T11:32:39.000Z","","","a47WD000000QQuyYAG","false","2.0","Processing","false","false","false","false","false","Processing","Open","42498710742688966","Processing|Open"
"a45WD000001GBdzYAG","false","P-0000002980","2026-07-20T14:12:09.000Z","005al00000RVcKvAAL","2026-08-06T11:32:39.000Z","005al00000RVcKvAAL","2026-08-06T11:32:39.000Z","","","a47WD000000QQuzYAG","false","4.0","Complete","true","true","false","false","false","Complete","Charge-Off","42498849953667734","Complete|Charge-Off"
"a45WD000001CwCDYA0","false","P-0000002802","2026-04-07T19:18:51.000Z","005al00000RVcKvAAL","2026-08-06T11:32:39.000Z","005al00000RVcKvAAL","2026-08-06T11:32:39.000Z","","","a47WD000000E4lTYAS","false","0.0","Application","false","false","false","false","false","Qualification","Open","42500528203189732","Qualification|Open"
"a45WD000001CwCEYA0","false","P-0000002803","2026-04-07T19:18:51.000Z","005al00000RVcKvAAL","2026-08-06T11:32:39.000Z","005al00000RVcKvAAL","2026-08-06T11:32:39.000Z","","","a47WD000000E4lwYAC","false","0.0","Application","false","false","false","false","false","Proposal","Open","42501336018911018","Proposal|Open"
"a45WD000001CwCFYA0","false","P-0000002804","2026-04-07T19:18:51.000Z","005al00000RVcKvAAL","2026-08-06T11:32:39.000Z","005al00000RVcKvAAL","2026-08-06T11:32:39.000Z","","","a47WD000000E4loYAC","false","0.0","Application","false","false","false","false","false","Qualification","Open","42503206448117024","Qualification|Open"
"a45WD000001GBdiYAG","false","P-0000002963","2026-07-20T14:12:09.000Z","005al00000RVcKvAAL","2026-08-06T11:32:39.000Z","005al00000RVcKvAAL","2026-08-06T11:32:39.000Z","","","a47WD000000QQuxYAG","false","","","true","true","false","false","false","Complete","Withdrawn","42504440978148069","Complete|Withdrawn"
"a45WD000001CwCGYA0","false","P-0000002805","2026-04-07T19:18:51.000Z","005al00000RVcKvAAL","2026-08-06T11:32:39.000Z","005al00000RVcKvAAL","2026-08-06T11:32:39.000Z","","","a47WD000000E4lkYAC","true","4.0","Complete","true","true","true","false","false","Booked","Open","42507279361054143","Booked|Open"
"a45WD000001CwCHYA0","false","P-0000002806","2026-04-07T19:18:51.000Z","005al00000RVcKvAAL","2026-08-06T11:32:39.000Z","005al00000RVcKvAAL","2026-08-06T11:32:39.000Z","","","a47WD000000E4lkYAC","false","2.0","Processing","false","false","false","false","false","Processing","Open","42509338087525575","Processing|Open"
"a45WD000001CwCIYA0","false","P-0000002807","2026-04-07T19:18:51.000Z","005al00000RVcKvAAL","2026-08-06T11:32:39.000Z","005al00000RVcKvAAL","2026-08-06T11:32:39.000Z","","","a47WD000000E4leYAC","false","2.0","Processing","false","false","false","false","false","Doc Prep","Open","42511939115998376","Doc Prep|Open"
"a45WD000001CwCJYA0","false","P-0000002808","2026-04-07T19:18:51.000Z","005al00000RVcKvAAL","2026-08-06T11:32:39.000Z","005al00000RVcKvAAL","2026-08-06T11:32:39.000Z","","","a47WD000000E4lqYAC","false","0.0","Application","false","false","false","false","false","Proposal","Open","42514486211662225","Proposal|Open"
"a45WD000001CwCKYA0","false","P-0000002809","2026-04-07T19:18:51.000Z","005al00000RVcKvAAL","2026-08-06T11:32:39.000Z","005al00000RVcKvAAL","2026-08-06T11:32:39.000Z","","","a47WD000000E4lVYAS","false","1.0","Underwriting","false","false","false","false","false","Final Review","Open","42514696771232454","Final Review|Open"
"a45WD000001CwCLYA0","false","P-0000002810","2026-04-07T19:18:51.000Z","005al00000RVcKvAAL","2026-08-06T11:32:39.000Z","005al00000RVcKvAAL","2026-08-06T11:32:39.000Z","","","a47WD000000E4lnYAC","false","1.0","Underwriting","false","false","false","false","false","Credit Underwriting","Open","42516721482154586","Credit Underwriting|Open"
"a45WD000001GBeAYAW","false","P-0000002991","2026-07-20T14:12:09.000Z","005al00000RVcKvAAL","2026-08-06T11:32:39.000Z","005al00000RVcKvAAL","2026-08-06T11:32:39.000Z","","","a47WD000000QQuyYAG","true","4.0","Complete","true","true","true","false","false","Booked","Open","42525076716427293","Booked|Open"
"a45WD000001CwCMYA0","false","P-0000002811","2026-04-07T19:18:51.000Z","005al00000RVcKvAAL","2026-08-06T11:32:39.000Z","005al00000RVcKvAAL","2026-08-06T11:32:39.000Z","","","a47WD000000E4lmYAC","false","3.0","Closing","false","true","false","false","false","Boarding","Open","42525758532107232","Boarding|Open"
"a45WD000001GBdpYAG","false","P-0000002970","2026-07-20T14:12:09.000Z","005al00000RVcKvAAL","2026-08-06T11:32:39.000Z","005al00000RVcKvAAL","2026-08-06T11:32:39.000Z","","","a47WD000000QQuzYAG","false","1.0","Underwriting","false","false","false","false","false","Credit Underwriting","Open","42528026878180374","Credit Underwriting|Open"
"a45WD000001CwCNYA0","false","P-0000002812","2026-04-07T19:18:51.000Z","005al00000RVcKvAAL","2026-08-06T11:32:39.000Z","005al00000RVcKvAAL","2026-08-06T11:32:39.000Z","","","a47WD000000E4lcYAC","false","1.0","Underwriting","false","false","false","false","false","Final Review","Open","42535188048316499","Final Review|Open"
"a45WD000001CwCOYA0","false","P-0000002813","2026-04-07T19:18:51.000Z","005al00000RVcKvAAL","2026-08-06T11:32:39.000Z","005al00000RVcKvAAL","2026-08-06T11:32:39.000Z","","","a47WD000000E4lmYAC","false","0.0","Application","false","false","false","false","false","Qualification","Open","42535849870657355","Qualification|Open"
"a45WD000001CwCPYA0","false","P-0000002814","2026-04-07T19:18:51.000Z","005al00000RVcKvAAL","2026-08-06T11:32:39.000Z","005al00000RVcKvAAL","2026-08-06T11:32:39.000Z","","","a47WD000000E4lqYAC","false","3.0","Closing","false","true","false","false","false","Closing","Open","42536450223566159","Closing|Open"
"a45WD000001CwCQYA0","false","P-0000002815","2026-04-07T19:18:51.000Z","005al00000RVcKvAAL","2026-08-06T11:32:39.000Z","005al00000RVcKvAAL","2026-08-06T11:32:39.000Z","","","a47WD000000E4loYAC","false","0.0","Application","false","false","false","false","false","Proposal","Open","42538839000673939","Proposal|Open"
"a45WD000001CwCRYA0","false","P-0000002816","2026-04-07T19:18:51.000Z","005al00000RVcKvAAL","2026-08-06T11:32:39.000Z","005al00000RVcKvAAL","2026-08-06T11:32:39.000Z","","","a47WD000000E4lpYAC","true","4.0","Complete","true","true","true","false","false","Booked","Open","42539874126434561","Booked|Open"
"a45WD000001CwCSYA0","false","P-0000002817","2026-04-07T19:18:51.000Z","005al00000RVcKvAAL","2026-08-06T11:32:39.000Z","005al00000RVcKvAAL","2026-08-06T11:32:39.000Z","","","a47WD000000E4lyYAC","false","0.0","Application","false","false","false","false","false","Qualification","Open","42547257416729977","Qualification|Open"
"a45WD000001GBe0YAG","false","P-0000002981","2026-07-20T14:12:09.000Z","005al00000RVcKvAAL","2026-08-06T11:32:39.000Z","005al00000RVcKvAAL","2026-08-06T11:32:39.000Z","","","a47WD000000QQuzYAG","false","4.0","Complete","true","true","false","false","false","Complete","Superseded","42549097239514139","Complete|Superseded"
"a45WD000001CwCTYA0","false","P-0000002818","2026-04-07T19:18:51.000Z","005al00000RVcKvAAL","2026-08-06T11:32:39.000Z","005al00000RVcKvAAL","2026-08-06T11:32:39.000Z","","","a47WD000000E4lVYAS","false","3.0","Closing","false","true","false","false","false","Closing","Open","42549788592966649","Closing|Open"
"a45WD000001CwCUYA0","false","P-0000002819","2026-04-07T19:18:51.000Z","005al00000RVcKvAAL","2026-08-06T11:32:39.000Z","005al00000RVcKvAAL","2026-08-06T11:32:39.000Z","","","a47WD000000E4laYAC","false","2.0","Processing","false","false","false","false","false","Doc Prep","Open","42552119519057072","Doc Prep|Open"
"a45WD000001CwCVYA0","false","P-0000002820","2026-04-07T19:18:51.000Z","005al00000RVcKvAAL","2026-08-06T11:32:39.000Z","005al00000RVcKvAAL","2026-08-06T11:32:39.000Z","","","a47WD000000E4lTYAS","false","4.0","Complete","true","true","true","false","false","Complete","Paid Out","42555086150417496","Complete|Paid Out"
"a45WD000001CwCWYA0","false","P-0000002821","2026-04-07T19:18:51.000Z","005al00000RVcKvAAL","2026-08-06T11:32:39.000Z","005al00000RVcKvAAL","2026-08-06T11:32:39.000Z","","","a47WD000000E4ldYAC","true","4.0","Complete","true","true","true","false","false","Booked","Open","42555912179165348","Booked|Open"
"a45WD000001CwCXYA0","false","P-0000002822","2026-04-07T19:18:51.000Z","005al00000RVcKvAAL","2026-08-06T11:32:39.000Z","005al00000RVcKvAAL","2026-08-06T11:32:39.000Z","","","a47WD000000E4lkYAC","false","4.0","Complete","true","true","true","false","false","Complete","Superseded","42556812885797744","Complete|Superseded"
"a45WD000001CwCYYA0","false","P-0000002823","2026-04-07T19:18:51.000Z","005al00000RVcKvAAL","2026-08-06T11:32:39.000Z","005al00000RVcKvAAL","2026-08-06T11:32:39.000Z","","","a47WD000000E4loYAC","false","3.0","Closing","false","true","false","false","false","Closing","Open","42558111871490513","Closing|Open"
"a45WD000001CwCZYA0","false","P-0000002824","2026-04-07T19:18:51.000Z","005al00000RVcKvAAL","2026-08-06T11:32:39.000Z","005al00000RVcKvAAL","2026-08-06T11:32:39.000Z","","","a47WD000000E4lRYAS","false","1.0","Underwriting","false","false","false","false","false","Final Review","Open","42558851527382286","Final Review|Open"
"a45WD000001CwCaYAK","false","P-0000002825","2026-04-07T19:18:51.000Z","005al00000RVcKvAAL","2026-08-06T11:32:39.000Z","005al00000RVcKvAAL","2026-08-06T11:32:39.000Z","","","a47WD000000E4lxYAC","false","4.0","Complete","true","true","true","false","false","Complete","Paid Out","42560317361890446","Complete|Paid Out"
"a45WD000001GBdwYAG","false","P-0000002977","2026-07-20T14:12:09.000Z","005al00000RVcKvAAL","2026-08-06T11:32:39.000Z","005al00000RVcKvAAL","2026-08-06T11:32:39.000Z","","","a47WD000000QQuzYAG","true","4.0","Complete","true","true","true","false","false","Booked","Open","42562721547335659","Booked|Open"
"a45WD000001CwCbYAK","false","P-0000002826","2026-04-07T19:18:51.000Z","005al00000RVcKvAAL","2026-08-06T11:32:39.000Z","005al00000RVcKvAAL","2026-08-06T11:32:39.000Z","","","a47WD000000E4lUYAS","false","1.0","Underwriting","false","false","false","false","false","Approval / Loan Committee","Open","42571180413754186","Approval / Loan Committee|Open"
"a45WD000001CwCcYAK","false","P-0000002827","2026-04-07T19:18:51.000Z","005al00000RVcKvAAL","2026-08-06T11:32:39.000Z","005al00000RVcKvAAL","2026-08-06T11:32:39.000Z","","","a47WD000000E4lUYAS","false","0.0","Application","false","false","false","false","false","Qualification","Open","42571934578484974","Qualification|Open"
"a45WD000001GBdoYAG","false","P-0000002969","2026-07-20T14:12:09.000Z","005al00000RVcKvAAL","2026-08-06T11:32:39.000Z","005al00000RVcKvAAL","2026-08-06T11:32:39.000Z","","","a47WD000000QQuzYAG","false","0.0","Application","false","false","false","false","false","Proposal","Open","42571981351958906","Proposal|Open"
"a45WD000001CwCdYAK","false","P-0000002828","2026-04-07T19:18:51.000Z","005al00000RVcKvAAL","2026-08-06T11:32:39.000Z","005al00000RVcKvAAL","2026-08-06T11:32:39.000Z","","","a47WD000000E4lgYAC","false","4.0","Complete","true","true","true","false","false","Complete","Superseded","42572111938969557","Complete|Superseded"
"a45WD000001CwCeYAK","false","P-0000002829","2026-04-07T19:18:51.000Z","005al00000RVcKvAAL","2026-08-06T11:32:39.000Z","005al00000RVcKvAAL","2026-08-06T11:32:39.000Z","","","a47WD000000E4lnYAC","false","3.0","Closing","false","true","false","false","false","Closing","Open","42573589307133410","Closing|Open"
"a45WD000001CwCfYAK","false","P-0000002830","2026-04-07T19:18:51.000Z","005al00000RVcKvAAL","2026-08-06T11:32:39.000Z","005al00000RVcKvAAL","2026-08-06T11:32:39.000Z","","","a47WD000000E4lfYAC","false","0.0","Application","false","false","false","false","false","Qualification","Open","42577109891524375","Qualification|Open"
