"Id","IsDeleted","Name","nFORCE__Screen__c","nFORCE__Break_Page_After__c","nFORCE__Break_Page_Before__c","nFORCE__Default_Editable__c","nFORCE__Default_Rendered__c","nFORCE__Disable_Print__c","nFORCE__Display_Order__c","nFORCE__Display_Toggle_Effect__c","nFORCE__Display_Toggle_Header__c","nFORCE__Display_Toggle_Link__c","nFORCE__Headless__c","nFORCE__Inactive__c","nFORCE__Instructions_Text__c","nFORCE__Is_Editable__c","nFORCE__Layout__c","nFORCE__Screen_View__c","nFORCE__Section_Resource__c","nFORCE__Widget__c","nFORCE__lookupKey__c","nFORCE__sObject_Type__c","nFORCE__Disable_Read_Only_View__c","nFORCE__Display_Input_Address_Component__c","nFORCE__Conditional_Display_Criteria__c","nFORCE__Parent_Screen_Section__c","nFORCE__Number_of_Columns__c","Custom_Code_in_Screen_Section__c","nFORCE__Are_Columns_Sortable__c","nFORCE__Auto_Save__c","nFORCE__Validation_Service__c","nFORCE__Optional_Configuration__c","nPortal__Portal_Header_Text__c","nPortal__Portal_Subheader_Text__c","LastViewedDate","LastReferencedDate"
"a2Fbn000000C3WTEA0","","Applicants","a2Gbn000000hcdFEAQ","false","false","true","true","false","0.0","slide","true","false","false","false","","true","","","MappedSObjectScreenResource","","42421851877564462","LLC_BI__Legal_Entities__c","false","false","","","","","false","false","","","","","",""
"a2Fbn000000C3YoEAK","","SBL Business Location","a2Gbn000000hcdYEAQ","false","false","false","false","false","2.0","slide","true","false","false","false","","true","","","MappedSObjectListScreenResource","","42423464880672551","Account","false","false","","","","","false","false","","","","","",""
"a2Fbn000000C3YqEAK","","SBL Personal Contact (Individual Other Involved)","a2Gbn000000hcdZEAQ","false","false","false","false","false","1.0","slide","true","false","false","false","","true","","","MappedSObjectListScreenResource","","42429527428073210","Contact","false","false","","","","","false","false","","","Contact Information","","",""
"a2Fbn000000C3laEAC","","Current Covenants","a2Gbn000000hch6EAA","false","false","false","false","false","1.0","slide","true","false","false","false","","false","","","MappedSObjectScreenResource","","42431212377186523","LLC_BI__Covenant2__c","false","false","","","","","false","false","","","","","",""
"a2Fbn000000C3XfEAK","","Expand Debt Relationship","a2Gbn000000hccaEAA","false","false","false","false","false","5.0","slide","true","false","false","false","","false","","","MappedSObjectScreenResource","","42431436359935756","LLC_BI__Debt__c","false","false","","","6.0","","false","false","","","","","",""
"a2Fbn000000C3YmEAK","","SBL Eligibility Business","a2Gbn000000hcdYEAQ","false","false","false","false","false","0.0","slide","true","false","false","false","","true","","","MappedSObjectListScreenResource","","42434058467969263","Account","false","false","","","","","false","false","","","","","",""
"a2Fbn000000DvlHEAS","","Contact for Beneficial Owner OA","a2Gbn000000mZYAEA2","false","false","false","false","false","0.0","slide","true","false","false","false","","true","","","MappedSObjectScreenResource","","42436026202790866","Contact","false","false","","","","","false","false","","","","","",""
"a2Fbn000000C3UvEAK","","Other","a2Gbn000000hccnEAA","false","false","true","true","false","3.0","slide","true","false","false","false","","true","","","MappedSObjectScreenResource","","42446717634932016","LLC_BI__Loan__c","false","false","","","","","false","false","","","","","",""
"a2Fbn000000C3WCEA0","","Add Debt","a2Gbn000000hcd8EAA","false","false","true","true","false","3.0","slide","true","false","false","false","","true","","","MappedSObjectScreenResource","","42456647562900645","LLC_BI__Debt__c","false","false","","","","","false","false","","","","","",""
"a2Fbn000000C3VpEAK","","Income Schedule","a2Gbn000000hcd4EAA","false","false","true","true","false","2.0","slide","true","false","false","false","","true","","","MappedSObjectScreenResource","","42457016603662885","LLC_BI__Income__c","false","false","","","","","false","false","","","","","",""
"a2Fbn000000C3jgEAC","","Rate Structure","a2Gbn000000hcgVEAQ","false","false","false","false","false","0.0","slide","true","false","false","false","","false","","a2Ibn000000M69dEAC","MappedSObjectHierarchyScreenResource","","42457283174729951","LLC_BI__Loan__c","false","false","","","","","false","false","","","","","",""
"a2Fbn000000C3liEAC","","Current Covenants","a2Gbn000000hch7EAA","false","false","false","false","false","1.0","slide","true","false","false","false","","false","","","MappedSObjectScreenResource","","42459537273025072","LLC_BI__Covenant2__c","false","false","","","","","false","false","","","","","",""
"a2Fbn000000C3UhEAK","","UI Config Builder - Section List","a2Gbn000000hcfcEAA","false","false","false","true","false","700.0","slide","true","false","false","false","","false","","","MappedSObjectHierarchyScreenResource","","42462740097777573","nFORCE__Screen__c","false","false","","","","","false","false","","","","","",""
"a2Fbn000000CzFyEAK","","Authorized Signers","a2Gbn000000kG3zEAE","false","false","false","false","false","20.0","slide","true","false","false","false","","false","","a2Ibn000000NRAuEAO","GrandchildScreenResource","","42467941183562567","LLC_BI__Loan__c","false","false","","","","","false","false","","","","","",""
"a2Fbn000000C3YjEAK","","Secured SBL Personal SSN (Individual Other Involved)","a2Gbn000000hcdWEAQ","false","false","false","false","false","0.0","slide","true","false","false","false","","true","","","MappedSObjectListScreenResource","","42469394350924473","Contact","false","false","","","","","false","false","","","","","",""
"a2Fbn000000C3YPEA0","","UI Configuration Builder","a2Gbn000000hccOEAQ","false","false","false","true","false","100.0","slide","true","false","false","false","","true","","","MappedSObjectScreenResource","","42469607398342152","nFORCE__Group__c","false","false","","","","","false","false","","","","","",""
"a2Fbn000000C3YcEAK","","Secured SBL Eligibility Loan","a2Gbn000000hcdTEAQ","false","false","false","false","false","0.0","slide","true","false","false","false","","true","","","MappedSObjectListScreenResource","","42469970336568324","LLC_BI__Loan__c","false","false","","","","","false","false","","","","","",""
"a2Fbn000000C3WBEA0","","Income Schedule","a2Gbn000000hcd8EAA","false","false","true","true","false","2.0","slide","true","false","false","false","","true","","","MappedSObjectScreenResource","","42471495799567136","LLC_BI__Income__c","false","false","","","","","false","false","","","","","",""
"a2Fbn000000C3WMEA0","","Asset Schedule","a2Gbn000000hcdAEAQ","false","false","true","true","false","1.0","slide","true","false","false","false","","true","","","MappedSObjectScreenResource","","42474063635519569","nRetail__Asset__c","false","false","","","","","false","false","","","","","",""
"a2Fbn000000C3VrEAK","","Add Asset","a2Gbn000000hcd4EAA","false","false","true","true","false","4.0","slide","true","false","false","false","","true","","","MappedSObjectScreenResource","","42476008475589851","nRetail__Asset__c","false","false","","","","","false","false","","","","","",""
"a2Fbn000000C3V9EAK","","Scenario Proforma Options","a2Gbn000000hcd0EAA","false","false","true","true","false","20.0","slide","true","false","false","false","","true","","","MappedSObjectScreenResource","","42484242823048594","LLC_BI__Scenario__c","false","false","","","","","false","false","","","","","",""
"a2Fbn000000DvSQEA0","","Mailing Address - Locked","a2Gbn000000mZAKEA2","false","false","false","false","false","1650.0","slide","true","false","false","false","","false","","a2Ibn000000Ojs6EAC","MappedSObjectScreenResource","","42484871231667699","Contact","false","false","{{IF=/""(A OR B) AND C/""}}{{COND=/""A/"" FIELD=/""Contact.cm_Is_Existing_Customer__c/"" IS=/""1/""}}{{COND=/""B/"" FIELD=/""Contact.LLC_BI__Identity_Verification_Status__c/"" IS=/""Pass/""}}{{COND=/""C/"" FIELD=/""Contact.cm_Mailing_Same_as_Physical__c/"" IS=/""No/""}}{{ENDIF}}","a2Fbn000000DvSOEA0","","","false","false","","","","","",""
"a2Fbn000000C3WHEA0","","Applicants","a2Gbn000000hcd9EAA","false","false","true","true","false","0.0","slide","true","false","false","false","","true","","","MappedSObjectScreenResource","","42485022875704828","LLC_BI__Legal_Entities__c","false","false","","","","","false","false","","","","","",""
"a2Fbn000000C3lJEAS","","Add Sub-Loan","a2Gbn000000hch8EAA","false","false","false","false","false","1.0","slide","true","false","false","false","","false","","","SObjectScreenResource","","42486521109257763","LLC_BI__Loan__c","false","false","","","","","false","false","","","","","",""
"a2Fbn000000C3fwEAC","","Rate Structure","a2Gbn000000hcdsEAA","false","false","true","true","false","0.0","slide","true","false","false","false","","false","","","MappedSObjectScreenResource","","42501275604089611","LLC_BI__Loan__c","false","false","","","","","false","false","","","","","",""
"a2Fbn000000C3WkEAK","","Asset Schedule","a2Gbn000000hcdHEAQ","false","false","true","true","false","1.0","slide","true","false","false","false","","true","","","MappedSObjectScreenResource","","42501287580049982","nRetail__Asset__c","false","false","","","","","false","false","","","","","",""
"a2Fbn000000CzFsEAK","","Borrowing Structure","a2Gbn000000kG3zEAE","false","false","false","false","false","10.0","slide","true","false","false","false","","false","","a2Ibn000000NRAqEAO","MappedSObjectHierarchyScreenResource","","42505631372084780","LLC_BI__Loan__c","false","false","","","","","false","false","","","","","",""
"a2Fbn000000C3V4EAK","","Manage Bill Points","a2Gbn000000hccwEAA","false","false","true","true","false","0.0","slide","true","false","false","false","","true","","","MappedSObjectHierarchyScreenResource","","42506910289801500","LLC_BI__Product__c","false","false","","","","","false","false","","","","","",""
"a2Fbn000000DvQOEA0","","DEP Business Location","a2Gbn000000mZAFEA2","false","false","true","false","false","40.0","slide","true","false","false","false","","true","","","MappedSObjectScreenResource","","42511317225468948","Account","false","false","","","","","false","false","","","Address","","",""
"a2Fbn000000C3WjEAK","","Debt Schedule","a2Gbn000000hcdHEAQ","false","false","true","true","false","0.0","slide","true","false","false","false","","true","","","MappedSObjectScreenResource","","42513466898064539","LLC_BI__Debt__c","false","false","","","","","false","false","","","","","",""
"a2Fbn000000C3llEAC","","Current Edit","a2Gbn000000hch7EAA","false","false","false","false","false","1.0","slide","true","false","false","false","","false","","","MappedSObjectScreenResource","","42516346884281178","LLC_BI__Covenant2__c","false","false","","","","","false","false","","","","","",""
"a2Fbn000000C3W0EAK","","Income Schedule","a2Gbn000000hcd6EAA","false","false","true","true","false","2.0","slide","true","false","false","false","","true","","","MappedSObjectScreenResource","","42516369211337089","LLC_BI__Income__c","false","false","","","","","false","false","","","","","",""
"a2Fbn000000C3bUEAS","","Modification Description","a2Gbn000000hcfgEAA","false","false","false","true","false","4.0","slide","true","false","false","false","","false","","","MappedSObjectScreenResource","","42534487101829538","LLC_BI__Credit_Memo_Modifcation__c","false","false","","","","","false","false","","","","","",""
"a2Fbn000000C3lIEAS","","Copy Loan","a2Gbn000000hchBEAQ","false","false","false","false","false","1.0","slide","true","false","false","false","","false","","","SObjectScreenResource","","42540441919519848","LLC_BI__Loan__c","false","false","","","","","false","false","","","","","",""
"a2Fbn000000DvRnEAK","","Details - EO - Business Summary","a2Gbn000000mZACEA2","false","false","false","false","false","10.0","slide","true","false","false","false","","false","","a2Ibn000000OjsrEAC","MappedSObjectScreenResource","","42545462510268748","Account","false","false","","","","","false","false","","","","","",""
"a2Fbn000000DvQUEA0","","DEP Primary Identification","a2Gbn000000mZADEA2","false","false","false","false","false","1300.0","slide","true","false","false","false","","true","","a2Ibn000000Ojs7EAC","MappedSObjectScreenResource","","42549983309659789","Contact","false","false","","","","","false","false","","","Primary ID Details","Please enter or confirm your Primary ID information","",""
"a2Fbn000000C3kGEAS","","HMDA","a2Gbn000000hcgsEAA","false","false","false","true","false","0.0","slide","true","false","false","false","","true","","","MappedSObjectHierarchyScreenResource","","42551620937672168","LLC_BI__Loan__c","false","false","","","","","false","false","","","","","",""
"a2Fbn000000DvlGEAS","","Connection for Beneficial Owner OA","a2Gbn000000mZY9EAM","false","false","false","false","false","1.0","slide","true","false","false","false","","true","","","MappedSObjectScreenResource","","42555688987375625","LLC_BI__Connection__c","false","false","","","","","false","false","","","","","",""
"a2Fbn000000DvU6EAK","","By Clicking Continue, Credit Will Be Pulled If It Has Not Already Occurred","a2Gbn000000mZA4EAM","false","false","false","false","false","1.0","slide","true","false","false","false","","false","","","MappedSObjectScreenResource","","42562208690952586","LLC_BI__Loan__c","false","false","","","","","false","false","","","","","",""
"a2Fbn000000DvjfEAC","","Connection for Others Involved MRF","a2Gbn000000mZWXEA2","false","false","false","false","false","2.0","slide","true","false","false","false","","true","","","MappedSObjectScreenResource","","42563219044824952","LLC_BI__Connection__c","false","false","","","","","false","false","","","","","",""
"a2Fbn000000Dvy9EAC","","Borrowing Structure","a2Gbn000000mZt7EAE","false","false","false","true","false","0.0","slide","true","false","false","false","","false","","","MappedSObjectHierarchyScreenResource","","42566625410640836","LLC_BI__Loan__c","false","false","","","","","false","false","","","","","",""
"a2Fbn000000C3VvEAK","","Applicants","a2Gbn000000hcd5EAA","false","false","true","true","false","0.0","slide","true","false","false","false","","true","","","MappedSObjectScreenResource","","42577725597388449","LLC_BI__Legal_Entities__c","false","false","","","","","false","false","","","","","",""
"a2Fbn000000DvSUEA0","","Mobile","a2Gbn000000mZADEA2","false","false","false","false","false","850.0","slide","true","false","false","false","","true","","a2Ibn000000Ojs4EAC","MappedSObjectScreenResource","","42584849261770292","Contact","false","false","{{IF=/""A AND B/""}} {{COND=/""A/"" FIELD=/""Contact.cm_Is_Existing_Customer__c/"" IS=/""0/""}}{{COND=/""B/"" FIELD=/""Contact.LLC_BI__Identity_Verification_Status__c/"" NOT=/""Pass/""}}{{ENDIF}}","a2Fbn000000DvRgEAK","","","false","false","","","","","",""
"a2Fbn000000C3UrEAK","","Borrowing Structure","a2Gbn000000hccmEAA","false","false","false","true","false","0.0","slide","true","false","false","false","","false","","","MappedSObjectHierarchyScreenResource","","42587232006534989","LLC_BI__Loan__c","false","false","","","","","false","false","","","","","",""
"a2Fbn000000C3bXEAS","","Review Detail","a2Gbn000000hcfjEAA","false","false","false","true","false","10.0","slide","true","false","false","false","","true","","","MappedSObjectScreenResource","","42587479490410114","LLC_BI__Product_Package__c","false","false","","","","","false","false","","","","","",""
