"Id","OwnerId","IsDeleted","Name","LLC_BI__Description__c","LLC_BI__End_Date__c","LLC_BI__Has_Period_Grouping__c","LLC_BI__Is_Consolidation__c","LLC_BI__Is_Disabled__c","LLC_BI__Is_Template__c","LLC_BI__Migration_Target__c","LLC_BI__Object_API_Name__c","LLC_BI__Selected_Scale__c","LLC_BI__Show_Footnotes__c","LLC_BI__Source_Template__c","LLC_BI__Start_Date__c","LLC_BI__Version__c","LLC_BI__lookupKey__c"
"a5VWD000000HArx2AG","005al00000RVcKvAAL","false","a5VWD000000HArx","","","false","false","false","true","","","mm","false","","","","42635775763062928"
"a5VWD000000HB9r2AG","005al00000RVcKvAAL","false","a5VWD000000HB9r","","","false","false","false","true","","","mm","false","","","","42635836875900521"
"a5VWD000000HAcz2AG","005al00000RVcKvAAL","false","a5VWD000000HAcz","","","false","false","false","true","","","$","false","","","","42635837120378885"
"a5VWD000000HAcY2AW","005al00000RVcKvAAL","false","a5VWD000000HAcY","","","false","false","false","true","","","$","false","","","","42637134617132834"
"a5VWD000000HB582AG","005al00000RVcKvAAL","false","a5VWD000000HB58","","","false","false","false","true","","","m","false","","","","42637516029671125"
"a5VWD000000HBBf2AO","005al00000RVcKvAAL","false","a5VWD000000HBBf","","","false","false","false","true","","","$","true","","","","42637588802621422"
"a5VWD000000HBII2A4","005al00000RVcKvAAL","false","a5VWD000000HBII","","","false","false","false","true","","","mm","true","","","","42638535020343769"
"a5VWD000000HAlv2AG","005al00000RVcKvAAL","false","a5VWD000000HAlv","","","false","false","false","true","","","mm","true","","","","42640169667611066"
"a5VWD000000HAg02AG","005al00000RVcKvAAL","false","a5VWD000000HAg0","","","false","false","false","true","","","mm","false","","","","42640304086037517"
"a5VWD000000HAYt2AO","005al00000RVcKvAAL","false","a5VWD000000HAYt","","","false","false","false","true","","","$","true","","","","42640888470393037"
"a5VWD000000HAnz2AG","005al00000RVcKvAAL","false","a5VWD000000HAnz","","","false","false","false","true","","","$","false","","","","42642204333922584"
"a5VWD000000HAtx2AG","005al00000RVcKvAAL","false","a5VWD000000HAtx","","","false","false","false","true","","","m","false","","","","42642398244536420"
"a5VWD000000HAaz2AG","005al00000RVcKvAAL","false","a5VWD000000HAaz","","","false","false","false","true","","","mm","true","","","","42642574283143906"
"a5VWD000000HB222AG","005al00000RVcKvAAL","false","a5VWD000000HB22","","","false","false","false","true","","","mm","true","","","","42642965952374703"
"a5VWD000000HBFA2A4","005al00000RVcKvAAL","false","a5VWD000000HBFA","","","false","false","false","true","","","$","false","","","","42643062197613709"
"a5VWD000000HAxf2AG","005al00000RVcKvAAL","false","a5VWD000000HAxf","","","false","false","false","true","","","mm","false","","","","42643357723768740"
"a5VWD000000HApt2AG","005al00000RVcKvAAL","false","a5VWD000000HApt","","","false","false","false","true","","","$","false","","","","42643540605924879"
"a5VWD000000HBEw2AO","005al00000RVcKvAAL","false","a5VWD000000HBEw","","","false","false","false","true","","","mm","false","","","","42644270636608410"
"a5VWD000000HAdS2AW","005al00000RVcKvAAL","false","a5VWD000000HAdS","","","false","false","false","true","","","$","false","","","","42644468556361084"
"a5VWD000000HBAX2A4","005al00000RVcKvAAL","false","a5VWD000000HBAX","","","false","false","false","true","","","m","true","","","","42644583448886388"
"a5VWD000000HAvM2AW","005al00000RVcKvAAL","false","a5VWD000000HAvM","","","false","false","false","true","","","$","false","","","","42644647262265382"
"a5VWD000000HApe2AG","005al00000RVcKvAAL","false","a5VWD000000HApe","","","false","false","false","true","","","mm","false","","","","42645358032949325"
"a5VWD000000HAtD2AW","005al00000RVcKvAAL","false","a5VWD000000HAtD","","","false","false","false","true","","","mm","true","","","","42645724844978900"
"a5VWD000000HBD52AO","005al00000RVcKvAAL","false","a5VWD000000HBD5","","","false","false","false","true","","","m","false","","","","42645772848962943"
"a5VWD000000HB0T2AW","005al00000RVcKvAAL","false","a5VWD000000HB0T","","","false","false","false","true","","","$","true","","","","42645937917827043"
"a5VWD000000HB0M2AW","005al00000RVcKvAAL","false","a5VWD000000HB0M","","","false","false","false","true","","","m","false","","","","42646397418985987"
"a5VWD000000HB2R2AW","005al00000RVcKvAAL","false","a5VWD000000HB2R","","","false","false","false","true","","","$","false","","","","42647642970088214"
"a5VWD000000HAiE2AW","005al00000RVcKvAAL","false","a5VWD000000HAiE","","","false","false","false","true","","","$","false","","","","42647979780316338"
"a5VWD000000HAfL2AW","005al00000RVcKvAAL","false","a5VWD000000HAfL","","","false","false","false","true","","","m","false","","","","42648485077199228"
"a5VWD000000HB9z2AG","005al00000RVcKvAAL","false","a5VWD000000HB9z","","","false","false","false","true","","","m","false","","","","42648831310210103"
"a5VWD000000HAzR2AW","005al00000RVcKvAAL","false","a5VWD000000HAzR","","","false","false","false","true","","","mm","false","","","","42648878448332370"
"a5VWD000000HBBa2AO","005al00000RVcKvAAL","false","a5VWD000000HBBa","","","false","false","false","true","","","$","true","","","","42649008458129886"
"a5VWD000000HAbD2AW","005al00000RVcKvAAL","false","a5VWD000000HAbD","","","false","false","false","true","","","$","true","","","","42649053265890666"
"a5VWD000000HAzG2AW","005al00000RVcKvAAL","false","a5VWD000000HAzG","","","false","false","false","true","","","mm","true","","","","42649205227395941"
"a5VWD000000HAnX2AW","005al00000RVcKvAAL","false","a5VWD000000HAnX","","","false","false","false","true","","","mm","true","","","","42649285115588723"
"a5VWD000000HAjh2AG","005al00000RVcKvAAL","false","a5VWD000000HAjh","","","false","false","false","true","","","mm","true","","","","42649395376852315"
"a5VWD000000HAxX2AW","005al00000RVcKvAAL","false","a5VWD000000HAxX","","","false","false","false","true","","","m","true","","","","42649642630321883"
"a5VWD000000HAp32AG","005al00000RVcKvAAL","false","a5VWD000000HAp3","","","false","false","false","true","","","m","false","","","","42649693157829126"
"a5VWD000000HBJt2AO","005al00000RVcKvAAL","false","a5VWD000000HBJt","","","false","false","false","true","","","mm","false","","","","42650361845793233"
"a5VWD000000HAew2AG","005al00000RVcKvAAL","false","a5VWD000000HAew","","","false","false","false","true","","","m","false","","","","42650449057779055"
"a5VWD000000HAgD2AW","005al00000RVcKvAAL","false","a5VWD000000HAgD","","","false","false","false","true","","","m","true","","","","42650629871443648"
"a5VWD000000HAdt2AG","005al00000RVcKvAAL","false","a5VWD000000HAdt","","","false","false","false","true","","","mm","false","","","","42651160363298956"
"a5VWD000000HB2z2AG","005al00000RVcKvAAL","false","a5VWD000000HB2z","","","false","false","false","true","","","$","true","","","","42651557478969420"
"a5VWD000000HAYQ2A4","005al00000RVcKvAAL","false","a5VWD000000HAYQ","","","false","false","false","true","","","$","false","","","","42651755119891230"
"a5VWD000000HB0x2AG","005al00000RVcKvAAL","false","a5VWD000000HB0x","","","false","false","false","true","","","m","false","","","","42651886866414430"
"a5VWD000000HBHl2AO","005al00000RVcKvAAL","false","a5VWD000000HBHl","","","false","false","false","true","","","mm","false","","","","42651941311211184"
"a5VWD000000HBCZ2A4","005al00000RVcKvAAL","false","a5VWD000000HBCZ","","","false","false","false","true","","","$","true","","","","42651981921727544"
"a5VWD000000HB4J2AW","005al00000RVcKvAAL","false","a5VWD000000HB4J","","","false","false","false","true","","","$","false","","","","42652071821579558"
"a5VWD000000HBEs2AO","005al00000RVcKvAAL","false","a5VWD000000HBEs","","","false","false","false","true","","","m","false","","","","42653104776447186"
"a5VWD000000HAaB2AW","005al00000RVcKvAAL","false","a5VWD000000HAaB","","","false","false","false","true","","","mm","true","","","","42653539115180752"
"a5VWD000000HAtm2AG","005al00000RVcKvAAL","false","a5VWD000000HAtm","","","false","false","false","true","","","mm","true","","","","42653592434571143"
"a5VWD000000HAiG2AW","005al00000RVcKvAAL","false","a5VWD000000HAiG","","","false","false","false","true","","","$","false","","","","42653614556708527"
"a5VWD000000HBCo2AO","005al00000RVcKvAAL","false","a5VWD000000HBCo","","","false","false","false","true","","","mm","true","","","","42653845221823722"
"a5VWD000000HAmv2AG","005al00000RVcKvAAL","false","a5VWD000000HAmv","","","false","false","false","true","","","mm","true","","","","42654111303269752"
"a5VWD000000HB1d2AG","005al00000RVcKvAAL","false","a5VWD000000HB1d","","","false","false","false","true","","","mm","true","","","","42654157131687270"
"a5VWD000000HBCs2AO","005al00000RVcKvAAL","false","a5VWD000000HBCs","","","false","false","false","true","","","mm","false","","","","42654906969687986"
"a5VWD000000HAiW2AW","005al00000RVcKvAAL","false","a5VWD000000HAiW","","","false","false","false","true","","","$","false","","","","42655043067639483"
"a5VWD000000HAv62AG","005al00000RVcKvAAL","false","a5VWD000000HAv6","","","false","false","false","true","","","m","true","","","","42655114472550317"
"a5VWD000000HArS2AW","005al00000RVcKvAAL","false","a5VWD000000HArS","","","false","false","false","true","","","$","true","","","","42655564207062387"
"a5VWD000000HAme2AG","005al00000RVcKvAAL","false","a5VWD000000HAme","","","false","false","false","true","","","m","true","","","","42655921755457721"
"a5VWD000000HB9p2AG","005al00000RVcKvAAL","false","a5VWD000000HB9p","","","false","false","false","true","","","m","true","","","","42656063191517849"
"a5VWD000000HAxv2AG","005al00000RVcKvAAL","false","a5VWD000000HAxv","","","false","false","false","true","","","$","true","","","","42656279090695241"
"a5VWD000000HAZE2A4","005al00000RVcKvAAL","false","a5VWD000000HAZE","","","false","false","false","true","","","m","false","","","","42657172745274793"
"a5VWD000000HAvc2AG","005al00000RVcKvAAL","false","a5VWD000000HAvc","","","false","false","false","true","","","m","false","","","","42657660779336896"
"a5VWD000000HBJd2AO","005al00000RVcKvAAL","false","a5VWD000000HBJd","","","false","false","false","true","","","m","true","","","","42658041113271995"
"a5VWD000000HB6o2AG","005al00000RVcKvAAL","false","a5VWD000000HB6o","","","false","false","false","true","","","$","true","","","","42658392359677753"
"a5VWD000000HAYm2AO","005al00000RVcKvAAL","false","a5VWD000000HAYm","","","false","false","false","true","","","$","false","","","","42659094529016694"
"a5VWD000000HBJh2AO","005al00000RVcKvAAL","false","a5VWD000000HBJh","","","false","false","false","true","","","m","false","","","","42660114600283124"
"a5VWD000000HApj2AG","005al00000RVcKvAAL","false","a5VWD000000HApj","","","false","false","false","true","","","mm","false","","","","42660269264192735"
"a5VWD000000HBFR2A4","005al00000RVcKvAAL","false","a5VWD000000HBFR","","","false","false","false","true","","","m","true","","","","4266027892556062"
"a5VWD000000HB7l2AG","005al00000RVcKvAAL","false","a5VWD000000HB7l","","","false","false","false","true","","","mm","true","","","","42660630692007553"
"a5VWD000000HAkJ2AW","005al00000RVcKvAAL","false","a5VWD000000HAkJ","","","false","false","false","true","","","m","true","","","","42660915329605814"
"a5VWD000000HAgQ2AW","005al00000RVcKvAAL","false","a5VWD000000HAgQ","","","false","false","false","true","","","mm","false","","","","42661618356692391"
"a5VWD000000HAmi2AG","005al00000RVcKvAAL","false","a5VWD000000HAmi","","","false","false","false","true","","","m","true","","","","42661622809482199"
"a5VWD000000HAaO2AW","005al00000RVcKvAAL","false","a5VWD000000HAaO","","","false","false","false","true","","","m","false","","","","42662014365466437"
"a5VWD000000HB7q2AG","005al00000RVcKvAAL","false","a5VWD000000HB7q","","","false","false","false","true","","","mm","false","","","","42662095175313268"
"a5VWD000000HAiX2AW","005al00000RVcKvAAL","false","a5VWD000000HAiX","","","false","false","false","true","","","m","true","","","","42662311767634665"
"a5VWD000000HBDQ2A4","005al00000RVcKvAAL","false","a5VWD000000HBDQ","","","false","false","false","true","","","mm","true","","","","42662488770718665"
"a5VWD000000HB5s2AG","005al00000RVcKvAAL","false","a5VWD000000HB5s","","","false","false","false","true","","","m","true","","","","42662604981704363"
"a5VWD000000HAZN2A4","005al00000RVcKvAAL","false","a5VWD000000HAZN","","","false","false","false","true","","","m","true","","","","42662657034503480"
"a5VWD000000HB4u2AG","005al00000RVcKvAAL","false","a5VWD000000HB4u","","","false","false","false","true","","","$","true","","","","42662879566054605"
"a5VWD000000HB3O2AW","005al00000RVcKvAAL","false","a5VWD000000HB3O","","","false","false","false","true","","","m","false","","","","42663971494892312"
"a5VWD000000HAnq2AG","005al00000RVcKvAAL","false","a5VWD000000HAnq","","","false","false","false","true","","","mm","true","","","","42664288110393919"
"a5VWD000000HAz32AG","005al00000RVcKvAAL","false","a5VWD000000HAz3","","","false","false","false","true","","","m","true","","","","42665161561242680"
"a5VWD000000HAoM2AW","005al00000RVcKvAAL","false","a5VWD000000HAoM","","","false","false","false","true","","","mm","false","","","","42665218524550593"
"a5VWD000000HBHD2A4","005al00000RVcKvAAL","false","a5VWD000000HBHD","","","false","false","false","true","","","$","true","","","","42665350412667129"
"a5VWD000000HAZv2AO","005al00000RVcKvAAL","false","a5VWD000000HAZv","","","false","false","false","true","","","$","false","","","","42665880070031596"
"a5VWD000000HAxj2AG","005al00000RVcKvAAL","false","a5VWD000000HAxj","","","false","false","false","true","","","mm","true","","","","42665955025134472"
"a5VWD000000HAq02AG","005al00000RVcKvAAL","false","a5VWD000000HAq0","","","false","false","false","true","","","mm","true","","","","42666027955828198"
"a5VWD000000HB902AG","005al00000RVcKvAAL","false","a5VWD000000HB90","","","false","false","false","true","","","m","true","","","","42666090354755015"
"a5VWD000000HBE72AO","005al00000RVcKvAAL","false","a5VWD000000HBE7","","","false","false","false","true","","","m","true","","","","42666892257491749"
"a5VWD000000HArN2AW","005al00000RVcKvAAL","false","a5VWD000000HArN","","","false","false","false","true","","","m","false","","","","42668046271896663"
"a5VWD000000HAy32AG","005al00000RVcKvAAL","false","a5VWD000000HAy3","","","false","false","false","true","","","$","true","","","","42668100907677446"
"a5VWD000000HAzf2AG","005al00000RVcKvAAL","false","a5VWD000000HAzf","","","false","false","false","true","","","m","true","","","","42669274238369489"
"a5VWD000000HB952AG","005al00000RVcKvAAL","false","a5VWD000000HB95","","","false","false","false","true","","","mm","true","","","","42669364951302545"
"a5VWD000000HB0v2AG","005al00000RVcKvAAL","false","a5VWD000000HB0v","","","false","false","false","true","","","m","true","","","","42669865540820976"
"a5VWD000000HAx02AG","005al00000RVcKvAAL","false","a5VWD000000HAx0","","","false","false","false","true","","","mm","false","","","","42670448333410679"
"a5VWD000000HAjP2AW","005al00000RVcKvAAL","false","a5VWD000000HAjP","","","false","false","false","true","","","$","false","","","","42671091996708787"
"a5VWD000000HAq62AG","005al00000RVcKvAAL","false","a5VWD000000HAq6","","","false","false","false","true","","","$","true","","","","42671706503023246"
"a5VWD000000HAYU2A4","005al00000RVcKvAAL","false","a5VWD000000HAYU","","","false","false","false","true","","","mm","true","","","","42672349954568677"
"a5VWD000000HAwi2AG","005al00000RVcKvAAL","false","a5VWD000000HAwi","","","false","false","false","true","","","m","true","","","","42672998493077600"
