"Id","OwnerId","IsDeleted","Name","nFORCE__Address_Part__c","nFORCE__Alternate_Label__c","nFORCE__Autocomplete_Attribute_Value__c","nFORCE__Conditional_Display_Criteria__c","nFORCE__Default_Value__c","nFORCE__Defined_Picklist_Values__c","nFORCE__Field_Hint__c","nFORCE__Field_Name__c","nFORCE__Filter_Criteria__c","nFORCE__Filter_Display_Name__c","nFORCE__Format_Description__c","nFORCE__Format_Enabled__c","nFORCE__Format_Expression__c","nFORCE__Format_Message__c","nFORCE__Is_Active__c","nFORCE__Is_Conditional_Lookup__c","nFORCE__Is_Editable__c","nFORCE__Is_Filter_Active__c","nFORCE__Is_Header__c","nFORCE__Is_Hidden__c","nFORCE__Is_Important__c","nFORCE__Is_Read_Only__c","nFORCE__Is_Required__c","nFORCE__Output_Expression__c","nFORCE__Route__c","nFORCE__SLDS_Column_Size__c","nFORCE__Screen_Section__c","nFORCE__Tooltip_Contents__c","nFORCE__Tooltip_Enabled__c","nFORCE__Tooltip_Text__c","nFORCE__lookupKey__c","nFORCE__sObject_Name__c"
"a0SWD000002Fmkf2AC","005al00000RVcKvAAL","false","FC-002408","","","","","","","","LLC_BI__Status__c","","","","false","","","false","false","false","false","false","false","false","true","false","","a0mWD000003qw4RYAQ","","a0qWD00000JHNF4YAP","","false","","a3T750000008VLvEAM","LLC_BI__Annual_Review__c"
"a0SWD000002Fmkg2AC","005al00000RVcKvAAL","false","FC-002409","","","","","","","","LLC_BI__Status__c","","","","false","","","false","false","false","false","false","false","false","true","false","","a0mWD000003qw5QYAQ","","a0qWD00000JHNKFYA5","","false","","a3T750000008VM0EAM","LLC_BI__Annual_Review__c"
"a0SWD000002FmYy2AK","005al00000RVcKvAAL","false","FC-001683","","","","","","","","nFORCE__Field_Name__c","","","","false","","","false","false","false","false","false","true","false","false","false","","","","a0qWD00000JHNMfYAP","","false","","a3T8c000002MxvZEAS","nFORCE__Field_Configuration__c"
"a0SWD000002FmYz2AK","005al00000RVcKvAAL","false","FC-001684","","","","","","","","nFORCE__Field_Name__c","","","","false","","","false","false","false","false","false","true","false","false","false","","","","a0qWD00000JHNMfYAP","","false","","a3T8c000002MxvaEAC","nFORCE__Field_Configuration__c"
"a0SWD000002FmZ02AK","005al00000RVcKvAAL","false","FC-001685","","","","","","","","nFORCE__Field_Name__c","","","","false","","","false","false","false","false","false","true","false","false","false","","","","a0qWD00000JHNMfYAP","","false","","a3T8c000002MxvbEAC","nFORCE__Field_Configuration__c"
"a0SWD000002FmZ12AK","005al00000RVcKvAAL","false","FC-001686","","","","","","","","LLC_BI__Tiers__c","","","","false","","","false","false","false","false","false","false","false","false","false","","","","a0qWD00000JHNMgYAP","","false","","a3T8c000002MxvcEAC","LLC_BI__Bill_Point__c"
"a0SWD000002FmZ22AK","005al00000RVcKvAAL","false","FC-001687","","","","","","","","LLC_BI__Price__c","","","","false","","","false","false","false","false","false","false","false","false","false","","","","a0qWD00000JHNMgYAP","","false","","a3T8c000002MxvdEAC","LLC_BI__Bill_Point__c"
"a0SWD000002FmZ32AK","005al00000RVcKvAAL","false","FC-001688","","Legal Business Name","","","","","","Name","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003qvlgYAA","","","","false","","a3T8c000002MxvfEAC","Account"
"a0SWD000002FmZ42AK","005al00000RVcKvAAL","false","FC-001689","","Tax Identification Number (TIN)","","","","","XX-XXXXXXX","LLC_BI__Tax_Identification_Number__c","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003qvlgYAA","1.0","","As a federally regulated bank, we are required to know our customers. We use your TIN to pull your credit bureau data, which allows us to process your application.","true","Why do we need this?","a3T8c000002MxvgEAC","Account"
"a0SWD000002FmZ52AK","005al00000RVcKvAAL","false","FC-001690","","What industry does your business belong to?","","","","","","Industry","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003qvlgYAA","","","","false","","a3T8c000002MxvhEAC","Account"
"a0SWD000002FmZ62AK","005al00000RVcKvAAL","false","FC-001691","","Number of employees","","","","","","NumberOfEmployees","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003qvlgYAA","","","","false","","a3T8c000002MxviEAC","Account"
"a0SWD000002FmZ72AK","005al00000RVcKvAAL","false","FC-001692","","Legal Entity Type","","","","","","Type","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003qvlgYAA","","","","false","","a3T8c000002MxvjEAC","Account"
"a0SWD000002FmZ82AK","005al00000RVcKvAAL","false","FC-001693","","Shipping Address","","","","","","ShippingStreet","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003qvlgYAA","","","","false","","a3T8c000002MxvkEAC","Account"
"a0SWD000002FmZ92AK","005al00000RVcKvAAL","false","FC-001694","","City","","","","","","ShippingCity","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003qvlgYAA","","","","false","","a3T8c000002MxvlEAC","Account"
"a0SWD000002FmZA2A0","005al00000RVcKvAAL","false","FC-001695","","State","","","","","","ShippingState","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003qvlgYAA","2.0","","","false","","a3T8c000002MxvmEAC","Account"
"a0SWD000002FmZB2A0","005al00000RVcKvAAL","false","FC-001696","","ZIP","","","","","","ShippingPostalCode","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003qvlgYAA","2.0","","","false","","a3T8c000002MxvnEAC","Account"
"a0SWD000002FmZC2A0","005al00000RVcKvAAL","false","FC-001697","","Billing Address","","","","","","BillingStreet","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003qvlgYAA","","","","false","","a3T8c000002MxvoEAC","Account"
"a0SWD000002FmZD2A0","005al00000RVcKvAAL","false","FC-001698","","City","","","","","","BillingCity","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003qvlgYAA","","","","false","","a3T8c000002MxvpEAC","Account"
"a0SWD000002FmZE2A0","005al00000RVcKvAAL","false","FC-001699","","State","","","","","","BillingState","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003qvlgYAA","2.0","","","false","","a3T8c000002MxvqEAC","Account"
"a0SWD000002FmZF2A0","005al00000RVcKvAAL","false","FC-001700","","ZIP","","","","","","BillingPostalCode","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003qvlgYAA","2.0","","","false","","a3T8c000002MxvrEAC","Account"
"a0SWD000002FmZG2A0","005al00000RVcKvAAL","false","FC-001701","","Social Security Number (SSN)","","","","","XXX-XX-XXXX","LLC_BI__SS__c","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003qvhYYAQ","1.0","","As a federally regulated bank, we are required to know our customers. We use your SSN to pull your credit bureau data, which allows us to process your application.","true","Why do we need this?","a3T8c000002MxvsEAC","Contact"
"a0SWD000002FmZH2A0","005al00000RVcKvAAL","false","FC-001702","","Mobile Phone Number","","","","","","MobilePhone","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003qvhYYAQ","","","","false","","a3T8c000002MxvtEAC","Contact"
"a0SWD000002FmZI2A0","005al00000RVcKvAAL","false","FC-001703","","Residential Address","","","","","","LLC_BI__Home_Address__c","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003qvhYYAQ","","","","false","","a3T8c000002MxvuEAC","Contact"
"a0SWD000002FmZJ2A0","005al00000RVcKvAAL","false","FC-001704","","City","","","","","","LLC_BI__Home_City__c","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003qvhYYAQ","","","","false","","a3T8c000002MxvvEAC","Contact"
"a0SWD000002FmZK2A0","005al00000RVcKvAAL","false","FC-001705","","State","","","","","","LLC_BI__Home_State__c","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003qvhYYAQ","2.0","","","false","","a3T8c000002MxvwEAC","Contact"
"a0SWD000002FmZL2A0","005al00000RVcKvAAL","false","FC-001706","","ZIP","","","","","","LLC_BI__Home_Zipcode__c","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003qvhYYAQ","2.0","","","false","","a3T8c000002MxvxEAC","Contact"
"a0SWD000002FmZM2A0","005al00000RVcKvAAL","false","FC-001707","","Mailing Address","","","","","","MailingAddress","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003qvhYYAQ","","","","false","","a3T8c000002MxvyEAC","Contact"
"a0SWD000002FmZN2A0","005al00000RVcKvAAL","false","FC-001708","","City","","","","","","MailingCity","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003qvhYYAQ","","","","false","","a3T8c000002MxvzEAC","Contact"
"a0SWD000002FmZO2A0","005al00000RVcKvAAL","false","FC-001709","","State","","","","","","MailingState","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003qvhYYAQ","2.0","","","false","","a3T8c000002Mxw0EAC","Contact"
"a0SWD000002FmZP2A0","005al00000RVcKvAAL","false","FC-001710","","ZIP","","","","","","MailingPostalCode","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003qvhYYAQ","2.0","","","false","","a3T8c000002Mxw1EAC","Contact"
"a0SWD000002FmZQ2A0","005al00000RVcKvAAL","false","FC-001711","","Social Security Number (SSN)","","","","","XXX-XX-XXXX","LLC_BI__SS__c","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003qvmVYAQ","1.0","","As a federally regulated bank, we are required to know our customers. We use your SSN to pull your credit bureau data, which allows us to process your application.","true","Why do we need this?","a3T8c000002Mxw2EAC","Contact"
"a0SWD000002FmZR2A0","005al00000RVcKvAAL","false","FC-001712","","Mobile Phone Number","","","","","","MobilePhone","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003qvmVYAQ","","","","false","","a3T8c000002Mxw3EAC","Contact"
"a0SWD000002FmZS2A0","005al00000RVcKvAAL","false","FC-001713","","Residential Address","","","","","","LLC_BI__Home_Address__c","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003qvmVYAQ","","","","false","","a3T8c000002Mxw4EAC","Contact"
"a0SWD000002FmZT2A0","005al00000RVcKvAAL","false","FC-001714","","City","","","","","","LLC_BI__Home_City__c","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003qvmVYAQ","","","","false","","a3T8c000002Mxw5EAC","Contact"
"a0SWD000002FmZU2A0","005al00000RVcKvAAL","false","FC-001715","","State","","","","","","LLC_BI__Home_State__c","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003qvmVYAQ","2.0","","","false","","a3T8c000002Mxw6EAC","Contact"
"a0SWD000002FmZV2A0","005al00000RVcKvAAL","false","FC-001716","","ZIP","","","","","","LLC_BI__Home_Zipcode__c","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003qvmVYAQ","2.0","","","false","","a3T8c000002Mxw7EAC","Contact"
"a0SWD000002FmZW2A0","005al00000RVcKvAAL","false","FC-001717","","Mailing Address","","","","","","MailingAddress","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003qvmVYAQ","","","","false","","a3T8c000002Mxw8EAC","Contact"
"a0SWD000002FmZX2A0","005al00000RVcKvAAL","false","FC-001718","","City","","","","","","MailingCity","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003qvmVYAQ","","","","false","","a3T8c000002Mxw9EAC","Contact"
"a0SWD000002FmZY2A0","005al00000RVcKvAAL","false","FC-001719","","State","","","","","","MailingState","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003qvmVYAQ","2.0","","","false","","a3T8c000002MxwAEAS","Contact"
"a0SWD000002FmZZ2A0","005al00000RVcKvAAL","false","FC-001720","","ZIP","","","","","","MailingPostalCode","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003qvmVYAQ","2.0","","","false","","a3T8c000002MxwBEAS","Contact"
"a0SWD000002FmZa2AK","005al00000RVcKvAAL","false","FC-001721","","Legal Business Name","","","","","","Name","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003qvi7YAA","","","","false","","a3T8c000002MxwCEAS","Account"
"a0SWD000002FmZb2AK","005al00000RVcKvAAL","false","FC-001722","","Tax Identification Number (TIN)","","","","","XX-XXXXXXX","LLC_BI__Tax_Identification_Number__c","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003qvi7YAA","1.0","","As a federally regulated bank, we are required to know our customers. We use your TIN to pull your credit bureau data, which allows us to process your application.","true","Why do we need this?","a3T8c000002MxwDEAS","Account"
"a0SWD000002FmZc2AK","005al00000RVcKvAAL","false","FC-001723","","What industry does your business belong to?","","","","","","Industry","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003qvi7YAA","","","","false","","a3T8c000002MxwEEAS","Account"
"a0SWD000002FmZd2AK","005al00000RVcKvAAL","false","FC-001724","","Number of employees","","","","","","NumberOfEmployees","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003qvi7YAA","","","","false","","a3T8c000002MxwFEAS","Account"
"a0SWD000002FmZe2AK","005al00000RVcKvAAL","false","FC-001725","","Legal Entity Type","","","","","","Type","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003qvi7YAA","","","","false","","a3T8c000002MxwGEAS","Account"
"a0SWD000002FmZf2AK","005al00000RVcKvAAL","false","FC-001726","","Shipping Address","","","","","","ShippingStreet","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003qvi7YAA","","","","false","","a3T8c000002MxwHEAS","Account"
"a0SWD000002FmZg2AK","005al00000RVcKvAAL","false","FC-001727","","City","","","","","","ShippingCity","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003qvi7YAA","","","","false","","a3T8c000002MxwIEAS","Account"
"a0SWD000002FmZh2AK","005al00000RVcKvAAL","false","FC-001728","","State","","","","","","ShippingState","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003qvi7YAA","2.0","","","false","","a3T8c000002MxwJEAS","Account"
"a0SWD000002FmZi2AK","005al00000RVcKvAAL","false","FC-001729","","ZIP","","","","","","ShippingPostalCode","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003qvi7YAA","2.0","","","false","","a3T8c000002MxwKEAS","Account"
"a0SWD000002FmZj2AK","005al00000RVcKvAAL","false","FC-001730","","Billing Address","","","","","","BillingStreet","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003qvi7YAA","","","","false","","a3T8c000002MxwLEAS","Account"
"a0SWD000002FmZk2AK","005al00000RVcKvAAL","false","FC-001731","","City","","","","","","BillingCity","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003qvi7YAA","","","","false","","a3T8c000002MxwMEAS","Account"
