"Id","IsDeleted","Name","nFORCE__Screen__c","nFORCE__Are_Columns_Sortable__c","nFORCE__Auto_Save__c","nFORCE__Break_Page_After__c","nFORCE__Break_Page_Before__c","nFORCE__Conditional_Display_Criteria__c","nFORCE__Default_Editable__c","nFORCE__Default_Rendered__c","nFORCE__Disable_Print__c","nFORCE__Disable_Read_Only_View__c","nFORCE__Display_Input_Address_Component__c","nFORCE__Display_Order__c","nFORCE__Display_Toggle_Effect__c","nFORCE__Display_Toggle_Header__c","nFORCE__Display_Toggle_Link__c","nFORCE__Headless__c","nFORCE__Inactive__c","nFORCE__Instructions_Text__c","nFORCE__Is_Editable__c","nFORCE__Layout__c","nFORCE__Number_of_Columns__c","nFORCE__Optional_Configuration__c","nFORCE__Parent_Screen_Section__c","nFORCE__Screen_View__c","nFORCE__Section_Resource__c","nFORCE__Validation_Service__c","nFORCE__Widget__c","nFORCE__lookupKey__c","nFORCE__sObject_Type__c","Custom_Code_in_Screen_Section__c","nPortal__Portal_Header_Text__c","nPortal__Portal_Subheader_Text__c"
"a0qWD00000GWJ3XYAX","false","Related Exposure","a0sWD00000XpesHYAR","false","false","false","false","","false","false","false","false","false","60.0","slide","true","false","false","false","","false","","","","","a16WD000005UOBuYAO","MappedSObjectHierarchyScreenResource","","","a02Ho00001HX0vHIAT","LLC_BI__Loan__c","","",""
"a0qWD00000GWK4lYAH","false","Approval History Narrative","a0sWD00000XpesHYAR","false","false","false","false","","false","false","false","false","false","41.0","slide","true","false","true","false","","false","","","","","","SObjectScreenResource","","a17WD0000BhJKOmYQO","a02Ho00001HX0vIIAT","LLC_BI__Loan__c","","",""
"a0qWD00000GWK4mYAH","false","Loan Summary Narrative","a0sWD00000XpesHYAR","false","false","false","false","","false","false","false","false","false","21.0","slide","true","false","true","false","","false","","","","","","SObjectScreenResource","","a17WD0000BhJKOnYQO","a02Ho00001HX0vJIAT","LLC_BI__Loan__c","","",""
"a0qWD00000GWJ3YYAX","false","Authorized Signer","a0sWD00000XpesHYAR","false","false","false","false","","false","false","false","false","false","31.0","slide","true","false","true","false","","false","","","","","a16WD000005UO5EYAW","MappedSObjectHierarchyScreenResource","","","a02Ho00001HX0vKIAT","LLC_BI__Loan__c","","",""
"a0qWD00000GWJ3ZYAX","false","Borrower Structure","a0sWD00000XpesHYAR","false","false","false","false","","false","false","false","false","false","30.0","slide","true","false","false","false","","false","","","","","a16WD000005UO5FYAW","MappedSObjectHierarchyScreenResource","","","a02Ho00001HX0vLIAT","LLC_BI__Loan__c","","",""
"a0qWD00000GWJ3aYAH","false","Loan Summary","a0sWD00000XpesHYAR","false","false","false","false","","false","false","false","false","false","20.0","slide","true","true","false","false","","false","","","","","a16WD000005UO5GYAW","MappedSObjectScreenResource","","","a02Ho00001HX0vMIAT","LLC_BI__Loan__c","","",""
"a0qWD00000GWK4nYAH","false","Borrower Structure Narrative","a0sWD00000XpesHYAR","false","false","false","false","","false","false","false","false","false","32.0","slide","true","false","true","false","","false","","","","","","SObjectScreenResource","","a17WD0000BhJKOoYQO","a02Ho00001HX0vNIAT","LLC_BI__Loan__c","","",""
"a0qWD00000GWJ3bYAH","false","Collateral Summary","a0sWD00000XpesHYAR","false","false","false","false","","false","false","false","false","false","70.0","slide","true","true","false","false","","false","","","","","a16WD000005UO5HYAW","MappedSObjectHierarchyScreenResource","","","a02Ho00001HX0vOIAT","LLC_BI__Loan__c","","",""
"a0qWD00000GWK4oYAH","false","Collateral Narrative","a0sWD00000XpesHYAR","false","false","false","false","","false","false","false","false","false","71.0","slide","true","false","true","false","","true","","","","","","SObjectScreenResource","","a17WD0000BhJKOpYQO","a02Ho00001HX0vPIAT","LLC_BI__Loan__c","","",""
"a0qWD00000GWJ3cYAH","false","Participations","a0sWD00000XpesHYAR","false","false","false","false","","false","false","false","false","false","120.0","slide","true","true","false","false","","false","","","","","a16WD000005UO5IYAW","MappedSObjectHierarchyScreenResource","","","a02Ho00001HX0vQIAT","LLC_BI__Loan__c","","",""
"a0qWD00000GWK4pYAH","false","Policy Exception Narrative","a0sWD00000XpesHYAR","false","false","false","false","","false","false","false","false","false","51.0","slide","true","true","true","false","","true","","","","","","SObjectScreenResource","","a17WD0000BhJKOqYQO","a02Ho00001HX0vRIAT","LLC_BI__Loan__c","","",""
"a0qWD00000GWJ3dYAH","false","Covenants Summary","a0sWD00000XpesHYAR","false","false","false","false","","false","false","false","false","false","80.0","slide","true","true","false","false","","false","","","","","a16WD000005UO5JYAW","MappedSObjectHierarchyScreenResource","","","a02Ho00001HX0vSIAT","LLC_BI__Loan__c","","",""
"a0qWD00000GWJ3eYAH","false","Third Party Reports","a0sWD00000XpesHYAR","false","false","false","false","","false","false","false","false","false","100.0","slide","true","true","false","false","","false","","","","","a16WD000005UO5KYAW","MappedSObjectHierarchyScreenResource","","","a02Ho00001HX0vTIAT","LLC_BI__Loan__c","","",""
"a0qWD00000GWK4qYAH","false","Lender Recommendation","a0sWD00000XpesHYAR","false","false","false","false","","false","false","false","false","false","160.0","slide","true","true","false","false","","true","","","","","","SObjectScreenResource","","a17WD0000BhJKOrYQO","a02Ho00001HX0vUIAT","LLC_BI__Loan__c","","",""
"a0qWD00000GWK4rYAH","false","Fee Narrative","a0sWD00000XpesHYAR","false","false","false","false","","false","false","false","false","false","111.0","slide","true","true","true","false","","true","","","","","","SObjectScreenResource","","a17WD0000BhJKOsYQO","a02Ho00001HX0vVIAT","LLC_BI__Loan__c","","",""
"a0qWD00000GWK4sYAH","false","Covenant Narrative","a0sWD00000XpesHYAR","false","false","false","false","","false","false","false","false","false","81.0","slide","true","true","true","false","","true","","","","","","SObjectScreenResource","","a17WD0000BhJKOtYQO","a02Ho00001HX0vWIAT","LLC_BI__Loan__c","","",""
"a0qWD00000GWK4tYAH","false","Participation Narrative","a0sWD00000XpesHYAR","false","false","false","false","","false","false","false","false","false","121.0","slide","true","false","true","false","","true","","","","","","SObjectScreenResource","","a17WD0000BhJKOuYQO","a02Ho00001HX0vXIAT","LLC_BI__Loan__c","","",""
"a0qWD00000GWJ3fYAH","false","Loan Team","a0sWD00000XpesHYAR","false","false","false","false","","false","false","false","false","false","90.0","slide","true","true","false","false","","false","","","","","a16WD000005UO5LYAW","MappedSObjectHierarchyScreenResource","","","a02Ho00001HX0vYIAT","LLC_BI__Loan__c","","",""
"a0qWD00000GWK4uYAH","false","Financial Analysis","a0sWD00000XpesHYAR","false","false","false","false","","false","false","false","false","false","150.0","slide","true","true","false","false","","true","","","","","","SObjectScreenResource","","a17WD0000BhJKOvYQO","a02Ho00001HX0vZIAT","LLC_BI__Loan__c","","",""
"a0qWD00000GWK4vYAH","false","Background Analysis","a0sWD00000XpesHYAR","false","false","false","false","","false","false","false","false","false","130.0","slide","true","true","false","false","","true","","","","","","SObjectScreenResource","","a17WD0000BhJKOwYQO","a02Ho00001HX0vaIAD","LLC_BI__Loan__c","","",""
"a0qWD00000GWK4wYAH","false","Loan Team Narrative","a0sWD00000XpesHYAR","false","false","false","false","","false","false","false","false","false","91.0","slide","true","false","true","false","","false","","","","","","SObjectScreenResource","","a17WD0000BhJKOxYQO","a02Ho00001HX0vbIAD","LLC_BI__Loan__c","","",""
"a0qWD00000GWJ3gYAH","false","Fees","a0sWD00000XpesHYAR","false","false","false","false","","false","false","false","false","false","110.0","slide","true","true","false","false","","false","","","","","a16WD000005UO5MYAW","MappedSObjectHierarchyScreenResource","","","a02Ho00001HX0vdIAD","LLC_BI__Loan__c","","",""
"a0qWD00000GWK4xYAH","false","Third Party Report Narrative","a0sWD00000XpesHYAR","false","false","false","false","","false","false","false","false","false","101.0","slide","true","false","true","false","","true","","","","","","SObjectScreenResource","","a17WD0000BhJKOyYQO","a02Ho00001HX0veIAD","LLC_BI__Loan__c","","",""
"a0qWD00000GWJ3hYAH","false","Related Exposure","a0sWD00000XpesPYAR","false","false","false","false","","false","false","false","false","false","40.0","slide","true","false","false","false","","false","","","","","a16WD000005UO5eYAG","MappedSObjectHierarchyScreenResource","","","a02Ho000033sIisIAE","LLC_BI__Loan__c","","",""
"a0qWD00000GWJ3iYAH","false","Summary","a0sWD00000XpesPYAR","false","false","false","false","","false","false","false","false","false","10.0","slide","true","true","false","false","","false","","","","","a16WD000005UO5cYAG","MappedSObjectHierarchyScreenResource","","","a02Ho000033sIitIAE","LLC_BI__Loan__c","","",""
"a0qWD00000GWJ3jYAH","false","Pricing Summary","a0sWD00000XpesPYAR","false","false","false","false","","false","false","false","false","false","12.0","slide","true","true","true","false","","false","","","","","a16WD000005UO5dYAG","MappedSObjectScreenResource","","","a02Ho000033sIiuIAE","LLC_BI__Loan__c","","",""
"a0qWD00000GWK4yYAH","false","Approval History","a0sWD00000XpesPYAR","false","false","false","false","","false","false","false","false","false","30.0","slide","true","false","false","false","","false","","","","","","SObjectScreenResource","","a17WD0000BhJKPHYQ4","a02Ho000033sIivIAE","LLC_BI__Loan__c","","",""
"a0qWD00000GWJ3kYAH","false","Authorized Signer","a0sWD00000XpesPYAR","false","false","false","false","","false","false","false","false","false","21.0","slide","true","false","true","false","","false","","","","","a16WD000005UO5aYAG","MappedSObjectHierarchyScreenResource","","","a02Ho000033sIiwIAE","LLC_BI__Loan__c","","",""
"a0qWD00000GWJ3lYAH","false","Borrower Structure","a0sWD00000XpesPYAR","false","false","false","false","","false","false","false","false","false","20.0","slide","true","false","false","false","","false","","","","","a16WD000005UO5fYAG","MappedSObjectHierarchyScreenResource","","","a02Ho000033sIixIAE","LLC_BI__Loan__c","","",""
"a0qWD00000GWJ3mYAH","false","Product Summary","a0sWD00000XpesPYAR","false","false","false","false","","false","false","false","false","false","11.0","slide","true","true","true","false","","false","","","","","a16WD000005UO5gYAG","MappedSObjectScreenResource","","","a02Ho000033sIiyIAE","LLC_BI__Loan__c","","",""
"a0qWD00000GWJ3nYAH","false","Deposits","a0sWD00000XpesPYAR","false","false","false","false","","false","false","false","false","false","41.0","slide","true","true","true","false","","false","","","","","a16WD000005UO5hYAG","MappedSObjectHierarchyScreenResource","","","a02Ho000033sIizIAE","LLC_BI__Loan__c","","",""
"a0qWD00000GWJ3oYAH","false","Collateral Summary","a0sWD00000XpesPYAR","false","false","false","false","","false","false","false","false","false","50.0","slide","true","true","false","false","","false","","","","","a16WD000005UO5iYAG","MappedSObjectHierarchyScreenResource","","","a02Ho000033sIj0IAE","LLC_BI__Loan__c","","",""
"a0qWD00000GWJ3pYAH","false","Third Party Reports","a0sWD00000XpesPYAR","false","false","false","false","","false","false","false","false","false","80.0","slide","true","true","false","false","","false","","","","","a16WD000005UO5nYAG","MappedSObjectHierarchyScreenResource","","","a02Ho000033sIj1IAE","LLC_BI__Loan__c","","",""
"a0qWD00000GWJ3qYAH","false","Collateral Detail","a0sWD00000XpesPYAR","false","false","false","false","","false","false","false","false","false","51.0","slide","true","true","true","false","","false","","","","","a16WD000005UO5jYAG","MappedSObjectHierarchyScreenResource","","","a02Ho000033sIj2IAE","LLC_BI__Loan__c","","",""
"a0qWD00000GWJ3rYAH","false","Participations","a0sWD00000XpesPYAR","false","false","false","false","","false","false","false","false","false","100.0","slide","true","true","false","false","","false","","","","","a16WD000005UO5kYAG","MappedSObjectHierarchyScreenResource","","","a02Ho000033sIj3IAE","LLC_BI__Loan__c","","",""
"a0qWD00000GWJ3sYAH","false","Covenants","a0sWD00000XpesPYAR","false","false","false","false","","false","false","false","false","false","60.0","slide","true","true","false","false","","false","","","","","a16WD000005UO5lYAG","MappedSObjectHierarchyScreenResource","","","a02Ho000033sIj4IAE","LLC_BI__Loan__c","","",""
"a0qWD00000GWJ3tYAH","false","Loan Team","a0sWD00000XpesPYAR","false","false","false","false","","false","false","false","false","false","70.0","slide","true","true","false","false","","false","","","","","a16WD000005UO5oYAG","MappedSObjectHierarchyScreenResource","","","a02Ho000033sIj5IAE","LLC_BI__Loan__c","","",""
"a0qWD00000GWJ3uYAH","false","Rate Summary","a0sWD00000XpesPYAR","false","false","false","false","","false","false","false","false","false","13.0","slide","true","true","true","false","","false","","","","","a16WD000005UO5pYAG","MappedSObjectScreenResource","","","a02Ho000033sIj6IAE","LLC_BI__Loan__c","","",""
"a0qWD00000GWJ3vYAH","false","Fees","a0sWD00000XpesPYAR","false","false","false","false","","false","false","false","false","false","90.0","slide","true","true","false","false","","false","","","","","a16WD000005UO5mYAG","MappedSObjectHierarchyScreenResource","","","a02Ho000033sIj7IAE","LLC_BI__Loan__c","","",""
"a0qWD00000GWJ3wYAH","false","Summary","a0sWD00000XpesOYAR","false","false","false","false","","false","false","false","false","false","10.0","slide","true","true","false","false","","false","","","","","a16WD000005UO5qYAG","MappedSObjectHierarchyScreenResource","","","a02Ho000033sIj8IAE","LLC_BI__Loan__c","","",""
"a0qWD00000GWJ3xYAH","false","Pricing Summary","a0sWD00000XpesOYAR","false","false","false","false","","false","false","false","false","false","12.0","slide","true","true","true","false","","false","","","","","a16WD000005UO5rYAG","MappedSObjectScreenResource","","","a02Ho000033sIj9IAE","LLC_BI__Loan__c","","",""
"a0qWD00000GWK4zYAH","false","Approval History","a0sWD00000XpesOYAR","false","false","false","false","","false","false","false","false","false","30.0","slide","true","false","false","false","","false","","","","","","SObjectScreenResource","","a17WD0000BhJKPUYQ4","a02Ho000033sIjAIAU","LLC_BI__Loan__c","","",""
"a0qWD00000GWJ3yYAH","false","Related Exposure","a0sWD00000XpesOYAR","false","false","false","false","","false","false","false","false","false","40.0","slide","true","false","false","false","","false","","","","","a16WD000005UO5sYAG","MappedSObjectHierarchyScreenResource","","","a02Ho000033sIjBIAU","LLC_BI__Loan__c","","",""
"a0qWD00000GWJ3zYAH","false","Authorized Signer","a0sWD00000XpesOYAR","false","false","false","false","","false","false","false","false","false","21.0","slide","true","false","true","false","","false","","","","","a16WD000005UO5tYAG","MappedSObjectHierarchyScreenResource","","","a02Ho000033sIjCIAU","LLC_BI__Loan__c","","",""
"a0qWD00000GWJ40YAH","false","Borrower Structure","a0sWD00000XpesOYAR","false","false","false","false","","false","false","false","false","false","20.0","slide","true","false","false","false","","false","","","","","a16WD000005UO5uYAG","MappedSObjectHierarchyScreenResource","","","a02Ho000033sIjDIAU","LLC_BI__Loan__c","","",""
"a0qWD00000GWJ41YAH","false","Product Summary","a0sWD00000XpesOYAR","false","false","false","false","","false","false","false","false","false","11.0","slide","true","true","true","false","","false","","","","","a16WD000005UO5vYAG","MappedSObjectScreenResource","","","a02Ho000033sIjEIAU","LLC_BI__Loan__c","","",""
"a0qWD00000GWJ42YAH","false","Deposits","a0sWD00000XpesOYAR","false","false","false","false","","false","false","false","false","false","41.0","slide","true","true","true","false","","false","","","","","a16WD000005UO5wYAG","MappedSObjectHierarchyScreenResource","","","a02Ho000033sIjFIAU","LLC_BI__Loan__c","","",""
"a0qWD00000GWJ43YAH","false","Collateral Summary","a0sWD00000XpesOYAR","false","false","false","false","","false","false","false","false","false","50.0","slide","true","true","false","false","","false","","","","","a16WD000005UO5xYAG","MappedSObjectHierarchyScreenResource","","","a02Ho000033sIjGIAU","LLC_BI__Loan__c","","",""
"a0qWD00000GWJ44YAH","false","Third Party Reports","a0sWD00000XpesOYAR","false","false","false","false","","false","false","false","false","false","80.0","slide","true","true","false","false","","false","","","","","a16WD000005UO61YAG","MappedSObjectHierarchyScreenResource","","","a02Ho000033sIjHIAU","LLC_BI__Loan__c","","",""
