"Id","OwnerId","IsDeleted","Name","nFORCE__Category__c","nFORCE__Generator_Class__c","nFORCE__Layout_Description__c","nFORCE__Layout_Preview_Image__c","nFORCE__Visualforce_Page__c","nFORCE__lookupKey__c"
"a0bWD0000011WAlYAM","005al00000RVcKvAAL","false","TwoColumnGrid","","Html.Layouts.TwoColumnGrid","","","","42050916214039518"
"a0bWD0000011TZXYA2","005al00000RVcKvAAL","false","a2Cbn000002Vb5o","","Html.Layouts.TwoColumnGrid","","","","42050951340529835"
"a0bWD0000011WAmYAM","005al00000RVcKvAAL","false","NoLayout","","Html.Layouts.NoLayout","","","","42051025801311226"
"a0bWD0000011WAnYAM","005al00000RVcKvAAL","false","NoLayout","","Html.Layouts.NoLayout","","","","42051691343855505"
"a0bWD0000011WAoYAM","005al00000RVcKvAAL","false","NoLayout","","Html.Layouts.NoLayout","","","","42052119421151456"
"a0bWD0000011TZYYA2","005al00000RVcKvAAL","false","TwoColumnGrid","","Html.Layouts.TwoColumnGrid","","","","42052261164855850"
"a0bWD0000011WApYAM","005al00000RVcKvAAL","false","NoLayout","","Html.Layouts.NoLayout","","","","42052371290027108"
"a0bWD0000011TZZYA2","005al00000RVcKvAAL","false","TableLayout","","Html.Layouts.TableLayout","","","","42053393478760270"
"a0bWD0000011WAqYAM","005al00000RVcKvAAL","false","TableLayout","","Html.Layouts.TableLayout","","","","42053507686137462"
"a0bWD0000011WArYAM","005al00000RVcKvAAL","false","TableLayout","","Html.Layouts.TableLayout","","","","42053656124777316"
"a0bWD0000011TXHYA2","005al00000RVcKvAAL","false","TwoColumnGrid","","Html.Layouts.TwoColumnGrid","","","","42054587795296474"
"a0bWD0000011WAsYAM","005al00000RVcKvAAL","false","NoLayout","","Html.Layouts.NoLayout","","","","42055374945504461"
