"Id","OwnerId","IsDeleted","Name","nFORCE__Alternate_Label__c","nFORCE__Conditional_Display_Criteria__c","nFORCE__Default_Value__c","nFORCE__Field_Hint__c","nFORCE__Field_Name__c","nFORCE__Format_Description__c","nFORCE__Format_Enabled__c","nFORCE__Format_Expression__c","nFORCE__Format_Message__c","nFORCE__Is_Hidden__c","nFORCE__Is_Read_Only__c","nFORCE__Is_Required__c","nFORCE__Output_Expression__c","nFORCE__Route__c","nFORCE__SLDS_Column_Size__c","nFORCE__Screen_Section__c","nFORCE__Tooltip_Contents__c","nFORCE__Tooltip_Enabled__c","nFORCE__Tooltip_Text__c","nFORCE__lookupKey__c","nFORCE__sObject_Name__c","nFORCE__Is_Editable__c","nFORCE__Address_Part__c","nFORCE__Is_Header__c","nFORCE__Is_Important__c","nFORCE__Filter_Criteria__c","nFORCE__Filter_Display_Name__c","nFORCE__Is_Active__c","nFORCE__Is_Filter_Active__c","nFORCE__Is_Conditional_Lookup__c","nFORCE__Defined_Picklist_Values__c","nFORCE__Autocomplete_Attribute_Value__c","AutorabitExtId__c"
"a3TKU0000008cNx2AI","0058c00000BxeO9AAJ","false","FC-007285","Legal Business Name","","","","Name","","false","","","false","false","false","","a2EKU0000004oeZ2AQ","","","","false","","a3T8c000002MxwCEAS","Account","false","","false","false","","","false","false","false","","",""
"a3TKU0000008cNy2AI","0058c00000BxeO9AAJ","false","FC-007286","Tax Identification Number (TIN)","","","XX-XXXXXXX","LLC_BI__Tax_Identification_Number__c","","false","","","false","false","false","","a2EKU0000004oeZ2AQ","1.0","","As a federally regulated bank, we are required to know our customers. We use your TIN to pull your credit bureau data, which allows us to process your application.","true","Why do we need this?","a3T8c000002MxwDEAS","Account","false","","false","false","","","false","false","false","","",""
"a3TKU0000008cNz2AI","0058c00000BxeO9AAJ","false","FC-007287","What industry does your business belong to?","","","","Industry","","false","","","false","false","false","","a2EKU0000004oeZ2AQ","","","","false","","a3T8c000002MxwEEAS","Account","false","","false","false","","","false","false","false","","",""
"a3TKU0000008cO02AI","0058c00000BxeO9AAJ","false","FC-007288","Number of employees","","","","NumberOfEmployees","","false","","","false","false","false","","a2EKU0000004oeZ2AQ","","","","false","","a3T8c000002MxwFEAS","Account","false","","false","false","","","false","false","false","","",""
"a3TKU0000008cO12AI","0058c00000BxeO9AAJ","false","FC-007289","Legal Entity Type","","","","Type","","false","","","false","false","false","","a2EKU0000004oeZ2AQ","","","","false","","a3T8c000002MxwGEAS","Account","false","","false","false","","","false","false","false","","",""
"a3TKU0000008cO22AI","0058c00000BxeO9AAJ","false","FC-007290","Shipping Address","","","","ShippingStreet","","false","","","false","false","false","","a2EKU0000004oeZ2AQ","","","","false","","a3T8c000002MxwHEAS","Account","false","","false","false","","","false","false","false","","",""
"a3TKU0000008cO32AI","0058c00000BxeO9AAJ","false","FC-007291","City","","","","ShippingCity","","false","","","false","false","false","","a2EKU0000004oeZ2AQ","","","","false","","a3T8c000002MxwIEAS","Account","false","","false","false","","","false","false","false","","",""
"a3TKU0000008cO42AI","0058c00000BxeO9AAJ","false","FC-007292","State","","","","ShippingState","","false","","","false","false","false","","a2EKU0000004oeZ2AQ","2.0","","","false","","a3T8c000002MxwJEAS","Account","false","","false","false","","","false","false","false","","",""
"a3TKU0000008cO52AI","0058c00000BxeO9AAJ","false","FC-007293","ZIP","","","","ShippingPostalCode","","false","","","false","false","false","","a2EKU0000004oeZ2AQ","2.0","","","false","","a3T8c000002MxwKEAS","Account","false","","false","false","","","false","false","false","","",""
"a3TKU0000008cO62AI","0058c00000BxeO9AAJ","false","FC-007294","Billing Address","","","","BillingStreet","","false","","","false","false","false","","a2EKU0000004oeZ2AQ","","","","false","","a3T8c000002MxwLEAS","Account","false","","false","false","","","false","false","false","","",""
"a3TKU0000008cO72AI","0058c00000BxeO9AAJ","false","FC-007295","City","","","","BillingCity","","false","","","false","false","false","","a2EKU0000004oeZ2AQ","","","","false","","a3T8c000002MxwMEAS","Account","false","","false","false","","","false","false","false","","",""
"a3TKU0000008cO82AI","0058c00000BxeO9AAJ","false","FC-007296","State","","","","BillingState","","false","","","false","false","false","","a2EKU0000004oeZ2AQ","2.0","","","false","","a3T8c000002MxwNEAS","Account","false","","false","false","","","false","false","false","","",""
"a3TKU0000008cO92AI","0058c00000BxeO9AAJ","false","FC-007297","ZIP","","","","BillingPostalCode","","false","","","false","false","false","","a2EKU0000004oeZ2AQ","2.0","","","false","","a3T8c000002MxwOEAS","Account","false","","false","false","","","false","false","false","","",""
"a3TKU0000008cOA2AY","0058c00000BxeO9AAJ","false","FC-007298","Social Security Number (SSN)","","","XXX-XX-XXXX","LLC_BI__SS__c","","false","","","false","false","false","","a2EKU0000004oea2AA","1.0","","As a federally regulated bank, we are required to know our customers. We use your SSN to pull your credit bureau data, which allows us to process your application.","true","Why do we need this?","a3T8c000002MxwPEAS","Contact","false","","false","false","","","false","false","false","","",""
"a3TKU0000008cOB2AY","0058c00000BxeO9AAJ","false","FC-007299","Mobile Phone Number","","","","MobilePhone","","false","","","false","false","false","","a2EKU0000004oea2AA","","","","false","","a3T8c000002MxwQEAS","Contact","false","","false","false","","","false","false","false","","",""
"a3TKU0000008cOC2AY","0058c00000BxeO9AAJ","false","FC-007300","Residential Address","","","","LLC_BI__Home_Address__c","","false","","","false","false","false","","a2EKU0000004oea2AA","","","","false","","a3T8c000002MxwREAS","Contact","false","","false","false","","","false","false","false","","",""
"a3TKU0000008cOD2AY","0058c00000BxeO9AAJ","false","FC-007301","City","","","","LLC_BI__Home_City__c","","false","","","false","false","false","","a2EKU0000004oea2AA","","","","false","","a3T8c000002MxwSEAS","Contact","false","","false","false","","","false","false","false","","",""
"a3TKU0000008cOE2AY","0058c00000BxeO9AAJ","false","FC-007302","State","","","","LLC_BI__Home_State__c","","false","","","false","false","false","","a2EKU0000004oea2AA","2.0","","","false","","a3T8c000002MxwTEAS","Contact","false","","false","false","","","false","false","false","","",""
"a3TKU0000008cOF2AY","0058c00000BxeO9AAJ","false","FC-007303","ZIP","","","","LLC_BI__Home_Zipcode__c","","false","","","false","false","false","","a2EKU0000004oea2AA","2.0","","","false","","a3T8c000002MxwUEAS","Contact","false","","false","false","","","false","false","false","","",""
"a3TKU0000008cOG2AY","0058c00000BxeO9AAJ","false","FC-007304","Mailing Address","","","","MailingAddress","","false","","","false","false","false","","a2EKU0000004oea2AA","","","","false","","a3T8c000002MxwVEAS","Contact","false","","false","false","","","false","false","false","","",""
"a3TKU0000008cOH2AY","0058c00000BxeO9AAJ","false","FC-007305","City","","","","MailingCity","","false","","","false","false","false","","a2EKU0000004oea2AA","","","","false","","a3T8c000002MxwWEAS","Contact","false","","false","false","","","false","false","false","","",""
"a3TKU0000008cOI2AY","0058c00000BxeO9AAJ","false","FC-007306","State","","","","MailingState","","false","","","false","false","false","","a2EKU0000004oea2AA","2.0","","","false","","a3T8c000002MxwXEAS","Contact","false","","false","false","","","false","false","false","","",""
"a3TKU0000008cOJ2AY","0058c00000BxeO9AAJ","false","FC-007307","ZIP","","","","MailingPostalCode","","false","","","false","false","false","","a2EKU0000004oea2AA","2.0","","","false","","a3T8c000002MxwYEAS","Contact","false","","false","false","","","false","false","false","","",""
"a3TKU0000008cOK2AY","0058c00000BxeO9AAJ","false","FC-007308","Social Security Number (SSN)","","","XXX-XX-XXXX","LLC_BI__SS__c","","false","","","false","false","false","","a2EKU0000004oef2AA","1.0","","As a federally regulated bank, we are required to know our customers. We use your SSN to pull your credit bureau data, which allows us to process your application.","true","Why do we need this?","a3T8c000002MxwZEAS","Contact","false","","false","false","","","false","false","false","","",""
"a3TKU0000008cOL2AY","0058c00000BxeO9AAJ","false","FC-007309","Mobile Phone Number","","","","MobilePhone","","false","","","false","false","false","","a2EKU0000004oef2AA","","","","false","","a3T8c000002MxwaEAC","Contact","false","","false","false","","","false","false","false","","",""
"a3TKU0000008cOM2AY","0058c00000BxeO9AAJ","false","FC-007310","Residential Address","","","","LLC_BI__Home_Address__c","","false","","","false","false","false","","a2EKU0000004oef2AA","","","","false","","a3T8c000002MxwbEAC","Contact","false","","false","false","","","false","false","false","","",""
"a3TKU0000008cON2AY","0058c00000BxeO9AAJ","false","FC-007311","City","","","","LLC_BI__Home_City__c","","false","","","false","false","false","","a2EKU0000004oef2AA","","","","false","","a3T8c000002MxwcEAC","Contact","false","","false","false","","","false","false","false","","",""
"a3TKU0000008cOO2AY","0058c00000BxeO9AAJ","false","FC-007312","State","","","","LLC_BI__Home_State__c","","false","","","false","false","false","","a2EKU0000004oef2AA","2.0","","","false","","a3T8c000002MxwdEAC","Contact","false","","false","false","","","false","false","false","","",""
"a3TKU0000008cOP2AY","0058c00000BxeO9AAJ","false","FC-007313","ZIP","","","","LLC_BI__Home_Zipcode__c","","false","","","false","false","false","","a2EKU0000004oef2AA","2.0","","","false","","a3T8c000002MxweEAC","Contact","false","","false","false","","","false","false","false","","",""
"a3TKU0000008cOQ2AY","0058c00000BxeO9AAJ","false","FC-007314","Mailing Address","","","","MailingAddress","","false","","","false","false","false","","a2EKU0000004oef2AA","","","","false","","a3T8c000002MxwfEAC","Contact","false","","false","false","","","false","false","false","","",""
"a3TKU0000008cOR2AY","0058c00000BxeO9AAJ","false","FC-007315","City","","","","MailingCity","","false","","","false","false","false","","a2EKU0000004oef2AA","","","","false","","a3T8c000002MxwgEAC","Contact","false","","false","false","","","false","false","false","","",""
"a3TKU0000008cOS2AY","0058c00000BxeO9AAJ","false","FC-007316","State","","","","MailingState","","false","","","false","false","false","","a2EKU0000004oef2AA","2.0","","","false","","a3T8c000002MxwhEAC","Contact","false","","false","false","","","false","false","false","","",""
"a3TKU0000008cOT2AY","0058c00000BxeO9AAJ","false","FC-007317","ZIP","","","","MailingPostalCode","","false","","","false","false","false","","a2EKU0000004oef2AA","2.0","","","false","","a3T8c000002MxwiEAC","Contact","false","","false","false","","","false","false","false","","",""
"a3TKU0000008cJe2AI","0058c00000BxeO9AAJ","false","FC-007018","","","","","nFORCE__Field_Name__c","","false","","","true","false","false","","","","a2FKU0000004vxl2AA","","false","","a3TDn000000H4geMAC","nFORCE__Field_Configuration__c","false","","false","false","","","false","false","false","","",""
"a3TKU0000008cJf2AI","0058c00000BxeO9AAJ","false","FC-007019","","","","","nFORCE__Field_Name__c","","false","","","true","false","false","","","","a2FKU0000004vxl2AA","","false","","a3TDn000000H4gfMAC","nFORCE__Field_Configuration__c","false","","false","false","","","false","false","false","","",""
"a3TKU0000008cJg2AI","0058c00000BxeO9AAJ","false","FC-007020","","","","","nFORCE__Field_Name__c","","false","","","true","false","false","","","","a2FKU0000004vxl2AA","","false","","a3TDn000000H4ggMAC","nFORCE__Field_Configuration__c","false","","false","false","","","false","false","false","","",""
"a3TKU0000008cJh2AI","0058c00000BxeO9AAJ","false","FC-007021","","","","","LLC_BI__Tiers__c","","false","","","false","false","false","","","","a2FKU0000004vrG2AQ","","false","","a3TDn000000H4ghMAC","LLC_BI__Bill_Point__c","false","","false","false","","","false","false","false","","",""
"a3TKU0000008cJi2AI","0058c00000BxeO9AAJ","false","FC-007022","","","","","LLC_BI__Price__c","","false","","","false","false","false","","","","a2FKU0000004vrG2AQ","","false","","a3TDn000000H4giMAC","LLC_BI__Bill_Point__c","false","","false","false","","","false","false","false","","",""
"a3TKU0000008cJj2AI","0058c00000BxeO9AAJ","false","FC-007023","","","","","nFORCE__Field_Name__c","","false","","","true","false","false","","","","a2FKU0000004vxl2AA","","false","","a3THo000000Y69wMAC","nFORCE__Field_Configuration__c","false","","false","false","","","false","false","false","","",""
"a3TKU0000008cJk2AI","0058c00000BxeO9AAJ","false","FC-007024","","","","","nFORCE__Field_Name__c","","false","","","true","false","false","","","","a2FKU0000004vxl2AA","","false","","a3THo000000Y69xMAC","nFORCE__Field_Configuration__c","false","","false","false","","","false","false","false","","",""
"a3TKU0000008cJl2AI","0058c00000BxeO9AAJ","false","FC-007025","","","","","nFORCE__Field_Name__c","","false","","","true","false","false","","","","a2FKU0000004vxl2AA","","false","","a3THo000000Y69yMAC","nFORCE__Field_Configuration__c","false","","false","false","","","false","false","false","","",""
"a3TKU0000008cJm2AI","0058c00000BxeO9AAJ","false","FC-007026","","","","","LLC_BI__Tiers__c","","false","","","false","false","false","","","","a2FKU0000004vrG2AQ","","false","","a3THo000000Y69zMAC","LLC_BI__Bill_Point__c","false","","false","false","","","false","false","false","","",""
"a3TKU0000008cJn2AI","0058c00000BxeO9AAJ","false","FC-007027","","","","","LLC_BI__Price__c","","false","","","false","false","false","","","","a2FKU0000004vrG2AQ","","false","","a3THo000000Y6A0MAK","LLC_BI__Bill_Point__c","false","","false","false","","","false","false","false","","",""
"a3TKU0000008cJo2AI","0058c00000BxeO9AAJ","false","FC-007028","Legal Business Name","","","","Name","","false","","","false","false","false","","a2EKU0000004oeJ2AQ","","","","false","","a3THo000000Y6A2MAK","Account","false","","false","false","","","false","false","false","","",""
"a3TKU0000008cJp2AI","0058c00000BxeO9AAJ","false","FC-007029","Tax Identification Number (TIN)","","","XX-XXXXXXX","LLC_BI__Tax_Identification_Number__c","","false","","","false","false","false","","a2EKU0000004oeJ2AQ","1.0","","As a federally regulated bank, we are required to know our customers. We use your TIN to pull your credit bureau data, which allows us to process your application.","true","Why do we need this?","a3THo000000Y6A3MAK","Account","false","","false","false","","","false","false","false","","",""
"a3TKU0000008cJq2AI","0058c00000BxeO9AAJ","false","FC-007030","What industry does your business belong to?","","","","Industry","","false","","","false","false","false","","a2EKU0000004oeJ2AQ","","","","false","","a3THo000000Y6A4MAK","Account","false","","false","false","","","false","false","false","","",""
"a3TKU0000008cJr2AI","0058c00000BxeO9AAJ","false","FC-007031","Number of employees","","","","NumberOfEmployees","","false","","","false","false","false","","a2EKU0000004oeJ2AQ","","","","false","","a3THo000000Y6A5MAK","Account","false","","false","false","","","false","false","false","","",""
"a3TKU0000008cJs2AI","0058c00000BxeO9AAJ","false","FC-007032","Legal Entity Type","","","","Type","","false","","","false","false","false","","a2EKU0000004oeJ2AQ","","","","false","","a3THo000000Y6A6MAK","Account","false","","false","false","","","false","false","false","","",""
"a3TKU0000008cJt2AI","0058c00000BxeO9AAJ","false","FC-007033","Shipping Address","","","","ShippingStreet","","false","","","false","false","false","","a2EKU0000004oeJ2AQ","","","","false","","a3THo000000Y6A7MAK","Account","false","","false","false","","","false","false","false","","",""
"a3TKU0000008cJu2AI","0058c00000BxeO9AAJ","false","FC-007034","City","","","","ShippingCity","","false","","","false","false","false","","a2EKU0000004oeJ2AQ","","","","false","","a3THo000000Y6A8MAK","Account","false","","false","false","","","false","false","false","","",""
"a3TKU0000008cJv2AI","0058c00000BxeO9AAJ","false","FC-007035","State","","","","ShippingState","","false","","","false","false","false","","a2EKU0000004oeJ2AQ","2.0","","","false","","a3THo000000Y6A9MAK","Account","false","","false","false","","","false","false","false","","",""
"a3TKU0000008cJw2AI","0058c00000BxeO9AAJ","false","FC-007036","ZIP","","","","ShippingPostalCode","","false","","","false","false","false","","a2EKU0000004oeJ2AQ","2.0","","","false","","a3THo000000Y6AAMA0","Account","false","","false","false","","","false","false","false","","",""
"a3TKU0000008cJx2AI","0058c00000BxeO9AAJ","false","FC-007037","Billing Address","","","","BillingStreet","","false","","","false","false","false","","a2EKU0000004oeJ2AQ","","","","false","","a3THo000000Y6ABMA0","Account","false","","false","false","","","false","false","false","","",""
