"Id","IsDeleted","Name","nFORCE__Screen__c","nFORCE__Break_Page_After__c","nFORCE__Break_Page_Before__c","nFORCE__Default_Editable__c","nFORCE__Default_Rendered__c","nFORCE__Disable_Print__c","nFORCE__Display_Order__c","nFORCE__Display_Toggle_Effect__c","nFORCE__Display_Toggle_Header__c","nFORCE__Display_Toggle_Link__c","nFORCE__Headless__c","nFORCE__Inactive__c","nFORCE__Instructions_Text__c","nFORCE__Is_Editable__c","nFORCE__Layout__c","nFORCE__Section_Resource__c","nFORCE__Widget__c","nFORCE__lookupKey__c","nFORCE__sObject_Type__c","nFORCE__Disable_Read_Only_View__c","nFORCE__Display_Input_Address_Component__c","nFORCE__Conditional_Display_Criteria__c","nFORCE__Parent_Screen_Section__c","nFORCE__Number_of_Columns__c","Custom_Code_in_Screen_Section__c","nFORCE__Are_Columns_Sortable__c","nFORCE__Auto_Save__c","nFORCE__Validation_Service__c","AutorabitExtId__c"
"a2FKU0000004vyp2AA","false","Mailing Address - Locked","a2GKU0000004WCy2AM","false","false","false","false","false","1650.0","slide","true","false","false","false","","false","","MappedSObjectScreenResource","","42166612515054333","Contact","false","false","{{IF=/""(A OR B) AND C/""}}{{COND=/""A/"" FIELD=/""Contact.cm_Is_Existing_Customer__c/"" IS=/""1/""}}{{COND=/""B/"" FIELD=/""Contact.LLC_BI__Identity_Verification_Status__c/"" IS=/""Pass/""}}{{COND=/""C/"" FIELD=/""Contact.cm_Mailing_Same_as_Physical__c/"" IS=/""No/""}}{{ENDIF}}","a2FKU0000004vyw2AA","","","false","false","","a2FKa000000Sj0NMAS"
"a2FKU0000004vks2AA","false","Asset Schedule","a2GKU0000004W8r2AE","false","false","true","true","false","1.0","slide","true","false","false","false","","true","","MappedSObjectScreenResource","","42168779986426002","nRetail__Asset__c","false","false","","","","","false","false","","a2FKa000000SDbeMAG"
"a2FKU0000004vo92AA","false","Details  - EO","a2GKU0000004W9Z2AU","false","false","true","true","false","1.0","slide","true","false","false","false","","true","","MappedSObjectScreenResource","","42171004562563655","Contact","false","false","","","","","false","false","","a2FKa000000SDf2MAG"
"a2FKU0000004vtn2AA","false","Other","a2GKU0000004W9m2AE","false","false","true","true","false","3.0","slide","true","false","false","false","","true","","MappedSObjectScreenResource","","42173722568551682","LLC_BI__Loan__c","false","false","","","","","false","false","","a2FKa000000SDkoMAG"
"a2FKU0000004vr22AA","false","Loan Products","a2GKU0000004W9Q2AU","false","false","false","true","false","1.0","slide","true","false","false","false","","false","","ReferenceFilteredHierarchyScreenResource","","42173978708265941","Account","false","false","","","","","false","false","","a2FKa000000SDhzMAG"
"a2FKU0000004vvv2AA","false","SBL Contact Info - Existing Customer","a2GKU0000004W982AE","false","false","false","false","false","25.0","slide","true","false","false","false","","false","","MappedSObjectScreenResource","","42174106615144189","Contact","false","false","{{IF=""A OR B""}} {{COND=""A"" FIELD=""Contact.cm_Is_Existing_Customer__c"" IS=""1""}}{{COND=""B"" FIELD=""Contact.LLC_BI__Identity_Verification_Status__c"" IS=""Pass""}}{{ENDIF}}","a2FKU0000004vw22AA","","","false","false","","a2FKa000000SDn1MAG"
"a2FKU0000004vvo2AA","false","SBA Form 912","a2GKU0000004WK42AM","false","false","true","true","false","5.0","slide","true","false","false","false","","true","","MappedSObjectScreenResource","","42175519214780160","LLC_BI__Loan__c","false","false","","","","","false","false","","a2FKa000000SDmuMAG"
"a2FKU0000004vtx2AA","false","Package Information","a2GKU0000004WAB2A2","false","false","false","true","false","10.0","slide","true","false","false","false","","true","","MappedSObjectScreenResource","","42180231544515211","LLC_BI__Product_Package__c","false","false","","","","","false","false","","a2FKa000000SDkyMAG"
"a2FKU0000004vlx2AA","false","Certifications and Agreements","a2GKU0000004WKR2A2","false","false","true","true","false","0.0","slide","true","false","false","false","","true","","MappedSObjectScreenResource","","42182822890423877","LLC_BI__Loan__c","false","false","","","","","false","false","","a2FKa000000SDcjMAG"
"a2FKU0000004vu12AA","false","Participations","a2GKU0000004W8H2AU","false","false","false","true","false","1.0","slide","true","false","false","false","","false","","MappedSObjectHierarchyScreenResource","","42189721287104315","Account","false","false","","","","","false","false","","a2FKa000000SDl2MAG"
"a2FKU0000004vmb2AA","false","Contact for Others Involved MRF","a2GKU0000004WDg2AM","false","false","false","false","false","0.0","slide","true","false","false","false","","true","","MappedSObjectScreenResource","","42190299371120616","Contact","false","false","","","","","false","false","","a2FKa000000SDdPMAW"
"a2FKU0000004vwL2AQ","false","SBL Primary Identification - State ID","a2GKU0000004W982AE","false","false","false","false","false","90.0","slide","true","false","false","false","","true","","MappedSObjectScreenResource","","42190771305316675","Contact","false","false","{{IF=""A""}}{{COND=""A"" FIELD=""Contact.cs_Primary_ID_Type__c"" IS=""State ID""}}{{ENDIF}}","a2FKU0000004vwJ2AQ","","","false","false","","a2FKa000000SDnRMAW"
"a2FKU0000004vie2AA","false","Add Asset","a2GKU0000004WD62AM","false","false","true","true","false","40.0","slide","true","false","false","false","","true","","MappedSObjectScreenResource","","42193487529003493","nRetail__Asset__c","false","false","","","","","false","false","","a2FKa000000SDZPMA4"
"a2FKU0000004vq22AA","false","Interest Disposition","a2GKU0000004WCx2AM","false","false","true","false","false","0.0","slide","true","false","false","false","","true","","MappedSObjectScreenResource","","42195739363852861","LLC_BI__Deposit__c","false","false","","","","","false","false","","a2FKa000000SDgzMAG"
"a2FKU0000004vmM2AQ","false","Connection for Others Involved MRF","a2GKU0000004WDd2AM","false","false","false","false","false","2.0","slide","true","false","false","false","","true","","MappedSObjectScreenResource","","42196349756218043","LLC_BI__Connection__c","false","false","","","","","false","false","","a2FKa000000SDdAMAW"
"a2FKU0000004vmP2AQ","false","Connection for Others Involved MRF","a2GKU0000004WDg2AM","false","false","false","false","false","2.0","slide","true","false","false","false","","true","","MappedSObjectScreenResource","","42204291696112783","LLC_BI__Connection__c","false","false","","","","","false","false","","a2FKa000000SDdDMAW"
"a2FKU0000004viE2AQ","false","ACH Interest Information","a2GKU0000004WCx2AM","false","false","false","false","false","5.0","slide","true","false","false","false","","true","","MappedSObjectScreenResource","","42210563823841615","LLC_BI__Deposit__c","false","false","{{IF=/""A/""}}{{COND=/""A/"" FIELD=/""LLC_BI__Deposit__c.LLC_BI__Interest_Payment_Method_Type__c/"" IS=/""Automatic Transfer (ACH)/""}}{{ENDIF}}","a2FKU0000004vq22AA","","","false","false","","a2FKa000000SDYzMAO"
"a2FKU0000004vkU2AQ","false","Application Details","a2GKU0000004WF72AM","false","false","true","true","false","1.0","slide","true","false","false","false","","true","","MappedSObjectScreenResource","","42212517916294954","LLC_BI__Loan__c","false","false","","","","","false","false","","a2FKa000000SDbGMAW"
"a2FKU0000004vyW2AQ","false","Enhanced Fee Loan Aggregate Summary","a2GKU0000004WF62AM","false","false","false","true","false","2.0","slide","true","false","false","false","","false","","MappedSObjectScreenResource","","42214386578008389","LLC_BI__Fee_Loan_Aggregate__c","false","false","","","","","false","false","","a2FKa000000SJTOMA4"
"a2FKU0000004vw62AA","false","SBL Mailing Address - Locked","a2GKU0000004W982AE","false","false","false","false","false","45.0","slide","true","false","false","false","","false","","MappedSObjectScreenResource","","42214999049766662","Contact","false","false","{{IF=""(A OR B) AND C""}}{{COND=""A"" FIELD=""Contact.cm_Is_Existing_Customer__c"" IS=""1""}}{{COND=""B"" FIELD=""Contact.LLC_BI__Identity_Verification_Status__c"" IS=""Pass""}}{{COND=""C"" FIELD=""Contact.cm_Mailing_Same_as_Physical__c"" IS=""No""}}{{ENDIF}}","a2FKU0000004vwB2AQ","","","false","false","","a2FKa000000SDnCMAW"
"a2FKU0000004vle2AA","false","Borrowing Structure","a2GKU0000004WKZ2A2","false","false","false","true","false","0.0","slide","true","false","false","false","","true","","MappedSObjectHierarchyScreenResource","","42221201585392729","LLC_BI__Loan__c","false","false","","","","","false","false","","a2FKa000000SDcQMAW"
"a2FKU0000004vkH2AQ","false","Application","a2GKU0000004WKY2A2","false","false","true","true","false","0.0","slide","true","false","false","false","","true","","MappedSObjectScreenResource","","42225875322597134","LLC_BI__Loan__c","false","false","","","","","false","false","","a2FKa000000SDb3MAG"
"a2FKU0000004vwo2AA","false","Special Programs","a2GKU0000004WKK2A2","false","false","true","true","false","13.0","slide","true","false","false","false","","true","","MappedSObjectScreenResource","","42226897204281840","LLC_BI__Loan__c","false","false","","","","","false","false","","a2FKa000000SDnxMAG"
"a2FKU0000004vkJ2AQ","false","Application Details","a2GKU0000004W8e2AE","false","false","true","true","false","1.0","slide","true","false","false","false","","true","","MappedSObjectScreenResource","","42227914325179779","LLC_BI__Loan__c","false","false","","","","","false","false","","a2FKa000000SDb5MAG"
"a2FKU0000004vil2AA","false","Add Debt","a2GKU0000004W8h2AE","false","false","true","true","false","3.0","slide","true","false","false","false","","true","","MappedSObjectScreenResource","","42228081408341778","LLC_BI__Debt__c","false","false","","","","","false","false","","a2FKa000000SDZWMA4"
"a2FKU0000004vwI2AQ","false","SBL Personal SSN (Individual Other Involved)","a2GKU0000004W9C2AU","false","false","false","false","false","0.0","slide","true","false","false","false","","true","","MappedSObjectListScreenResource","","42230856585823188","Contact","false","false","","","","","false","false","","a2FKa000000SDnOMAW"
"a2FKU0000004vqJ2AQ","false","Loan Compliances (HMDA Effective-2017)","a2GKU0000004WA72AM","false","false","false","true","false","0.0","slide","true","false","false","false","","false","","MappedSObjectHierarchyScreenResource","","42237458710107066","LLC_BI__Loan__c","false","false","","","","","false","false","","a2FKa000000SDhGMAW"
"a2FKU0000004vuH2AQ","false","Policy Exceptions","a2GKU0000004WB42AM","false","false","false","false","false","0.0","slide","true","false","false","false","","false","","MappedSObjectHierarchyScreenResource","","42241147954126316","LLC_BI__Loan__c","false","false","","","","","false","false","","a2FKa000000SDlLMAW"
"a2FKU0000004vy72AA","false","Underwriting_Overview","a2GKU0000004W8n2AE","false","false","true","true","false","6.0","slide","true","false","false","false","","true","","MappedSObjectScreenResource","","42242310132138820","LLC_BI__Loan__c","false","false","","","","","false","false","","a2FKa000000SDpGMAW"
"a2FKU0000004vyq2AA","false","DEP Primary Identification - Passport","a2GKU0000004WCz2AM","false","false","false","false","false","2100.0","slide","true","false","false","false","","true","","MappedSObjectScreenResource","","42246661842708067","Contact","false","false","{{IF=/""A/""}}{{COND=/""A/"" FIELD=/""Contact.cs_Primary_ID_Type__c/"" IS=/""Passport/""}}{{ENDIF}}","a2FKU0000004vmy2AA","","","false","false","","a2FKa000000Sj0RMAS"
"a2FKU0000004vue2AA","false","Primary Account","a2GKU0000004WKD2A2","false","false","true","true","false","16.0","slide","true","false","false","false","","true","","MappedSObjectScreenResource","","42250460925055664","LLC_BI__Loan__c","false","false","","","","","false","false","","a2FKa000000SDliMAG"
"a2FKU0000004vx02AA","false","Team Members","a2GKU0000004WB82AM","false","false","false","true","false","0.0","slide","true","false","false","false","","false","","MappedSObjectHierarchyScreenResource","","42251620937672161","LLC_BI__Loan__c","false","false","","","","","false","false","","a2FKa000000SDo9MAG"
"a2FKU0000004vyX2AQ","false","Enhanced Fees Management","a2GKU0000004WF62AM","false","false","true","true","false","0.0","slide","true","false","false","false","","true","","MappedSObjectHierarchyScreenResource","","42251639559795441","LLC_BI__Loan__c","false","false","","","","","false","false","","a2FKa000000SJTPMA4"
"a2FKU0000004vyR2AQ","false","Add Non Standard Fee","a2GKU0000004WF62AM","false","false","true","true","false","1.0","slide","true","false","false","false","","true","","MappedSObjectScreenResource","","42252069404766834","LLC_BI__Fee__c","false","false","","","","","false","false","","a2FKa000000SJTFMA4"
"a2FKU0000004vkA2AQ","false","Applicants","a2GKU0000004WD32AM","false","false","true","true","false","0.0","slide","true","false","false","false","","true","","MappedSObjectScreenResource","","42253520317469195","LLC_BI__Legal_Entities__c","false","false","","","","","false","false","","a2FKa000000SDawMAG"
"a2FKU0000004vn02AA","false","Debt Schedule","a2GKU0000004W8j2AE","false","false","true","true","false","0.0","slide","true","false","false","false","","true","","MappedSObjectScreenResource","","42254618457483684","LLC_BI__Debt__c","false","false","","","","","false","false","","a2FKa000000SDdtMAG"
"a2FKU0000004vim2AA","false","Add Debt","a2GKU0000004W8j2AE","false","false","true","true","false","3.0","slide","true","false","false","false","","true","","MappedSObjectScreenResource","","42254622950627045","LLC_BI__Debt__c","false","false","","","","","false","false","","a2FKa000000SDZXMA4"
"a2FKU0000004vyr2AA","false","DEP Primary Identification - Passport","a2GKU0000004WCy2AM","false","false","false","false","false","2100.0","slide","true","false","false","false","","true","","MappedSObjectScreenResource","","42254692180891651","Contact","false","false","{{IF=/""A/""}}{{COND=/""A/"" FIELD=/""Contact.cs_Primary_ID_Type__c/"" IS=/""Passport/""}}{{ENDIF}}","a2FKU0000004vmx2AA","","","false","false","","a2FKa000000Sj0XMAS"
"a2FKU0000004vyZ2AQ","false","RL Eligibility Loan","a2GKU0000004WFM2A2","false","false","false","false","false","0.0","slide","true","false","false","false","","true","","MappedSObjectListScreenResource","","42257411776440396","LLC_BI__Loan__c","false","false","","","","","false","false","","a2FKa000000SJTVMA4"
"a2FKU0000004vn92AA","false","Debt Schedule","a2GKU0000004WF82AM","false","false","true","true","false","0.0","slide","true","false","false","false","","true","","MappedSObjectScreenResource","","42258561667417901","LLC_BI__Debt__c","false","false","","","","","false","false","","a2FKa000000SDe2MAG"
"a2FKU0000004vjv2AA","false","Applicant Details","a2GKU0000004W8s2AE","false","false","true","true","false","2.0","slide","true","false","true","false","","true","","MappedSObjectScreenResource","","42260323747595343","Contact","false","false","","","","","false","false","","a2FKa000000SDahMAG"
"a2FKU0000004vys2AA","false","Existing Customer? Hidden - Business Personal Info","a2GKU0000004WCy2AM","false","false","true","false","false","0.0","slide","true","false","false","false","","true","","MappedSObjectScreenResource","","42261240396429515","Contact","false","false","","","","","false","false","","a2FKa000000Sj0YMAS"
"a2FKU0000004vlI2AQ","false","Beneficiary","a2GKU0000004W9b2AE","false","false","true","true","false","1.0","slide","true","false","false","false","","true","","MappedSObjectHierarchyScreenResource","","42261600392252451","LLC_BI__Beneficiary__c","false","false","","","","","false","false","","a2FKa000000SDc4MAG"
