"Id","IsDeleted","LLC_BI__Color__c","LLC_BI__Debit__c","LLC_BI__Global_Analysis_Type__c","LLC_BI__Group_Type__c","LLC_BI__Hide_All_Records__c","LLC_BI__Hide_Column_Totals__c","LLC_BI__Hide_Currency_Symbol__c","LLC_BI__Include_In_Total__c","LLC_BI__Is_Balance_Check__c","LLC_BI__Is_Grand_Total__c","LLC_BI__Is_Summary_Group__c","LLC_BI__KPI_Type__c","LLC_BI__Publish_On_Init_Event__c","LLC_BI__Publish_On_Update_Event__c","LLC_BI__Row_Number__c","LLC_BI__Show_Math__c","LLC_BI__Source_Group__c","LLC_BI__Spread_Statement_Type__c","LLC_BI__Title__c","LLC_BI__Total_Type__c","LLC_BI__lookupKey__c","Name"
"a16DV000006R4SdYAK","false","","false","None","Financial","false","false","false","true","false","false","false","","","","60.0","false","","a19DV000002qH2IYAU","Capital & Leasing Expenses","Standard","42587845154944403","Total Capital & Lease Expenses"
"a16DV000006IRkkYAG","false","","false","None","Financial","true","false","false","true","false","false","false","","","","220.0","false","","a19DV000002V1nfYAC","Cash After Financing","Standard","42588846260816340","Cash After Financing"
"a16DV000006IRppYAG","false","","false","None","Financial","false","false","false","true","false","false","false","","","","40.0","false","","a19DV000002V1nxYAC","Operating Expenses","Standard","42589020691191234","Total Operating Expenses"
"a16DV000006R4RhYAK","false","","false","None","Financial","false","false","false","true","false","false","false","","","","1.0","false","","a19DV000002qH2EYAU","Beginning Net Worth","Standard","42590274686038826","Beginning Net Worth"
"a16DV000006IRmCYAW","false","","false","None","Financial","false","false","false","true","false","false","false","","","","54.0","false","","a19DV000002V1njYAC","Cash Collected from Sales","Standard","42590824852054192","Cash Collected from Sales"
"a16DV000006IRnqYAG","false","","false","None","Financial","false","false","false","true","false","false","false","","","","192.5","false","","a19DV000002V1nnYAC","Change in Net Fixed Assets","Standard","42590850601131982","Change in Net Fixed Assets"
"a16DV000006R4OFYA0","false","","false","None","Financial","true","false","false","true","false","false","false","","","","90.0","false","","a19DV000002qH1mYAE","Profit Bef. Extraordinary Items","Standard","42591081795324194","Profit Bef. Extraordinary Items"
"a16DV000006IRpOYAW","false","","false","None","Financial","false","false","false","true","false","false","false","","","","115.0","false","","a19DV000002V1ntYAC","Cost of Goods Sold","Standard","42592247006849341","Total Cost of Goods Sold"
"a16DV000006IRqjYAG","false","","false","None","Financial","false","false","false","false","false","false","false","","","","140.0","false","","a19DV000002V1o0YAC","Effective TNW","Standard","42592443496013977","Effective TNW"
"a16DV000006IRp6YAG","false","","false","None","Financial","false","false","false","true","false","false","false","","","","1.0","false","","a19DV000002V1nrYAC","Personal Income","Standard","42594089494827674","Personal Income"
"a16DV000006IRpyYAG","false","","false","None","Financial","false","true","false","true","false","false","false","","","","130.0","false","","a19DV000002V1nxYAC","Profitability:","Standard","42594527565507192","Profitability:"
"a16DV000006IRp4YAG","false","","false","None","Financial","false","false","false","true","false","false","false","","","","4.0","false","","a19DV000002V1nqYAC","Adjustments to Net Worth","Standard","42594582331566957","Total Adjustments to NW"
"a16DV000006IRmSYAW","false","","false","None","Financial","false","false","false","true","false","false","false","","","","206.0","false","","a19DV000002V1njYAC","Extraordinary and Non-Cash Items","Standard","42594886352781916","Extraordinary and Non-Cash Items"
"a16DV000006R4PIYA0","false","","false","None","Financial","false","true","false","true","false","false","false","","","","40.0","false","","a19DV000002qH1wYAE","Cash Flow Coverage","Standard","42596412720520638","Cash Flow Coverage"
"a16DV000006R4NVYA0","false","","false","None","Financial","false","false","false","true","false","false","false","","","","90.0","false","","a19DV000002qH1jYAE","Net Inc. After WD & Div.","Standard","42598545177908525","Net Inc. After Owner Withdrawals"
"a16DV000006IRp8YAG","false","","false","None","Financial","false","false","false","true","false","false","false","","","","2.5","false","","a19DV000002V1nrYAC","Schedule C Cash Flow Adjustments","Standard","42601696511193290","Schedule C Cash Flow Adjustments"
"a16DV000006R4XyYAK","false","","false","Total Assets","Financial","true","false","false","true","false","false","false","","","","30.0","false","","a19DV000002V1oUYAS","Total Assets","Standard","42601774100263970","Total Assets"
"a16DV000006R4WZYA0","false","","false","None","Financial","false","false","false","true","false","false","false","","","","90.0","false","","a19DV000002V1oMYAS","Provision for Taxes","Standard","42602021403431372","Total Provision for Taxes"
"a16DV000006IRnKYAW","false","","false","None","Decimal","false","false","true","false","false","false","false","","","","50.0","false","","a19DV000002V1nkYAC","(A) Accounts Payable Days","Standard","42604496527809699","(A) Accounts Payable Days"
"a16DV000006IRgiYAG","false","","false","None","Decimal","false","false","true","true","false","false","false","","","","1.0","false","","a19DV000002V1nTYAS","Simple Cash Flow Coverage","Standard","42604798925435258","Ratio: Simple Cash Flow Coverage"
"a16DV000006R4RrYAK","false","","false","None","Financial","false","false","false","true","false","false","false","","","","51.0","false","","a19DV000002qH2FYAU","Change in Borrowing","Standard","42606969904023133","Net Change in Borrowing"
"a16DV000006IRldYAG","false","","false","None","Decimal","false","false","false","false","false","false","false","","","","70.0","false","","a19DV000002V1nhYAC","Current Ratio","Standard","42609926152900632","Current Ratio"
"a16DV000006R4TcYAK","false","","false","None","Financial","false","false","false","true","false","false","false","","","","15.0","false","","a19DV000002qH2OYAU","Schedule M-1 Group 1","Standard","4261083356859891","Schedule M-1 Group 1"
"a16DV000006R4VZYA0","false","","false","None","Financial","true","false","false","true","false","false","false","","","","40.0","false","","a19DV000002V1oGYAS","Adjustments to Net Worth","Standard","42611500002539314","Total Adjustments to Net Worth"
"a16DV000006IRnCYAW","false","","false","None","Percentage","false","false","false","false","false","false","false","","","","40.0","false","","a19DV000002V1nkYAC","Gross Margin","Standard","42614722866756548","Gross Margin"
"a16DV000006R4PSYA0","false","","false","None","Financial","false","false","false","true","false","false","false","","","","130.0","false","","a19DV000002qH1xYAE","Chg. Net Fixed Assets","Standard","42614928125150072","Chg. Net Fixed Assets"
"a16DV000006R4VFYA0","false","","false","None","Financial","false","false","false","true","false","false","false","","","","60.0","false","","a19DV000002V1oFYAS","Other Income/(Expense)","Standard","42616147773138056","Total Other Income/(Expense)"
"a16DV000006IRmZYAW","false","","false","None","Decimal","false","false","false","true","false","false","false","","","","-18.0","false","","a19DV000002V1nkYAC","Partial Year Adjustment","Standard","42618141933750608","Partial Year Adjustment"
"a16DV000006IRg9YAG","false","","false","None","Financial","false","false","false","true","false","false","false","","","","11000.0","false","","a19DV000002V1nRYAS","Max Annual Payment @ Policy DSCR","Standard","42618645361658546","Max Annual Payment @ Policy DSCR"
"a16DV000006IRj2YAG","false","","false","None","Financial","true","false","false","true","false","false","false","","","","196.875","false","","a19DV000002V1nbYAC","Cash Used in Investing","Standard","42619883982218336","Net Cash Used in Investing"
"a16DV000006IRiVYAW","false","","false","None","Financial","false","false","false","true","false","false","false","","","","16.5","false","","a19DV000002V1nZYAS","Change in Net Worth","Standard","42619905558636843","Total Change in Net Worth"
"a16DV000006IRpPYAW","false","","false","None","Financial","false","false","false","true","false","false","false","","","","117.5","false","","a19DV000002V1ntYAC","Gross Profit","Standard","42620506461781009","Gross Profit"
"a16DV000006IRghYAG","false","","false","None","Financial","false","false","false","true","false","false","true","","","","10.0","false","","a19DV000002V1nSYAS","Total Net Cash Flow","Standard","42621943201913130","Total Net Cash Flow"
"a16DV000006R4VQYA0","false","","false","None","Financial","false","false","false","true","false","false","false","","","","170.0","false","","a19DV000002V1oFYAS","Extraordinary & Non-Cash Items","Standard","42623633656081363","Total Extraordinary & Non-Cash Items"
"a16DV000006R4X7YAK","false","","false","None","Financial","true","false","false","true","false","false","false","","","","201.0","false","","a19DV000002V1oOYAS","Cash from Funding","Standard","42626343913860113","Net Cash from Funding"
"a16DV000006IRhiYAG","false","","false","None","Decimal","false","false","false","false","false","false","false","","","","24.859375","false","","a19DV000002V1nYYAS","Borrowed Funds to Eff TNW","Standard","42627732582718393","Borrowed Funds to Eff TNW"
"a16DV000006IRpxYAG","false","","false","None","Financial","true","false","false","true","false","false","false","","","","120.0","false","","a19DV000002V1nxYAC","Net Profit","Standard","42627931886333811","Net Profit"
"a16DV000006IRpjYAG","false","","false","None","Financial","false","false","false","true","false","false","false","","","","70.0","false","","a19DV000002V1nwYAC","Net Worth","Standard","42628011277441937","Total Net Worth"
"a16DV000006R4WoYAK","false","","false","None","Financial","false","false","false","true","false","false","false","","","","11.0","false","","a19DV000002V1oOYAS","Cash Paid to Suppliers","Standard","42628031810247786","Cash Paid to Suppliers"
"a16DV000006R4RkYAK","false","","false","None","Financial","false","false","false","true","false","false","false","","","","41.0","false","","a19DV000002qH2EYAU","Changes in Net Worth","Standard","42628180785387041","Total Changes in Net Worth"
"a16DV000006IRleYAG","false","","false","None","Decimal","false","false","false","false","false","false","false","","","","90.0","false","","a19DV000002V1nhYAC","Cash Ratio","Standard","42628372907414072","Cash Ratio"
"a16DV000006IRhGYAW","false","","false","None","Financial","false","false","false","true","false","false","false","","","","175.0","false","","a19DV000002V1nXYAS","Chg in Net Fixed Assets","Standard","42629078901177854","Chg in Net Fixed Assets"
"a16DV000006R4N7YAK","false","","false","Total Liabilities","Financial","false","false","false","true","false","false","false","","","","80.0","false","","a19DV000002qH1hYAE","Total Liabilities (SubT)","Standard","42631623476471544","Total Liabilities"
"a16DV000006IRiBYAW","false","","false","None","Decimal","false","false","true","false","false","false","false","","","","49.0","false","","a19DV000002V1nYYAS","(A) Inventory Days","Standard","42631868900006821","(A) Inventory Days"
"a16DV000006R4TXYA0","false","","false","None","Financial","false","false","false","true","false","false","false","","","","190.0","false","","a19DV000002qH2NYAU","Change in Borrowing","Standard","42632497726060313","Net Change in Borrowing"
"a16DV000006IRpUYAW","false","","false","None","Financial","false","false","false","true","false","false","false","","","","110.0","false","","a19DV000002V1nuYAC","Income","Standard","42632828424578934","Total Income"
"a16DV000006IRnFYAW","false","","false","None","Percentage","false","false","true","false","false","false","false","","","","45.0","false","","a19DV000002V1nkYAC","Net Margin","Standard","42632984625993632","Net Margin"
"a16DV000006IRkSYAW","false","","false","None","Financial","false","false","false","true","false","false","false","","","","40.0","false","","a19DV000002V1nfYAC","Cash Paid for Operating Costs","Standard","42633471342128152","Cash Paid for Operating Costs"
"a16DV000006R4P8YAK","false","","false","None","Financial","false","false","false","true","false","false","false","","","","80.0","false","","a19DV000002qH1vYAE","Provision for Taxes","Standard","4263512510906338","Total Provision for Taxes"
"a16DV000006IRfYYAW","false","","false","None","Financial","false","false","false","true","false","false","false","","","","11.0","false","","a19DV000002V1nNYAS","Cash and Equivalents","Standard","42638398296246256","Total Cash and Equivalents"
"a16DV000006IRoxYAG","false","","false","None","Financial","true","false","false","false","false","false","false","","","","600.0","false","","a19DV000002V1npYAC","Effective TNW","Standard","42638751040196924","Effective TNW"
"a16DV000006IRmIYAW","false","","false","None","Financial","false","false","false","true","false","false","false","","","","124.0","false","","a19DV000002V1njYAC","Taxes Paid","Standard","42639131633844536","Taxes Paid"
"a16DV000006IRqZYAW","false","","false","None","Financial","false","false","false","false","false","false","false","","","","40.0","false","","a19DV000002V1o0YAC","Deannualized PP CPLTD","Standard","42641187321336902","Deannualized PP CPLTD"
"a16DV000006IRqfYAG","false","","false","None","Financial","false","false","false","false","false","false","false","","","","100.0","false","","a19DV000002V1o0YAC","Days Cash on Hand Denom","Standard","42642242054869874","Days Cash on Hand Denom"
"a16DV000006IRlmYAG","false","","false","None","Financial","false","true","false","true","false","false","false","","","","180.0","false","","a19DV000002V1nhYAC","LEVERAGE","Standard","42642543782871425","LEVERAGE"
"a16DV000006IRhrYAG","false","","false","None","Decimal","false","false","true","false","false","false","false","","","","29.0","false","","a19DV000002V1nYYAS","(A) UCA CFC (PP CPLTD)","Standard","42642767641754231","(A) UCA CFC (PP CPLTD)"
"a16DV000006IRn6YAG","false","","false","None","Financial","false","false","false","false","false","false","false","","","","35.0","false","","a19DV000002V1nkYAC","(A) Fixed Charge Denom","Standard","42642963388157738","(A) Fixed Charge Denom"
"a16DV000006R4PYYA0","false","","false","None","Financial","false","false","false","true","true","false","false","","","","230.0","false","","a19DV000002qH1xYAE","Unexplained Balance","Standard","42642996017723974","Total Unexplained Balance"
"a16DV000006R4UeYAK","false","","false","Total Assets","Financial","false","false","false","true","false","false","false","","","","30.0","false","","a19DV000002V1oBYAS","Total Assets (Subt)","Standard","42643846217067372","Total Assets"
"a16DV000006R4UTYA0","false","","false","None","Financial","false","false","false","true","false","false","false","","","","20.0","false","","a19DV000002V1o8YAC","Expenses","Standard","42645110593248097","Total Expenses"
"a16DV000006IRjPYAW","false","","false","None","Financial","false","false","false","false","false","false","false","","","","236.0","false","","a19DV000002V1ncYAC","Calc. EBIDA","Standard","42645598187874266","EBIDA"
"a16DV000006R4RnYAK","false","","false","None","Financial","true","false","false","true","false","false","false","","","","41.0","false","","a19DV000002qH2FYAU","Cash Used in Investing","Standard","42646410316395473","Net Cash Used in Investing"
"a16DV000006R4T5YAK","false","","false","None","Percentage","false","true","false","true","false","false","false","","","","70.0","false","","a19DV000002qH2LYAU","Growth (%)","Standard","42646623678786569","Growth (%)"
"a16DV000006IRpKYAW","false","","false","None","Decimal","false","false","true","true","false","false","false","","","","8.0","false","","a19DV000002V1nsYAC","Debt to Adjusted Net Worth","Standard","42647666415007858","Ratio. D:ANW"
"a16DV000006IRrRYAW","false","","false","None","Financial","false","false","false","false","false","false","false","","","","580.0","false","","a19DV000002V1o0YAC","(A) UCA CFC (CP CPLTD) Denom","Standard","42648036072010810","(A) UCA CFC (CP CPLTD) Denom"
"a16DV000006IRgwYAG","false","","false","None","Financial","false","false","false","true","false","false","false","","","","120.0","false","","a19DV000002V1nVYAS","Expenses","Standard","42648409367771928","Expenses"
"a16DV000006IRo7YAG","false","","false","None","Financial","true","false","false","true","false","false","false","","","","164.0","false","","a19DV000002V1noYAC","Profit Before Taxes","Standard","42649202734937909","Profit Before Taxes"
"a16DV000006R4PuYAK","false","","false","None","Financial","false","false","false","true","false","false","false","","","","50.0","false","","a19DV000002qH20YAE","Book Operating Profit","Standard","42649374317417722","Book Operating Profit"
"a16DV000006IRlCYAW","false","","false","None","Percentage","false","false","false","false","false","false","false","","","","340.0","false","","a19DV000002V1nhYAC","(A) Return on Equity","Standard","42650049373967635","(A) Return on Equity"
"a16DV000006IRg8YAG","false","","false","None","Financial","false","false","false","true","false","false","false","","","","10000.0","false","","a19DV000002V1nRYAS","Max Loan @ Policy LTV","Standard","42650454553454442","Max Loan @ Policy LTV"
"a16DV000006R4PrYAK","false","","false","None","Financial","false","false","false","true","false","false","false","","","","80.0","false","","a19DV000002qH20YAE","Book Net Income","Standard","42651063591900544","Book Net Income"
"a16DV000006R4SrYAK","false","","false","Total Liabilities","Financial","true","false","false","true","false","false","false","","","","60.0","false","","a19DV000002qH2JYAU","Total Liabilities (SubT)","Standard","42651118797110792","Total Liabilities"
"a16DV000006R4QcYAK","false","","false","Debt Service","Financial","false","false","false","true","false","false","false","","","","30.0","false","","a19DV000002qH28YAE","Pro Forma Debt Service","Standard","42651307516459953","Total Pro Forma DS"
"a16DV000006R4WsYAK","false","","false","None","Financial","false","false","false","true","false","false","false","","","","51.0","false","","a19DV000002V1oOYAS","Other Income (Expense)","Standard","42651495085501897","Total Other Income (Expense)"
