"Id","OwnerId","IsDeleted","Name","CreatedDate","CreatedById","LastModifiedDate","LastModifiedById","SystemModstamp","LastViewedDate","LastReferencedDate","nFORCE__Address_Part__c","nFORCE__Alternate_Label__c","nFORCE__Autocomplete_Attribute_Value__c","nFORCE__Conditional_Display_Criteria__c","nFORCE__Default_Value__c","nFORCE__Defined_Picklist_Values__c","nFORCE__Field_Hint__c","nFORCE__Field_Name__c","nFORCE__Filter_Criteria__c","nFORCE__Filter_Display_Name__c","nFORCE__Format_Description__c","nFORCE__Format_Enabled__c","nFORCE__Format_Expression__c","nFORCE__Format_Message__c","nFORCE__Is_Active__c","nFORCE__Is_Conditional_Lookup__c","nFORCE__Is_Editable__c","nFORCE__Is_Filter_Active__c","nFORCE__Is_Header__c","nFORCE__Is_Hidden__c","nFORCE__Is_Important__c","nFORCE__Is_Read_Only__c","nFORCE__Is_Required__c","nFORCE__Output_Expression__c","nFORCE__Route__c","nFORCE__SLDS_Column_Size__c","nFORCE__Screen_Section__c","nFORCE__Tooltip_Contents__c","nFORCE__Tooltip_Enabled__c","nFORCE__Tooltip_Text__c","nFORCE__lookupKey__c","nFORCE__sObject_Name__c"
"a0SWD000001lzt92AA","005al00000RVcKvAAL","false","FC-002166","2026-04-07T19:02:55.000Z","005al00000RVcKvAAL","2026-08-06T08:31:24.000Z","005al00000RVcKvAAL","2026-08-06T08:31:24.000Z","","","","","","","","","","LLC_BI__Identity_Verification_Status__c","","","","false","","","false","false","false","false","false","true","false","false","false","","a0mWD000003RDkLYAW","","","","false","","42743479958457387","Contact"
"a0SWD000001lztA2AQ","005al00000RVcKvAAL","false","FC-002167","2026-04-07T19:02:55.000Z","005al00000RVcKvAAL","2026-08-06T08:31:24.000Z","005al00000RVcKvAAL","2026-08-06T08:31:24.000Z","","","","","","","","","","LLC_BI__Certifying_Individual__c","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003RDkLYAW","2.0","","","false","","42745100612158354","LLC_BI__Connection__c"
"a0SWD000001lzwd2AA","005al00000RVcKvAAL","false","FC-002382","2026-04-07T19:02:55.000Z","005al00000RVcKvAAL","2026-08-12T08:40:54.000Z","005al00000RVcKvAAL","2026-08-12T08:40:54.000Z","","","","","","","","","","LLC_BI__Stage__c","","","","false","","","false","false","false","false","false","false","false","true","false","","","","a0qWD00000GSgVhYAL","","false","","42745388630421728","LLC_BI__Loan__c"
"a0SWD000001lzwe2AA","005al00000RVcKvAAL","false","FC-002383","2026-04-07T19:02:55.000Z","005al00000RVcKvAAL","2026-08-12T08:40:54.000Z","005al00000RVcKvAAL","2026-08-12T08:40:54.000Z","","","","","","","","","","LLC_BI__Stage__c","","","","false","","","false","false","false","false","false","false","false","true","false","","","","a0qWD00000GSgW4YAL","","false","","42753913296919539","LLC_BI__Loan__c"
"a0SWD000001lztB2AQ","005al00000RVcKvAAL","false","FC-002168","2026-04-07T19:02:55.000Z","005al00000RVcKvAAL","2026-08-06T08:31:24.000Z","005al00000RVcKvAAL","2026-08-06T08:31:24.000Z","","","","","","","","","","cm_Passport_Expiration_Date__c","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003RDmnYAG","2.0","","","false","","42759182234806460","Contact"
"a0SWD000001lztC2AQ","005al00000RVcKvAAL","false","FC-002169","2026-04-07T19:02:55.000Z","005al00000RVcKvAAL","2026-08-06T08:31:24.000Z","005al00000RVcKvAAL","2026-08-06T08:31:24.000Z","","","","Primary ID Number","","","","","","LLC_BI__Drivers_License__c","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003RDlBYAW","2.0","","","false","","42762634586662325","Contact"
"a0SWD000001lzyN2AQ","005al00000RVcKvAAL","false","FC-002490","2026-04-07T19:02:55.000Z","005al00000RVcKvAAL","2026-08-12T08:40:54.000Z","005al00000RVcKvAAL","2026-08-12T08:40:54.000Z","","","","","","","","","","LLC_BI__Employee_Loan__c","","","","false","","","false","false","false","false","false","false","false","true","false","","a0mWD000003RDzjYAG","","a0qWD00000GSggGYAT","","false","","42764777602405734","LLC_BI__Loan__c"
"a0SWD000001lzqL2AQ","005al00000RVcKvAAL","false","FC-001992","2026-04-07T19:02:55.000Z","005al00000RVcKvAAL","2026-08-12T08:40:54.000Z","005al00000RVcKvAAL","2026-08-12T08:40:54.000Z","","","","","","","","","","LLC_BI__Total_Direct_Exposure__c","","","","false","","","false","false","false","false","false","false","false","true","false","","","","a0qWD00000GSgSeYAL","","false","","42773350152705216","Account"
"a0SWD000001lztD2AQ","005al00000RVcKvAAL","false","FC-002170","2026-04-07T19:02:55.000Z","005al00000RVcKvAAL","2026-08-06T08:31:24.000Z","005al00000RVcKvAAL","2026-08-06T08:31:24.000Z","","","","County","","","","","","LLC_BI__Home_Address_County__c","","","","false","","","false","false","false","false","false","false","false","false","true","","a0mWD000003RDmnYAG","2.0","","","false","","42788258038224120","Contact"
"a0SWD000001lztE2AQ","005al00000RVcKvAAL","false","FC-002171","2026-04-07T19:02:55.000Z","005al00000RVcKvAAL","2026-08-06T08:31:24.000Z","005al00000RVcKvAAL","2026-08-06T08:31:24.000Z","","","","","","","Customer Reported","","","LLC_BI__Income_Source__c","","","","false","","","false","false","false","false","false","true","false","false","false","","a0mWD000003RDk1YAG","","","","false","","42791666029076773","LLC_BI__Income__c"
"a0SWD000001lztF2AQ","005al00000RVcKvAAL","false","FC-002172","2026-04-07T19:02:55.000Z","005al00000RVcKvAAL","2026-08-06T08:31:24.000Z","005al00000RVcKvAAL","2026-08-06T08:31:24.000Z","","","","","","","","","","cm_State_ID_Issuing_State__c","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003RDmnYAG","2.0","","","false","","42795524019941083","Contact"
"a0SWD000001lztG2AQ","005al00000RVcKvAAL","false","FC-002173","2026-04-07T19:02:55.000Z","005al00000RVcKvAAL","2026-08-06T08:31:24.000Z","005al00000RVcKvAAL","2026-08-06T08:31:24.000Z","","","","Mailing State","","","","","","Mailing_State_nCino__c","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003RDl6YAG","","","","false","","42800524946572421","Contact"
"a0SWD000001lztH2AQ","005al00000RVcKvAAL","false","FC-002174","2026-04-07T19:02:55.000Z","005al00000RVcKvAAL","2026-08-06T08:31:24.000Z","005al00000RVcKvAAL","2026-08-06T08:31:24.000Z","","","","Routing Number","","","","","","Routing_Number_text__c","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003RDlSYAW","","","","false","","42802066874970677","LLC_BI__Funding_Method__c"
"a0SWD000001lztI2AQ","005al00000RVcKvAAL","false","FC-002175","2026-04-07T19:02:55.000Z","005al00000RVcKvAAL","2026-08-06T08:31:24.000Z","005al00000RVcKvAAL","2026-08-06T08:31:24.000Z","","","","","","","","","","cm_Title__c","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003RDkeYAG","3.0","","","false","","42806571743769435","Beneficial_Owner__c"
"a0SWD000001lzyO2AQ","005al00000RVcKvAAL","false","FC-002491","2026-04-07T19:02:55.000Z","005al00000RVcKvAAL","2026-08-12T08:40:54.000Z","005al00000RVcKvAAL","2026-08-12T08:40:54.000Z","","","","","","","","","","Mailing_Address_nCino__c","","","","false","","","false","false","false","false","false","false","false","false","false","","","","a0qWD00000GSggJYAT","","false","","42812119698671086","Contact"
"a0SWD000001lzqM2AQ","005al00000RVcKvAAL","false","FC-001993","2026-04-07T19:02:55.000Z","005al00000RVcKvAAL","2026-08-12T08:40:54.000Z","005al00000RVcKvAAL","2026-08-12T08:40:54.000Z","","","","","","","","","","LastName","","","","false","","","false","false","false","false","false","false","false","false","false","","","2.0","a0qWD00000GSgSwYAL","","false","","42814121487658028","Contact"
"a0SWD000001lztJ2AQ","005al00000RVcKvAAL","false","FC-002176","2026-04-07T19:02:55.000Z","005al00000RVcKvAAL","2026-08-06T08:31:24.000Z","005al00000RVcKvAAL","2026-08-06T08:31:24.000Z","","","","Mailing Street Address","","","","","","Mailing_Address_nCino__c","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003RDl6YAG","","","","false","","42821724724428806","Contact"
"a0SWD000001lzwf2AA","005al00000RVcKvAAL","false","FC-002384","2026-04-07T19:02:55.000Z","005al00000RVcKvAAL","2026-08-12T08:40:54.000Z","005al00000RVcKvAAL","2026-08-12T08:40:54.000Z","","","","","","","","","","LLC_BI__Stage__c","","","","false","","","false","false","false","false","false","false","false","true","false","","","","a0qWD00000GSgY5YAL","","false","","42833579207111624","LLC_BI__Loan__c"
"a0SWD000001lzqN2AQ","005al00000RVcKvAAL","false","FC-001994","2026-04-07T19:02:55.000Z","005al00000RVcKvAAL","2026-08-12T08:40:54.000Z","005al00000RVcKvAAL","2026-08-12T08:40:54.000Z","","","","","","","{{Contact}}","","","LLC_BI__Contact__c","","","","false","","","false","false","false","false","false","true","false","false","false","","a0mWD000003RDlOYAW","","a0qWD00000GSgT0YAL","","false","","42848381400074070","LLC_BI__Income__c"
"a0SWD000001lzqO2AQ","005al00000RVcKvAAL","false","FC-001995","2026-04-07T19:02:55.000Z","005al00000RVcKvAAL","2026-08-12T08:40:54.000Z","005al00000RVcKvAAL","2026-08-12T08:40:54.000Z","","","","","","","{{Contact}}","","","LLC_BI__Contact__c","","","","false","","","false","false","false","false","false","true","false","false","false","","a0mWD000003RDk1YAG","","a0qWD00000GSgUBYA1","","false","","428483814000740701","LLC_BI__Income__c"
"a0SWD000001lztK2AQ","005al00000RVcKvAAL","false","FC-002177","2026-04-07T19:02:55.000Z","005al00000RVcKvAAL","2026-08-06T08:31:24.000Z","005al00000RVcKvAAL","2026-08-06T08:31:24.000Z","","","","","","","{{Business}}","","","cm_Relationship__c","","","","false","","","false","false","false","false","false","true","false","false","false","","a0mWD000003RDkeYAG","","","","false","","42849445081957631","Beneficial_Owner__c"
"a0SWD000001lztL2AQ","005al00000RVcKvAAL","false","FC-002178","2026-04-07T19:02:55.000Z","005al00000RVcKvAAL","2026-08-06T08:31:24.000Z","005al00000RVcKvAAL","2026-08-06T08:31:24.000Z","","","","","","","","","","LLC_BI__Primary_ID_Issue_Date__c","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003RDkFYAW","2.0","","","false","","42850832199394866","Contact"
"a0SWD000001lztM2AQ","005al00000RVcKvAAL","false","FC-002179","2026-04-07T19:02:55.000Z","005al00000RVcKvAAL","2026-08-06T08:31:24.000Z","005al00000RVcKvAAL","2026-08-06T08:31:24.000Z","","","","","","","","","","cm_Date_of_Birth__c","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003RDkeYAG","3.0","","","false","","42851318713817605","Beneficial_Owner__c"
"a0SWD000001lzwg2AA","005al00000RVcKvAAL","false","FC-002385","2026-04-07T19:02:55.000Z","005al00000RVcKvAAL","2026-08-12T08:40:54.000Z","005al00000RVcKvAAL","2026-08-12T08:40:54.000Z","","","","","","","","","","Approval_Date__c","","","","false","","","false","false","false","false","false","false","false","true","false","","","","a0qWD00000GSgbUYAT","","false","","42853340666806500","LLC_BI__Product_Package__c"
"a0SWD000001lzwh2AA","005al00000RVcKvAAL","false","FC-002386","2026-04-07T19:02:55.000Z","005al00000RVcKvAAL","2026-08-12T08:40:54.000Z","005al00000RVcKvAAL","2026-08-12T08:40:54.000Z","","","","","","","","","","LLC_BI__Stage__c","","","","false","","","false","false","false","false","false","false","false","true","false","","","","a0qWD00000GSgY9YAL","","false","","4285795026268902","LLC_BI__Loan__c"
"a0SWD000001lztN2AQ","005al00000RVcKvAAL","false","FC-002180","2026-04-07T19:02:55.000Z","005al00000RVcKvAAL","2026-08-06T08:31:24.000Z","005al00000RVcKvAAL","2026-08-06T08:31:24.000Z","","","","","","","","","","cm_State_ID_Issuing_State__c","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003RDkLYAW","2.0","","","false","","42861964562084382","Contact"
"a0SWD000001lzwi2AA","005al00000RVcKvAAL","false","FC-002387","2026-04-07T19:02:55.000Z","005al00000RVcKvAAL","2026-08-12T08:40:54.000Z","005al00000RVcKvAAL","2026-08-12T08:40:54.000Z","","","","","","","","","","LLC_BI__Broker_Fee__c","","","","false","","","false","false","false","false","false","false","false","true","false","","a0mWD000003RDnpYAG","","a0qWD00000GSgVwYAL","","false","","42863776527579059","LLC_BI__Loan__c"
"a0SWD000001lztO2AQ","005al00000RVcKvAAL","false","FC-002181","2026-04-07T19:02:55.000Z","005al00000RVcKvAAL","2026-08-06T08:31:24.000Z","005al00000RVcKvAAL","2026-08-06T08:31:24.000Z","","","","Physical Address","","","","","","BillingStreet","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003RDloYAG","","","","false","","42864666876165233","Account"
"a0SWD000001lztP2AQ","005al00000RVcKvAAL","false","FC-002182","2026-04-07T19:02:55.000Z","005al00000RVcKvAAL","2026-08-06T08:31:24.000Z","005al00000RVcKvAAL","2026-08-06T08:31:24.000Z","","","","","","","","","","cm_Passport_Expiration_Date__c","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003RDkLYAW","2.0","","","false","","42865399386462269","Contact"
"a0SWD000001lzyA2AQ","005al00000RVcKvAAL","false","FC-002477","2026-04-07T19:02:55.000Z","005al00000RVcKvAAL","2026-08-12T08:40:54.000Z","005al00000RVcKvAAL","2026-08-12T08:40:54.000Z","","","","","","","Booked","","","LLC_BI__Stage__c","","Stages to Display","","false","","","false","false","false","false","false","false","false","false","false","","","","a0qWD00000GSgfqYAD","","false","","42874378885559190","LLC_BI__Loan__c"
"a0SWD000001lzwj2AA","005al00000RVcKvAAL","false","FC-002388","2026-04-07T19:02:55.000Z","005al00000RVcKvAAL","2026-08-12T08:40:54.000Z","005al00000RVcKvAAL","2026-08-12T08:40:54.000Z","","","","","","","","","","LLC_BI__Stage__c","","","","false","","","false","false","false","false","false","false","false","true","false","","","","a0qWD00000GSgY4YAL","","false","","42875561931260967","LLC_BI__Loan__c"
"a0SWD000001lztQ2AQ","005al00000RVcKvAAL","false","FC-002183","2026-04-07T19:02:55.000Z","005al00000RVcKvAAL","2026-08-06T08:31:24.000Z","005al00000RVcKvAAL","2026-08-06T08:31:24.000Z","","","","","","","","","","cm_Last_Name__c","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003RDkeYAG","2.0","","","false","","42876471443650305","Beneficial_Owner__c"
"a0SWD000001lztR2AQ","005al00000RVcKvAAL","false","FC-002184","2026-04-07T19:02:55.000Z","005al00000RVcKvAAL","2026-08-06T08:31:24.000Z","005al00000RVcKvAAL","2026-08-06T08:31:24.000Z","","","","Is your physical address the same as mailing address?","","","","","","Business_Mailing_Address_Same_as_Physica__c","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003RDtSYAW","","","","false","","42881327394067343","Account"
"a0SWD000001lziw2AA","005al00000RVcKvAAL","false","FC-001533","2026-04-07T19:02:54.000Z","005al00000RVcKvAAL","2026-08-12T08:40:54.000Z","005al00000RVcKvAAL","2026-08-12T08:40:54.000Z","","","","Doing Business As","","","","","","LLC_BI__Doing_Business_As__r.Name","","","","false","","","false","false","false","false","false","false","false","false","false","","","","a0qWD00000GSgNWYA1","","false","","42884335687819065","LLC_BI__Legal_Entities__c"
"a0SWD000001lzqP2AQ","005al00000RVcKvAAL","false","FC-001996","2026-04-07T19:02:55.000Z","005al00000RVcKvAAL","2026-08-12T08:40:54.000Z","005al00000RVcKvAAL","2026-08-12T08:40:54.000Z","","","","","","","","","","LLC_BI__Account__c","","","","false","","","false","false","false","false","false","false","false","true","false","","","","a0qWD00000GSgSeYAL","","false","","42885604852150311","LLC_BI__Loan__c"
"a0SWD000001lztS2AQ","005al00000RVcKvAAL","false","FC-002185","2026-04-07T19:02:55.000Z","005al00000RVcKvAAL","2026-08-06T08:31:24.000Z","005al00000RVcKvAAL","2026-08-06T08:31:24.000Z","","","","City","","","","","","ShippingCity","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003RDloYAG","","","","false","","42888529303835256","Account"
"a0SWD000001lzwk2AA","005al00000RVcKvAAL","false","FC-002389","2026-04-07T19:02:55.000Z","005al00000RVcKvAAL","2026-08-12T08:40:54.000Z","005al00000RVcKvAAL","2026-08-12T08:40:54.000Z","","","","","","","","","","Referral_Contact__c","","","","false","","","false","false","false","false","false","false","false","true","false","","a0mWD000003RDnpYAG","","a0qWD00000GSgVwYAL","","false","","42898157922042105","LLC_BI__Loan__c"
"a0SWD000001lztT2AQ","005al00000RVcKvAAL","false","FC-002186","2026-04-07T19:02:55.000Z","005al00000RVcKvAAL","2026-08-06T08:31:24.000Z","005al00000RVcKvAAL","2026-08-06T08:31:24.000Z","","","","Is your mailing address the same as your physical address?","","","","","","cm_Mailing_Same_as_Physical__c","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003RDkdYAG","","","","false","","42902486528832429","Contact"
"a0SWD000001lztU2AQ","005al00000RVcKvAAL","false","FC-002187","2026-04-07T19:02:55.000Z","005al00000RVcKvAAL","2026-08-06T08:31:24.000Z","005al00000RVcKvAAL","2026-08-06T08:31:24.000Z","","","","","","","","","","cm_State_ID_Expiration_Date__c","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003RDmnYAG","2.0","","","false","","42903915075875059","Contact"
"a0SWD000001lztV2AQ","005al00000RVcKvAAL","false","FC-002188","2026-04-07T19:02:55.000Z","005al00000RVcKvAAL","2026-08-06T08:31:24.000Z","005al00000RVcKvAAL","2026-08-06T08:31:24.000Z","","","","","","","","","","cm_Is_Existing_Customer__c","","","","false","","","false","false","false","false","false","true","false","false","false","","a0mWD000003RDkLYAW","","","","false","","42910836270739688","Contact"
"a0SWD000001lzyP2AQ","005al00000RVcKvAAL","false","FC-002492","2026-04-07T19:02:55.000Z","005al00000RVcKvAAL","2026-08-12T08:40:54.000Z","005al00000RVcKvAAL","2026-08-12T08:40:54.000Z","","","","","","","","","","LLC_BI__CRA_Reportable__c","","","","false","","","false","false","false","false","false","false","false","true","false","","a0mWD000003RDzjYAG","","a0qWD00000GT9VXYA1","","false","","42914663871139843","LLC_BI__Loan__c"
"a0SWD000001lzqQ2AQ","005al00000RVcKvAAL","false","FC-001997","2026-04-07T19:02:55.000Z","005al00000RVcKvAAL","2026-08-12T08:40:54.000Z","005al00000RVcKvAAL","2026-08-12T08:40:54.000Z","","","","Doing Business As","","","","","","LLC_BI__Doing_Business_As__r.Name","","","","false","","","false","false","false","false","false","false","false","false","false","","","","a0qWD00000GSgS1YAL","","false","","42919911116897775","LLC_BI__Legal_Entities__c"
