"Id","IsDeleted","Name","OwnerId","nFORCE__Address_Part__c","nFORCE__Alternate_Label__c","nFORCE__Autocomplete_Attribute_Value__c","nFORCE__Conditional_Display_Criteria__c","nFORCE__Default_Value__c","nFORCE__Defined_Picklist_Values__c","nFORCE__Field_Hint__c","nFORCE__Field_Name__c","nFORCE__Filter_Criteria__c","nFORCE__Filter_Display_Name__c","nFORCE__Format_Description__c","nFORCE__Format_Enabled__c","nFORCE__Format_Expression__c","nFORCE__Format_Message__c","nFORCE__Is_Active__c","nFORCE__Is_Conditional_Lookup__c","nFORCE__Is_Editable__c","nFORCE__Is_Filter_Active__c","nFORCE__Is_Header__c","nFORCE__Is_Hidden__c","nFORCE__Is_Important__c","nFORCE__Is_Read_Only__c","nFORCE__Is_Required__c","nFORCE__Output_Expression__c","nFORCE__Route__c","nFORCE__SLDS_Column_Size__c","nFORCE__Screen_Section__c","nFORCE__Tooltip_Contents__c","nFORCE__Tooltip_Enabled__c","nFORCE__Tooltip_Text__c","nFORCE__lookupKey__c","nFORCE__sObject_Name__c"
"a0SWD000001lzkA2AQ","false","FC-001609","005al00000RVcKvAAL","","Authorization to Pull Credit","","","","","","Authorization_to_pull_credit__c","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003RDdfYAG","1.0","","If you would like for us to pull your credit upon application submission, please check this box. This will allow us to run your application through a pre-qualification process.","true","Why should I do this?","a013g000000lHwZAAU","LLC_BI__Loan__c"
"a0SWD000001lzkB2AQ","false","FC-001610","005al00000RVcKvAAL","","Authorization to Pull Credit","","","","","","Authorization_to_pull_credit__c","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003RDWsYAO","1.0","","If you would like for us to pull your credit upon application submission, please check this box. This will allow us to run your application through a pre-qualification process.","true","Why should I do this?","a013g000000lHwbAAE","LLC_BI__Loan__c"
"a0SWD000001lzkC2AQ","false","FC-001611","005al00000RVcKvAAL","","Role","","","","","","LLC_BI__Connection_Role__c","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003RDX3YAO","2.0","","","false","","a013g000000lHwhAAE","LLC_BI__Connection__c"
"a0SWD000001lzkD2AQ","false","FC-001612","005al00000RVcKvAAL","","Ownership Percentage","","","","","","LLC_BI__Ownership_Percent__c","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003RDX3YAO","2.0","","","false","","a013g000000lHwjAAE","LLC_BI__Connection__c"
"a0SWD000001lzkE2AQ","false","FC-001613","005al00000RVcKvAAL","","Monthly Income","","","","","","LLC_BI__Monthly_Income__c","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003RDX3YAO","2.0","","","false","","a013g000000lHwnAAE","Contact"
"a0SWD000001lzkF2AQ","false","FC-001614","005al00000RVcKvAAL","","Ownership","","","","","","Ownership__c","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003RDX3YAO","2.0","","","false","","a013g000000lHwpAAE","Contact"
"a0SWD000001lzkG2AQ","false","FC-001615","005al00000RVcKvAAL","","Ownership","","","","","","Ownership__c","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003RDTRYA4","2.0","","","false","","a013g000000lHwqAAE","Contact"
"a0SWD000001lzkH2AQ","false","FC-001616","005al00000RVcKvAAL","","Issue State","","","NC","","","LLC_BI__Issue_State__c","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003RDX3YAO","3.0","","","false","","a013g000000lHwrAAE","LLC_BI__Id_Document__c"
"a0SWD000001lzkI2AQ","false","FC-001617","005al00000RVcKvAAL","","","","","","","","Authorized_User_Name__c","","","","false","","","false","false","false","false","true","false","false","false","false","","","","a0qWD00000GSgO4YAL","","false","","a013g000000lHwtAAE","LLC_BI__Authorized_User__c"
"a0SWD000001lzkJ2AQ","false","FC-001618","005al00000RVcKvAAL","","","","","","","","Authorized_User_Name__c","","","","false","","","false","false","false","false","true","false","false","false","false","","","","a0qWD00000GSgO5YAL","","false","","a013g000000lHwvAAE","LLC_BI__Authorized_User__c"
"a0SWD000001lzkK2AQ","false","FC-001619","005al00000RVcKvAAL","","","","","","","","Name","","","","false","","","false","false","false","false","true","false","false","false","false","","","","a0qWD00000GSgO4YAL","","false","","a013g000000lHwwAAE","LLC_BI__Treasury_Service__c"
"a0SWD000001lzkL2AQ","false","FC-001620","005al00000RVcKvAAL","","","","","","","","Name","","","","false","","","false","false","false","false","true","false","false","false","false","","","","a0qWD00000GSgO5YAL","","false","","a013g000000lHwxAAE","LLC_BI__Treasury_Service__c"
"a0SWD000001lzkM2AQ","false","FC-001621","005al00000RVcKvAAL","","","","","","","","Status__c","","","","false","","","false","false","false","false","false","true","false","false","false","","a0mWD000003RDTRYA4","","","","false","","a013g000000lHwzAAE","Contact"
"a0SWD000001lzkN2AQ","false","FC-001622","005al00000RVcKvAAL","","","","","","","","Status__c","","","","false","","","false","false","false","false","false","true","false","false","false","","a0mWD000003RDX3YAO","","","","false","","a013g000000lHx2AAE","Contact"
"a0SWD000001lzkO2AQ","false","FC-001623","005al00000RVcKvAAL","","SSN","","","","","XXX-XX-XXXX","LLC_BI__SS__c","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003RDa5YAG","2.0","","As a federally regulated bank, we are required to know our customers. We use your SSN to pull your credit bureau data, which allows us to process your application.","true","Why do we need this?","a013g000000lHx5AAE","Contact"
"a0SWD000001lzkP2AQ","false","FC-001624","005al00000RVcKvAAL","","Mobile Phone Number","","","","","","MobilePhone","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003RDa5YAG","2.0","","","false","","a013g000000lHx6AAE","Contact"
"a0SWD000001lzkQ2AQ","false","FC-001625","005al00000RVcKvAAL","","Residential Address","","","6770 Parker Farm Drive","","","LLC_BI__Home_Address__c","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003RDa5YAG","","","","false","","a013g000000lHx7AAE","Contact"
"a0SWD000001lzkR2AQ","false","FC-001626","005al00000RVcKvAAL","","City","","","6770 Parker Farm Drive","","","LLC_BI__Home_Address__c","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003RDa5YAG","3.0","","","false","","a013g000000lHx8AAE","Contact"
"a0SWD000001lzkS2AQ","false","FC-001627","005al00000RVcKvAAL","","State","","","NC","","","LLC_BI__Home_State__c","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003RDa5YAG","3.0","","","false","","a013g000000lHx9AAE","Contact"
"a0SWD000001lzkT2AQ","false","FC-001628","005al00000RVcKvAAL","","Role","","","","","","LLC_BI__Connection_Role__c","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003RDa5YAG","2.0","","","false","","a013g000000lHxAAAU","LLC_BI__Connection__c"
"a0SWD000001lzkU2AQ","false","FC-001629","005al00000RVcKvAAL","","Zip Code","","","28405","","","LLC_BI__Home_Zipcode__c","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003RDa5YAG","3.0","","","false","","a013g000000lHxBAAU","Contact"
"a0SWD000001lzkV2AQ","false","FC-001630","005al00000RVcKvAAL","","Mailing Address","","","6770 Parker Farm Drive","","","MailingAddress","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003RDa5YAG","","","","false","","a013g000000lHxCAAU","Contact"
"a0SWD000001lzkW2AQ","false","FC-001631","005al00000RVcKvAAL","","City","","","Wilmington","","","MailingCity","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003RDa5YAG","3.0","","","false","","a013g000000lHxDAAU","Contact"
"a0SWD000001lzkX2AQ","false","FC-001632","005al00000RVcKvAAL","","Zip Code","","","28405","","","MailingPostalCode","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003RDa5YAG","3.0","","","false","","a013g000000lHxEAAU","Contact"
"a0SWD000001lzkY2AQ","false","FC-001633","005al00000RVcKvAAL","","City","","","Wilmington","","","LLC_BI__Home_City__c","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003RDa5YAG","3.0","","","false","","a013g000000lHxFAAU","Contact"
"a0SWD000001lzkZ2AQ","false","FC-001634","005al00000RVcKvAAL","","State","","","NC","","","MailingState","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003RDa5YAG","3.0","","","false","","a013g000000lHxGAAU","Contact"
"a0SWD000001lzka2AA","false","FC-001635","005al00000RVcKvAAL","","US Citizen","","","","","","LLC_BI__US_Citizen__c","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003RDa5YAG","2.0","","","false","","a013g000000lHxHAAU","Contact"
"a0SWD000001lzkb2AA","false","FC-001636","005al00000RVcKvAAL","","Country","","","","","","Country__c","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003RDa5YAG","2.0","","","false","","a013g000000lHxIAAU","Contact"
"a0SWD000001lzkc2AA","false","FC-001637","005al00000RVcKvAAL","","Issue Date","","","01/01/2019","","","Issue_Date_Text__c","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003RDa5YAG","3.0","","","false","","a013g000000lHxJAAU","LLC_BI__Id_Document__c"
"a0SWD000001lzkd2AA","false","FC-001638","005al00000RVcKvAAL","","ID Document Type","","","a3w3g000000PC2mAAG","","","LLC_BI__Id_Document_Type__c","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003RDa5YAG","2.0","","","false","","a013g000000lHxKAAU","LLC_BI__Id_Document__c"
"a0SWD000001lzke2AA","false","FC-001639","005al00000RVcKvAAL","","Document Number","","","000123000444","","","LLC_BI__Number__c","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003RDa5YAG","2.0","","","false","","a013g000000lHxLAAU","LLC_BI__Id_Document__c"
"a0SWD000001lzkf2AA","false","FC-001640","005al00000RVcKvAAL","","Expiration Date","","","06/17/2025","","","Expiration_Date_Text__c","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003RDa5YAG","3.0","","","false","","a013g000000lHxMAAU","LLC_BI__Id_Document__c"
"a0SWD000001lzkg2AA","false","FC-001641","005al00000RVcKvAAL","","Ownership Percentage","","","","","","LLC_BI__Ownership_Percent__c","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003RDa5YAG","2.0","","","false","","a013g000000lHxNAAU","LLC_BI__Connection__c"
"a0SWD000001lzkh2AA","false","FC-001642","005al00000RVcKvAAL","","Monthly Income","","","","","","LLC_BI__Monthly_Income__c","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003RDa5YAG","2.0","","","false","","a013g000000lHxOAAU","Contact"
"a0SWD000001lzki2AA","false","FC-001643","005al00000RVcKvAAL","","Ownership","","","","","","Ownership__c","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003RDa5YAG","2.0","","","false","","a013g000000lHxPAAU","Account"
"a0SWD000001lzkj2AA","false","FC-001644","005al00000RVcKvAAL","","Issue State","","","NC","","","LLC_BI__Issue_State__c","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003RDa5YAG","3.0","","","false","","a013g000000lHxQAAU","LLC_BI__Id_Document__c"
"a0SWD000001lzkk2AA","false","FC-001645","005al00000RVcKvAAL","","","","","","","","Status__c","","","","false","","","false","false","false","false","false","true","false","false","false","","a0mWD000003RDa5YAG","","","","false","","a013g000000lHxRAAU","Contact"
"a0SWD000001lzkl2AA","false","FC-001646","005al00000RVcKvAAL","","Issue State","","","New South Wales","","","Issue_State_AUSTRALIA__c","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003RDX3YAO","2.0","","","false","","a013g000000lHxTAAU","LLC_BI__Id_Document__c"
"a0SWD000001lzkm2AA","false","FC-001647","005al00000RVcKvAAL","","Issue State","","","New South Wales","","","Issue_State_AUSTRALIA__c","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003RDTRYA4","2.0","","","false","","a013g000000lHxXAAU","LLC_BI__Id_Document__c"
"a0SWD000001lzkn2AA","false","FC-001648","005al00000RVcKvAAL","","Issue Date","","","01/01/2019","","","LLC_BI__Issue_Date__c","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003RDX3YAO","2.0","","","false","","a013g000000lHxYAAU","LLC_BI__Id_Document__c"
"a0SWD000001lzko2AA","false","FC-001649","005al00000RVcKvAAL","","Expiration Date","","","06/06/2025","","","LLC_BI__Expiration_Date__c","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003RDX3YAO","2.0","","","false","","a013g000000lHxaAAE","LLC_BI__Id_Document__c"
"a0SWD000001lzkp2AA","false","FC-001650","005al00000RVcKvAAL","","Issue Date","","","01/01/2019","","","LLC_BI__Issue_Date__c","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003RDTRYA4","2.0","","","false","","a013g000000lHxbAAE","LLC_BI__Id_Document__c"
"a0SWD000001lzkq2AA","false","FC-001651","005al00000RVcKvAAL","","Expiration Date","","","06/06/2025","","","LLC_BI__Expiration_Date__c","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003RDTRYA4","2.0","","","false","","a013g000000lHxeAAE","LLC_BI__Id_Document__c"
"a0SWD000001lzkr2AA","false","FC-001652","005al00000RVcKvAAL","","","","","","","","nFORCE__Field_Name__c","","","","false","","","false","false","false","false","false","true","false","false","false","","","","a0qWD00000GSggLYAT","","false","","a3T4S000000CblFUAS","nFORCE__Field_Configuration__c"
"a0SWD000001lzks2AA","false","FC-001653","005al00000RVcKvAAL","","","","","","","","nFORCE__Field_Name__c","","","","false","","","false","false","false","false","false","true","false","false","false","","","","a0qWD00000GSggLYAT","","false","","a3T4S000000CblGUAS","nFORCE__Field_Configuration__c"
