"Id","IsDeleted","Name","CreatedDate","CreatedById","LastModifiedDate","LastModifiedById","SystemModstamp","LastViewedDate","LastReferencedDate","LLC_BI__Spread_Statement_Type__c","LLC_BI__Color__c","LLC_BI__Debit__c","LLC_BI__Global_Analysis_Type__c","LLC_BI__Group_Type__c","LLC_BI__Hide_All_Records__c","LLC_BI__Hide_Column_Totals__c","LLC_BI__Hide_Currency_Symbol__c","LLC_BI__Include_In_Total__c","LLC_BI__Is_Balance_Check__c","LLC_BI__Is_Summary_Group__c","LLC_BI__KPI_Type__c","LLC_BI__Publish_On_Init_Event__c","LLC_BI__Publish_On_Update_Event__c","LLC_BI__Row_Number__c","LLC_BI__Show_Math__c","LLC_BI__Source_Group__c","LLC_BI__Title__c","LLC_BI__Total_Type__c","LLC_BI__lookupKey__c","LLC_BI__Is_Grand_Total__c"
"a51WD00000ZIrtCYAT","false","Historical Cash Flow Coverage","2026-04-07T19:32:42.000Z","005al00000RVcKvAAL","2026-07-22T10:51:10.000Z","005al00000RVcKvAAL","2026-07-22T10:51:10.000Z","","","a55WD00001ButjnYAB","","false","None","Decimal","false","true","false","true","false","false","","","","60.0","false","","Historical Cash Flow Coverage","Standard","comm-bl-42109484488607408","false"
"a51WD00000ZIroNYAT","false","Change in Net Intangibles","2026-04-07T19:32:39.000Z","005al00000RVcKvAAL","2026-07-22T10:51:10.000Z","005al00000RVcKvAAL","2026-07-22T10:51:10.000Z","","","a55WD00001ButjKYAR","","false","None","Financial","false","false","false","true","false","false","","","","141.0","false","","Change in Net Intangibles","Standard","comm-bl-42111767796631868","false"
"a51WD00000ZIrtyYAD","false","Book Income Taxes","2026-04-07T19:32:42.000Z","005al00000RVcKvAAL","2026-07-22T10:51:10.000Z","005al00000RVcKvAAL","2026-07-22T10:51:10.000Z","","","a55WD00001ButjtYAB","","false","None","Financial","false","false","false","true","false","false","","","","70.0","false","","Book Income Taxes","Standard","comm-bl-42112000548874875","false"
"a51WD00000ZIrpEYAT","false","Gross Fixed Assets","2026-04-07T19:32:39.000Z","005al00000RVcKvAAL","2026-07-22T10:51:10.000Z","005al00000RVcKvAAL","2026-07-22T10:51:10.000Z","","","a55WD00001ButjPYAR","","false","None","Financial","false","false","false","true","false","false","","","","13.75","false","","Gross Fixed Assets","Standard","comm-bl-42112381675699462","false"
"a51WD00000ZIruBYAT","false","Unexplained Difference","2026-04-07T19:32:42.000Z","005al00000RVcKvAAL","2026-07-22T10:51:10.000Z","005al00000RVcKvAAL","2026-07-22T10:51:10.000Z","","","a55WD00001ButjuYAB","","false","None","Financial","false","false","false","true","false","false","","","","18.125","false","","Schedule M-1: Reconciliation to Books","Standard","comm-bl-42116297464625814","false"
"a51WD00000ZIroGYAT","false","NET CASH AFTER OPERATIONS","2026-04-07T19:32:39.000Z","005al00000RVcKvAAL","2026-07-22T10:51:10.000Z","005al00000RVcKvAAL","2026-07-22T10:51:10.000Z","","","a55WD00001ButjKYAR","","false","None","Financial","true","false","false","true","false","false","","","","71.0","false","","Net Cash After Operations","Standard","comm-bl-42116723180793795","false"
"a51WD00000ZIrtVYAT","false","Schedule K: Deductions","2026-04-07T19:32:42.000Z","005al00000RVcKvAAL","2026-07-22T10:51:10.000Z","005al00000RVcKvAAL","2026-07-22T10:51:10.000Z","","","a55WD00001ButjqYAB","","false","None","Financial","false","false","false","true","false","false","","","","30.0","false","","Schedule K: Deductions","Standard","comm-bl-42119299851008914","false"
"a51WD00000ZIrvaYAD","false","Book Net Income","2026-04-07T19:32:43.000Z","005al00000RVcKvAAL","2026-07-22T10:51:10.000Z","005al00000RVcKvAAL","2026-07-22T10:51:10.000Z","","","a55WD00001Butk2YAB","","false","None","Financial","false","false","false","true","false","false","","","","80.0","false","","Book Net Income","Standard","comm-bl-42121728035983430","false"
"a51WD00000ZIrvRYAT","false","Profitability","2026-04-07T19:32:43.000Z","005al00000RVcKvAAL","2026-07-22T10:51:10.000Z","005al00000RVcKvAAL","2026-07-22T10:51:10.000Z","","","a55WD00001Butk1YAB","","false","None","Financial","false","true","false","true","false","false","","","","60.0","false","","Profitability","Standard","comm-bl-42122624485650319","false"
"a51WD00000ZIrqyYAD","false","Total Debt Service","2026-04-07T19:32:39.000Z","005al00000RVcKvAAL","2026-07-22T10:51:10.000Z","005al00000RVcKvAAL","2026-07-22T10:51:10.000Z","","","a55WD00001ButjjYAB","","false","Debt Service","Financial","false","false","false","true","false","false","","","","80.0","false","","Debt Service","Standard","comm-bl-42129111368575270","false"
"a51WD00000ZIrpNYAT","false","Total Other Current Liabilities","2026-04-07T19:32:39.000Z","005al00000RVcKvAAL","2026-07-22T10:51:10.000Z","005al00000RVcKvAAL","2026-07-22T10:51:10.000Z","","","a55WD00001ButjPYAR","","false","None","Financial","false","false","false","true","false","false","","","","40.0","false","","Other Current Liabilities","Standard","comm-bl-42130620916425685","false"
"a51WD00000ZIrqpYAD","false","Total Adjusted Net Worth","2026-04-07T19:32:39.000Z","005al00000RVcKvAAL","2026-07-22T10:51:10.000Z","005al00000RVcKvAAL","2026-07-22T10:51:10.000Z","","","a55WD00001ButjiYAB","","false","None","Financial","true","false","false","true","false","false","","","","70.0","false","","Total Adjusted Net Worth","Standard","comm-bl-42130927489414827","false"
"a51WD00000ZIrtOYAT","false","Total Liabilities","2026-04-07T19:32:42.000Z","005al00000RVcKvAAL","2026-07-22T10:51:10.000Z","005al00000RVcKvAAL","2026-07-22T10:51:10.000Z","","","a55WD00001ButjpYAB","","false","Total Liabilities","Financial","true","false","false","true","false","false","","","","60.0","false","","Total Liabilities","Standard","comm-bl-42131480376001552","false"
"a51WD00000ZIrqDYAT","false","Total Assets","2026-04-07T19:32:39.000Z","005al00000RVcKvAAL","2026-07-22T10:51:10.000Z","005al00000RVcKvAAL","2026-07-22T10:51:10.000Z","","","a55WD00001ButjcYAB","","false","Total Assets","Financial","true","false","false","true","false","false","","","","30.0","false","","Total Assets","Standard","comm-bl-42136101465304811","false"
"a51WD00000ZIrpLYAT","false","Total Short Term Notes","2026-04-07T19:32:39.000Z","005al00000RVcKvAAL","2026-07-22T10:51:10.000Z","005al00000RVcKvAAL","2026-07-22T10:51:10.000Z","","","a55WD00001ButjPYAR","","false","None","Financial","false","false","false","true","false","false","","","","35.0","false","","Short Term Notes","Standard","comm-bl-42136385169282719","false"
"a51WD00000ZIrwJYAT","false","CF Available to Service Debt","2026-04-07T19:32:43.000Z","005al00000RVcKvAAL","2026-07-22T10:51:10.000Z","005al00000RVcKvAAL","2026-07-22T10:51:10.000Z","","","a55WD00001Butk5YAB","","false","None","Financial","false","false","false","true","false","false","","","","10.0","false","","CF Available to Service Debt","Standard","comm-bl-42138858295032946","false"
"a51WD00000ZIrqfYAD","false","Total Sch. F Income","2026-04-07T19:32:39.000Z","005al00000RVcKvAAL","2026-07-22T10:51:10.000Z","005al00000RVcKvAAL","2026-07-22T10:51:10.000Z","","","a55WD00001ButjgYAB","","false","None","Financial","false","false","false","true","false","false","","","","10.0","false","","Sch. F Income","Standard","comm-bl-42142532192550557","false"
"a51WD00000ZIrroYAD","false","Total Pro Forma DS","2026-04-07T19:32:42.000Z","005al00000RVcKvAAL","2026-07-22T10:51:10.000Z","005al00000RVcKvAAL","2026-07-22T10:51:10.000Z","","","a55WD00001ButjTYAR","","false","Debt Service","Financial","false","false","false","true","false","false","","","","30.0","false","","Pro Forma Debt Service","Standard","comm-bl-42144453736926398","false"
"a51WD00000ZIrpOYAT","false","Total Current Liabilities","2026-04-07T19:32:39.000Z","005al00000RVcKvAAL","2026-07-22T10:51:10.000Z","005al00000RVcKvAAL","2026-07-22T10:51:10.000Z","","","a55WD00001ButjPYAR","","false","None","Financial","true","false","false","true","false","false","","","","45.0","false","","Total Current Liabilities","Standard","comm-bl-42144608477187877","false"
"a51WD00000ZIrqSYAT","false","Total Sch. C Net Sales","2026-04-07T19:32:39.000Z","005al00000RVcKvAAL","2026-07-22T10:51:10.000Z","005al00000RVcKvAAL","2026-07-22T10:51:10.000Z","","","a55WD00001ButjeYAB","","false","None","Financial","false","false","false","true","false","false","","","","10.0","false","","Sch. C Net Sales","Standard","comm-bl-42144662337484367","false"
"a51WD00000ZIrwsYAD","false","Net Rental Real Estate Income (Loss)","2026-04-07T19:32:43.000Z","005al00000RVcKvAAL","2026-07-22T10:51:10.000Z","005al00000RVcKvAAL","2026-07-22T10:51:10.000Z","","","a55WD00001Butk9YAB","","false","None","Financial","false","false","false","true","false","false","","","","30.0","false","","Net Rental Real Estate Income (Loss)","Standard","comm-bl-42146085150229181","false"
"a51WD00000ZIrvSYAT","false","Activity","2026-04-07T19:32:43.000Z","005al00000RVcKvAAL","2026-07-22T10:51:10.000Z","005al00000RVcKvAAL","2026-07-22T10:51:10.000Z","","","a55WD00001Butk1YAB","","false","None","Decimal","false","true","false","true","false","false","","","","45.0","false","","Activity","Standard","comm-bl-42147790800407669","false"
"a51WD00000ZIrocYAD","false","Profitability","2026-04-07T19:32:39.000Z","005al00000RVcKvAAL","2026-07-22T10:51:10.000Z","005al00000RVcKvAAL","2026-07-22T10:51:10.000Z","","","a55WD00001ButjLYAR","","false","None","Percentage","false","true","false","true","false","false","","","","51.0","false","","Profitability","Standard","comm-bl-42153353319630239","false"
"a51WD00000ZIrtoYAD","false","Partial Year Adjustment","2026-04-07T19:32:42.000Z","005al00000RVcKvAAL","2026-07-22T10:51:10.000Z","005al00000RVcKvAAL","2026-07-22T10:51:10.000Z","","","a55WD00001ButjsYAB","","false","None","Decimal","false","false","false","false","false","false","","","","10.0","false","","Partial Year Adjustment","Standard","comm-bl-42153734932322642","false"
"a51WD00000ZIrqPYAT","false","Cash Available for Debt Service","2026-04-07T19:32:39.000Z","005al00000RVcKvAAL","2026-07-22T10:51:10.000Z","005al00000RVcKvAAL","2026-07-22T10:51:10.000Z","","","a55WD00001ButjdYAB","","false","Cash Flow","Financial","false","false","false","true","false","false","","","","90.0","false","","Cash Available for Debt Service","Standard","comm-bl-42154195025401418","false"
"a51WD00000ZIrqAYAT","false","Signature","2026-04-07T19:32:39.000Z","005al00000RVcKvAAL","2026-07-22T10:51:10.000Z","005al00000RVcKvAAL","2026-07-22T10:51:10.000Z","","","a55WD00001ButjbYAB","","false","None","Financial","false","false","false","true","false","false","","","","130.0","false","","Signature","Standard","comm-bl-42154308592843923","false"
"a51WD00000ZIruiYAD","false","Total Cost of Sales/Revenue","2026-04-07T19:32:43.000Z","005al00000RVcKvAAL","2026-07-22T10:51:10.000Z","005al00000RVcKvAAL","2026-07-22T10:51:10.000Z","","","a55WD00001ButjxYAB","","false","None","Financial","false","false","false","true","false","false","","","","20.0","false","","Cost of Goods Sold","Standard","comm-bl-42157578764722286","false"
"a51WD00000ZIrvbYAD","false","Unexplained Out of Balance - M-3","2026-04-07T19:32:43.000Z","005al00000RVcKvAAL","2026-07-22T10:51:10.000Z","005al00000RVcKvAAL","2026-07-22T10:51:10.000Z","","","a55WD00001Butk2YAB","","false","None","Financial","false","false","false","true","false","false","","","","100.0","false","","UNRECONCILED DIFFERENCE TO M-3 BOOK INCOME","Standard","comm-bl-42158354975184673","false"
"a51WD00000ZIrpzYAD","false","Total Personal Assets","2026-04-07T19:32:39.000Z","005al00000RVcKvAAL","2026-07-22T10:51:10.000Z","005al00000RVcKvAAL","2026-07-22T10:51:10.000Z","","","a55WD00001ButjbYAB","","false","None","Financial","false","false","false","true","false","false","","","","45.0","false","","Personal Assets","Standard","comm-bl-42159165877435882","false"
"a51WD00000ZIrr2YAD","false","Net Change in Other Funding","2026-04-07T19:32:39.000Z","005al00000RVcKvAAL","2026-07-22T10:51:10.000Z","005al00000RVcKvAAL","2026-07-22T10:51:10.000Z","","","a55WD00001ButjlYAB","","false","None","Financial","false","false","false","true","false","false","","","","200.0","false","","Change in Other Funding","Standard","comm-bl-42163958789326213","false"
"a51WD00000ZIruUYAT","false","EBTIDA","2026-04-07T19:32:42.000Z","005al00000RVcKvAAL","2026-07-22T10:51:10.000Z","005al00000RVcKvAAL","2026-07-22T10:51:10.000Z","","","a55WD00001ButjwYAB","","false","None","Financial","false","true","false","true","false","false","","","","110.0","false","","Profitability","Standard","comm-bl-42164269177886810","false"
"a51WD00000ZIrs9YAD","false","Net Change in Other Funding","2026-04-07T19:32:42.000Z","005al00000RVcKvAAL","2026-07-22T10:51:10.000Z","005al00000RVcKvAAL","2026-07-22T10:51:10.000Z","","","a55WD00001ButjUYAR","","false","None","Financial","false","false","false","true","false","false","","","","200.0","false","","Change in Other Funding","Standard","comm-bl-42167322030096646","false"
"a51WD00000ZIrt3YAD","false","Capital Debt Repayment Capacity","2026-04-07T19:32:42.000Z","005al00000RVcKvAAL","2026-07-22T10:51:10.000Z","005al00000RVcKvAAL","2026-07-22T10:51:10.000Z","","","a55WD00001ButjaYAB","","false","Cash Flow","Financial","false","false","false","true","false","false","","","","110.0","false","","Capital Debt Repayment Capacity","Standard","comm-bl-42169441648861423","false"
"a51WD00000ZIroIYAT","false","NET CASH INCOME","2026-04-07T19:32:39.000Z","005al00000RVcKvAAL","2026-07-22T10:51:10.000Z","005al00000RVcKvAAL","2026-07-22T10:51:10.000Z","","","a55WD00001ButjKYAR","","false","None","Financial","true","false","false","true","false","false","","","","91.0","false","","NET CASH INCOME","Standard","comm-bl-42170108091478942","false"
"a51WD00000ZIrrvYAD","false","Total Other Income/(Expense)","2026-04-07T19:32:42.000Z","005al00000RVcKvAAL","2026-07-22T10:51:10.000Z","005al00000RVcKvAAL","2026-07-22T10:51:10.000Z","","","a55WD00001ButjUYAR","","false","None","Financial","false","false","false","true","false","false","","","","60.0","false","","Other Income/(Expense)","Standard","comm-bl-42170276141299478","false"
"a51WD00000ZIrtgYAD","false","Total Operating Expenses","2026-04-07T19:32:42.000Z","005al00000RVcKvAAL","2026-07-22T10:51:10.000Z","005al00000RVcKvAAL","2026-07-22T10:51:10.000Z","","","a55WD00001ButjrYAB","","false","None","Financial","false","false","false","true","false","false","","","","40.0","false","","Operating Expenses","Standard","comm-bl-42170557259888702","false"
"a51WD00000ZIrszYAD","false","Solvency","2026-04-07T19:32:42.000Z","005al00000RVcKvAAL","2026-07-22T10:51:10.000Z","005al00000RVcKvAAL","2026-07-22T10:51:10.000Z","","","a55WD00001ButjZYAR","","false","None","Financial","false","true","false","true","false","false","","","","30.0","false","","Solvency","Standard","comm-bl-42170635001564857","false"
"a51WD00000ZIrsuYAD","false","Earned Equity","2026-04-07T19:32:42.000Z","005al00000RVcKvAAL","2026-07-22T10:51:10.000Z","005al00000RVcKvAAL","2026-07-22T10:51:10.000Z","","","a55WD00001ButjYYAR","","false","None","Financial","false","true","false","true","false","false","","","","20.0","false","","Earned Equity","Standard","comm-bl-42171515353136364","false"
"a51WD00000ZIrr3YAD","false","Total Cash Collected from Sales","2026-04-07T19:32:39.000Z","005al00000RVcKvAAL","2026-07-22T10:51:10.000Z","005al00000RVcKvAAL","2026-07-22T10:51:10.000Z","","","a55WD00001ButjlYAB","","false","None","Financial","false","false","false","true","false","false","","","","10.0","false","","Cash Collected from Sales","Standard","comm-bl-42173671418300998","false"
"a51WD00000ZIrorYAD","false","Net Change in Other Funding","2026-04-07T19:32:39.000Z","005al00000RVcKvAAL","2026-07-22T10:51:10.000Z","005al00000RVcKvAAL","2026-07-22T10:51:10.000Z","","","a55WD00001ButjNYAR","","false","None","Financial","false","false","false","true","false","false","","","","61.0","false","","Change in Other Funding","Standard","comm-bl-42174558688182363","false"
"a51WD00000ZIrvoYAD","false","Net Cash from Funding","2026-04-07T19:32:43.000Z","005al00000RVcKvAAL","2026-07-22T10:51:10.000Z","005al00000RVcKvAAL","2026-07-22T10:51:10.000Z","","","a55WD00001Butk3YAB","","false","None","Financial","false","false","false","true","false","false","","","","210.0","false","","Cash from Funding","Standard","comm-bl-42175357567034841","false"
"a51WD00000ZIrtPYAT","false","Total Current Liabilities","2026-04-07T19:32:42.000Z","005al00000RVcKvAAL","2026-07-22T10:51:10.000Z","005al00000RVcKvAAL","2026-07-22T10:51:10.000Z","","","a55WD00001ButjpYAB","","false","None","Financial","false","false","false","true","false","false","","","","40.0","false","","Current Liabilities","Standard","comm-bl-42176683722633000","false"
"a51WD00000ZIrujYAD","false","Total Net Sales/Revenue","2026-04-07T19:32:43.000Z","005al00000RVcKvAAL","2026-07-22T10:51:10.000Z","005al00000RVcKvAAL","2026-07-22T10:51:10.000Z","","","a55WD00001ButjxYAB","","false","None","Financial","false","false","false","true","false","false","","","","10.0","false","","Sales","Standard","comm-bl-42177583479981290","false"
"a51WD00000ZIrovYAD","false","Net/Sales/Revenue","2026-04-07T19:32:39.000Z","005al00000RVcKvAAL","2026-07-22T10:51:10.000Z","005al00000RVcKvAAL","2026-07-22T10:51:10.000Z","","","a55WD00001ButjOYAR","","false","None","Financial","false","false","false","true","false","false","","","","10.0","false","","Sales","Standard","comm-bl-42177751474685610","false"
"a51WD00000ZIrusYAD","false","Total Assets","2026-04-07T19:32:43.000Z","005al00000RVcKvAAL","2026-07-22T10:51:10.000Z","005al00000RVcKvAAL","2026-07-22T10:51:10.000Z","","","a55WD00001ButjyYAB","","false","Total Assets","Financial","true","false","false","true","false","false","","","","30.0","false","","Total Assets","Standard","comm-bl-42179614271442888","false"
"a51WD00000ZIrpgYAD","false","Effective Gross Income","2026-04-07T19:32:39.000Z","005al00000RVcKvAAL","2026-07-22T10:51:10.000Z","005al00000RVcKvAAL","2026-07-22T10:51:10.000Z","","","a55WD00001ButkAYAR","","false","None","Financial","false","false","false","true","false","false","","","","20.0","false","","Effect. Gross Income","Standard","comm-bl-42184216674960368","false"
"a51WD00000ZIrsEYAT","false","Total Changes in Retained Earnings","2026-04-07T19:32:42.000Z","005al00000RVcKvAAL","2026-07-22T10:51:10.000Z","005al00000RVcKvAAL","2026-07-22T10:51:10.000Z","","","a55WD00001ButjVYAR","","false","None","Financial","false","false","false","true","false","false","","","","20.0","false","","Changes in Retained Earnings","Standard","comm-bl-42186097867693481","false"
"a51WD00000ZIrtQYAT","false","Total Non-Current Liabilities","2026-04-07T19:32:42.000Z","005al00000RVcKvAAL","2026-07-22T10:51:10.000Z","005al00000RVcKvAAL","2026-07-22T10:51:10.000Z","","","a55WD00001ButjpYAB","","false","None","Financial","false","false","false","true","false","false","","","","50.0","false","","Non-Current Liabilities","Standard","comm-bl-42188383500684349","false"
"a51WD00000ZIrtpYAD","false","Liquidity","2026-04-07T19:32:42.000Z","005al00000RVcKvAAL","2026-07-22T10:51:10.000Z","005al00000RVcKvAAL","2026-07-22T10:51:10.000Z","","","a55WD00001ButjsYAB","","false","None","Financial","false","true","false","true","false","false","","","","40.0","false","","Liquidity","Standard","comm-bl-42188595393944897","false"
"a51WD00000ZIrw6YAD","false","Unexplained Difference","2026-04-07T19:32:43.000Z","005al00000RVcKvAAL","2026-07-22T10:51:10.000Z","005al00000RVcKvAAL","2026-07-22T10:51:10.000Z","","","a55WD00001Butk4YAB","","false","None","Financial","false","false","false","true","false","false","","","","18.125","false","","Schedule M-1: Reconciliation to Books","Standard","comm-bl-42189158778420035","false"
"a51WD00000ZIrtWYAT","false","Net Income (Loss) per Return","2026-04-07T19:32:42.000Z","005al00000RVcKvAAL","2026-07-22T10:51:10.000Z","005al00000RVcKvAAL","2026-07-22T10:51:10.000Z","","","a55WD00001ButjqYAB","","false","None","Financial","false","false","false","true","false","false","","","","32.5","false","","Analysis: Net Income (loss) per Return","Standard","comm-bl-42192076571471411","false"
"a51WD00000ZIrvpYAD","false","Total Unexplained Balance","2026-04-07T19:32:43.000Z","005al00000RVcKvAAL","2026-07-22T10:51:10.000Z","005al00000RVcKvAAL","2026-07-22T10:51:10.000Z","","","a55WD00001Butk3YAB","","false","None","Financial","false","false","false","true","true","false","","","","230.0","false","","Unexplained Balance","Standard","comm-bl-42194332476309870","false"
"a51WD00000ZIrrMYAT","false","M-3 Part III: Column C Adjustments","2026-04-07T19:32:42.000Z","005al00000RVcKvAAL","2026-07-22T10:51:10.000Z","005al00000RVcKvAAL","2026-07-22T10:51:10.000Z","","","a55WD00001ButjmYAB","","false","None","Financial","false","false","false","false","false","false","","","","69.84375","false","","M-3 PART III: COLUMN C (ENTER +/- AS REPORTED ON RETURN)","Standard","comm-bl-42194336025584089","false"
"a51WD00000ZIrpRYAT","false","Total Shareholders Equity","2026-04-07T19:32:39.000Z","005al00000RVcKvAAL","2026-07-22T10:51:10.000Z","005al00000RVcKvAAL","2026-07-22T10:51:10.000Z","","","a55WD00001ButjPYAR","","false","Total Equity","Financial","false","false","false","true","false","false","","","","70.0","false","","Equity","Standard","comm-bl-42194479054577920","false"
"a51WD00000ZIruCYAT","false","M-3 Part III: Column C Adjustments","2026-04-07T19:32:42.000Z","005al00000RVcKvAAL","2026-07-22T10:51:10.000Z","005al00000RVcKvAAL","2026-07-22T10:51:10.000Z","","","a55WD00001ButjuYAB","","false","None","Financial","false","false","false","true","false","false","","","","69.84375","false","","M-3 PART III: COLUMN C (ENTER +/- AS REPORTED ON RETURN)","Standard","comm-bl-42196596966430920","false"
"a51WD00000ZIrpjYAD","false","Net Operating Income","2026-04-07T19:32:39.000Z","005al00000RVcKvAAL","2026-07-22T10:51:10.000Z","005al00000RVcKvAAL","2026-07-22T10:51:10.000Z","","","a55WD00001ButkAYAR","","false","None","Financial","true","false","false","true","false","false","","","","50.0","false","","NOI","Standard","comm-bl-42197102125200638","false"
