"Id","IsDeleted","Name","LLC_BI__Spread_Statement_Type__c","LLC_BI__Debit__c","LLC_BI__Include_In_Total__c","LLC_BI__Is_Linked__c","LLC_BI__Linked_Spread_Statement_Record__c","LLC_BI__Linked_Spread_Statement_Total_Group__c","LLC_BI__Operation_Add__c","LLC_BI__Operation_Divide__c","LLC_BI__Operation_Multiply__c","LLC_BI__Operation_Subtract__c","LLC_BI__Operation__c","LLC_BI__Period_Over_Period_Change__c","LLC_BI__Row_Number__c","LLC_BI__Spread_Statement_Record_Total__c","LLC_BI__lookupKey__c","LLC_BI__Record_Type__c","LLC_BI__Prior_Fiscal_Year__c","LLC_BI__Display_Type__c","LLC_BI__KPI_Type__c","LLC_BI__Period_Over_Prior_Fiscal_Year__c","LLC_BI__Formula__c","LLC_BI__Source_Row__c","LLC_BI__Cloned_Source_Row__c","LLC_BI__Formula_Long_Text__c","LLC_BI__Associated_Parent_Record__c"
"a18bn000001a1nVAAQ","","Repairs & Maintenance","a19bn000001uMUSAA2","false","true","","","","","","","","ADD","false","151.0","a16bn00000108IJAAY","42485134344066988","Standard","false","Group","","false","","","","",""
"a18bn000001a1n5AAA","","Manual Adjustment","a19bn000001uMUZAA2","false","true","","","","","","","","ADD","false","81.0","a16bn00000108JTAAY","42485640863629623","Standard","false","Group","","false","","","","",""
"a18bn000001a1KpAAI","","Borrowed Funds to NFA","a19bn000001uMdTAAU","false","true","","","","","","","","ADD","false","71.0","a16bn00000108e0AAA","42485870402778343","Simulated","false","Decimal","","false","","","","(<#Overdrafts_Book_ACCTGRD> + <#Overdrafts_Financing_ACCTGRD> + <#Revolving_Line_of_Credit_ACCTGRD> + <#ST_Loans_PayableBank_ACCTGRD> + <#ST_Loans_PayableOther_ACCTGRD> + <#CPLTDBank_ACCTGRD> + <#CPLTDOther_Secured_ACCTGRD> + <#CPLTDOther_Unsecured_ACCTGRD> + <#Capital_Lease_Obligations_CP_ACCTGRD> + <#Long_Term_DebtBank_ACCTGRD> + <#Long_Term_DebtOther_Sec_ACCTGRD> + <#Long_Term_DebtOther_Unsec_ACCTGRD> + <#Capital_Lease_Obligations_LTP_ACCTGRD>) / (<#Land_ACCTGRD> + <#Buildings_Improvements_ACCTGRD> + <#Machinery_Equipment_ACCTGRD> + <#Furniture_Fixtures_ACCTGRD> + <#Leasehold_Improvements_ACCTGRD> + <#Capital_Leases_ACCTGRD> + <#Construction_in_Progress_ACCTGRD> + <#Other_Fixed_Assets_ACCTGRD> + <#Accum_Deprec_Impairment_ACCTGRD>)",""
"a18bn000001a1blAAA","","Accrual Income","a19bn000001uMUTAA2","false","true","","","","","","","","ADD","false","1.0","a16bn00000108IdAAI","42486417229707201","Simulated","false","Group","","false","","","","<#Net_Profit_ACCTGRD>",""
"a18bn000001a1EdAAI","","Extraordinary Loss","a19bn000001uMdOAAU","true","true","","","","","","","","ADD","false","11.0","a16bn00000108czAAA","42486769710129780","Standard","false","Group","","false","","","","",""
"a18bn000001a143AAA","","Debt Service","a19bn000001uMdgAAE","false","true","","","","","","","","SUBTRACT","false","200.0","a16bn00000108gFAAQ","42486985584206452","Loan Assumptions","false","Group","","false","PMT({{loanAssumptions:interestRate}}/12,{{loanAssumptions:amortizationMonths}},-1 * {{loanAssumptions:requestedLoanAmount}}) * {{period:numberOfPeriods}}","","","",""
"a18bn000001a1oyAAA","","Book Net Income","a19bn000001uMUkAAM","false","true","","","","","","","","ADD","false","1.0","a16bn00000108WIAAY","42488180708088565","Simulated","false","Group","","false","","","","<#Book_Net_Income_ACCTGRD>",""
"a18bn000001a1hoAAA","","Historical Excess Cash Flow","a19bn000001uMUsAAM","false","true","","","","","","","","ADD","false","1.0","a16bn00000108WyAAI","42488328352604361","Simulated","false","Group","","false","","","","<#TCF_Cash_Flow_Available_to_Service_Debt_ACCTGRD>-<#TCF_Historical_Debt_Service_ACCTGRD>",""
"a18bn000001a113AAA","","Non Operating Non Current Liab 3","a19bn000001uMdfAAE","false","false","","","","","","","","ADD","false","130.0","a16bn00000108g0AAA","42488587493771642","Standard","false","Group","","false","","","","",""
"a18bn000001a1iGAAQ","","Amortization Expense","a19bn000001uMUtAAM","true","true","","","","","","","","ADD","false","31.0","a16bn00000108XCAAY","42488807338104434","Simulated","false","Group","","false","","","","<#Amortization_Expense_ACCTGRD>",""
"a18bn000001a1cqAAA","","Dry Land (%)","a19bn000001uMUYAA2","false","true","","","","","","","","ADD","false","41.0","a16bn00000108JOAAY","42488815597272207","Standard","false","Percentage","","false","","","","",""
"a18bn000001a1jfAAA","","Interest Income","a19bn000001uMUWAA2","false","true","","","","","","","","ADD","false","11.0","a16bn00000108J3AAI","42488905990570738","Standard","false","Group","","false","","","","",""
"a18bn000001a1eOAAQ","","Fertilizer & Lime","a19bn000001uMUSAA2","false","true","","","","","","","","ADD","false","81.0","a16bn00000108IJAAY","42489848190121109","Standard","false","Group","","false","","","","",""
"a18bn000001a14jAAA","","Max Loan @ Policy DSCR","a19bn000001uMdiAAE","false","true","","","","","","","","ADD","false","0.0","a16bn00000108ggAAA","42490007838510996","Loan Assumptions","false","Group","","false","=-PV({{loanAssumptions:interestRate}}/12,{{loanAssumptions:amortizationMonths}},<#max_annual_payment_given_policy_dscr>/12)","","","",""
"a18bn000001a1XEAAY","","Other Non Op NC Asset 1","a19bn000001uMV1AAM","false","false","","","","","","","","ADD","false","260.0","a16bn00000108aEAAQ","42490133849930118","Standard","false","Group","","false","","","","",""
"a18bn000001a1DRAAY","","Land Improvements","a19bn000001uMdfAAE","false","true","","","","","","","","ADD","false","11.0","a16bn00000108fpAAA","42490495515866453","Standard","false","Group","","false","","","","",""
"a18bn000001a1rNAAQ","","Interest (paid to banks, etc)","a19bn000001uMUbAAM","false","true","","","","","","","","ADD","false","11.0","a16bn00000108UwAAI","42491050287894719","Standard","false","Group","","false","","","","",""
"a18bn000001a1dUAAQ","","Market Livestock & Poultry","a19bn000001uMURAA2","false","true","","","","","","","","ADD","false","31.0","a16bn00000108I2AAI","42491393048217215","Standard","false","Group","","false","","","","",""
"a18bn000001a1WpAAI","","Chg in Paid in Capital","a19bn000001uMUyAAM","false","true","","","","","","","","ADD","false","61.0","a16bn00000108Y0AAI","42491571958687364","Simulated","false","Group","","true","","","","<#Paid_In_Capital_ACCTGRD>",""
"a18bn000001a1l1AAA","","Amortization Expense","a19bn000001uMUzAAM","true","true","","","","","","","","ADD","false","31.0","a16bn00000108ZnAAI","42492600467855189","Simulated","false","Group","","false","","","","<#Amortization_Expense_ACCTGRD>",""
"a18bn000001a1TIAAY","","ST Notes Payable - Banks","a19bn000001uMUUAA2","false","true","","","","","","","","ADD","false","8.5","a16bn00000108IkAAI","42492960228486713","Standard","false","Group","","false","","","","",""
"a18bn000001a1LMAAY","","Prior Period Adjustment (+/-)","a19bn000001uMdRAAU","false","true","","","","","","","","ADD","false","41.0","a16bn00000108dVAAQ","42493063170857284","Standard","false","Group","","false","","","","",""
"a18bn000001a1PWAAY","","Amortization (Part III; Column B) Enter Opposite Sign","a19bn000001uMdCAAU","false","true","","","","","","","","ADD","false","71.0","a16bn00000108bcAAA","42493174090373166","Standard","false","Group","","false","","","","",""
"a18bn000001a1kXAAQ","","Insurance Expense","a19bn000001uMV0AAM","false","true","","","","","","","","ADD","false","120.0","a16bn00000108ZwAAI","42493287799960592","Standard","false","Group","","false","","","","",""
"a18bn000001a1P9AAI","","Expenses on books not incl Sch K (M1)","a19bn000001uMdEAAU","false","true","","","","","","","","ADD","false","161.0","a16bn00000108bsAAA","42494497711875340","Simulated","false","Group","","false","","","","<#M1_3_Expenses_ACCTGRD>",""
"a18bn000001a1BpAAI","","Prior Period CPLTD","a19bn000001uMdNAAU","false","true","","","","","","","","ADD","false","1.0","a16bn00000108ciAAA","42494577122874924","Simulated","true","Group","","false","","","","<#CPLTDBank_ACCTGRD>+<#CPLTDOther_Secured_ACCTGRD>+<#CPLTDOther_Unsecured_ACCTGRD>+<#Capital_Lease_Obligations_CP_ACCTGRD>",""
"a18bn000001a18eAAA","","Chg. Deferred Income Tax - LTP","a19bn000001uMdQAAU","false","true","","","","","","","","ADD","false","1.0","a16bn00000108dMAAQ","42495135740436060","Simulated","false","Group","","true","","","","<#Deferred_Income_Tax_LTP_ACCTGRD>",""
"a18bn000001a13vAAA","","PGI","a19bn000001uMdgAAE","false","true","","","a16bn00000108gBAAQ","","","","","ADD","false","100.0","a16bn00000108gDAAQ","42495254521204564","Standard","false","Group","","false","","","","",""
"a18bn000001a1g1AAA","","Simple Cash Flow Coverage","a19bn000001uMUcAAM","false","true","","","","","","","","ADD","false","1.0","a16bn00000108V6AAI","42495522074629119","Simulated","false","Decimal","","false","","","","<#TCF_Gross_Cash_Flow_ACCTGRD>/<#Total_Debt_Service_ACCTGRD>",""
"a18bn000001Zt0DAAS","","Contributions","a19bn000001uMdPAAU","false","true","","","","","","","","ADD","false","21.0","a16bn00000108d2AAA","42495747205322857","Standard","false","Group","","false","","","","",""
"a18bn000001a1BfAAI","","Profit Before Taxes","a19bn000001uMdeAAE","false","true","","","","","","","","ADD","false","1.0","a16bn00000108fhAAA","42496472943308169","Simulated","false","Group","","false","","","","<#Net_Operating_Profit_ACCTGRD> + <#Total_Other_Expense_ACCTGRD> + <#Total_Other_Income_ACCTGRD>",""
"a18bn000001a18nAAA","","Accounts Payable Days","a19bn000001uMdaAAE","false","true","","","","","","","","ADD","false","21.0","a16bn00000108fFAAQ","42496508524216513","Simulated","false","Group","","false","","","","(<#Accounts_PayableTrade_ACCTGRD>/<#Total_Cost_of_SalesRevenue_ACCTGRD>)*<#Days_In_Period_ACCTGRD>",""
"a18bn000001a12MAAQ","","Deposits","a19bn000001uMdYAAU","false","true","","","","","","","","ADD","false","200.0","a16bn00000108ebAAA","42496682043241401","Standard","false","Group","","false","","","","",""
"a18bn000001a1LeAAI","","Tenant Improvements","a19bn000001uMV2AAM","false","true","","","","","","","","ADD","false","11.0","a16bn00000108aaAAA","42496711222455626","Standard","false","Group","","false","","","","",""
"a18bn000001a1FPAAY","","Asset Impairment","a19bn000001uMdSAAU","true","true","","","","","","","","ADD","false","31.0","a16bn00000108dlAAA","42497032084727676","Simulated","false","Group","","false","","","","<#Asset_Impairment_ACCTGRD>",""
"a18bn000001a1X1AAI","","Cash from Financing","a19bn000001uMUzAAM","false","true","","","","","","","","ADD","false","21.0","a16bn00000108ZrAAI","42497099924190488","Simulated","false","Group","","false","","","","<#ICF_Net_Cash_Provided_by_Financing_ACCTGRD>",""
"a18bn000001a1gSAAQ","","Car and Truck Expenses","a19bn000001uMUqAAM","false","true","","","","","","","","ADD","false","1.0","a16bn00000108WrAAI","42497616327305114","Standard","false","Group","","false","","","","",""
"a18bn000001a10yAAA","","Other Long Term Debt 2","a19bn000001uMdfAAE","false","false","","","","","","","","ADD","false","10.875","a16bn00000108g0AAA","42498068090138668","Standard","false","Group","","false","","","","",""
"a18bn000001a19YAAQ","","Expenses Associated with Business Use of Primary Residence","a19bn000001uMdIAAU","false","true","","","","","","","","ADD","false","1.0","a16bn00000108cOAAQ","42498177521200689","Standard","false","Group","","false","","","","",""
"a18bn000001a1peAAA","","Net long-term capital gain (loss)","a19bn000001uMUjAAM","false","true","","","","","","","","ADD","false","81.0","a16bn00000108W3AAI","42498468812445830","Standard","false","Group","","false","","","","",""
"a18bn000001a1hHAAQ","","Book Net Income","a19bn000001uMdEAAU","false","true","","","","","","","","ADD","false","1.0","a16bn00000108bwAAA","42499264680084081","Simulated","false","Group","","false","","","","<#Book_Net_Income_ACCTGRD>",""
"a18bn000001a13RAAQ","","Existing Line and Loans","a19bn000001uMdHAAU","false","true","","","","","","","","ADD","false","1.0","a16bn00000108c8AAA","42499414787309921","Standard","false","Group","","false","","","","",""
"a18bn000001a1bjAAA","","Margin After Debt Service","a19bn000001uMUTAA2","false","true","","","","","","","","ADD","false","11.0","a16bn00000108IcAAI","42499718659545759","Simulated","false","Group","","false","","","","(<#NetIncome_AfterOwnerWithdrawals_ACCTGRD>+<#Depreciation_Expense_ACCTGRD>+<#Term_Interest_ACCTGRD>) - (<#Term_Interest_ACCTGRD> + <#Term_Principal_Payment_ACCTGRD>)",""
"a18bn000001a1q7AAA","","Total Liabilities","a19bn000001uMUdAAM","false","true","","","","","","","","ADD","false","1.0","a16bn00000108VCAAY","42499804256271726","Simulated","false","Group","","false","","","","<#Total_Current_Liabilities_ACCTGRD>+<#Total_NonCurrent_Liabilities_ACCTGRD>",""
"a18bn000001a1dhAAA","","Intermediate Assets","a19bn000001uMURAA2","false","true","","","","","","","","ADD","false","11.0","a16bn00000108I5AAI","42499837089483006","Standard","false","Group","","false","","","","",""
"a18bn000001a0zUAAQ","","Other Fixed Assets","a19bn000001uMdMAAU","false","true","","","","","","","","ADD","false","51.0","a16bn00000108caAAA","42499864909187680","Standard","false","Group","","false","","","","",""
"a18bn000001a1M4AAI","","Excess Cash Flow","a19bn000001uMV2AAM","false","true","","","","","","","","ADD","false","41.0","a16bn00000108agAAA","42500109454110119","Simulated","false","Financial","","false","","","","<#noi>-<#Debt_Service_3_ACCTGRD>",""
"a18bn000001a1a0AAA","","Other Non-Recurring Expenses PSF","a19bn000001uMV2AAM","false","true","","","","","","","","ADD","false","200.0","a16bn00000108aiAAA","42500716836540385","Simulated","false","Group","","false","","","","<#Other_NonRecurring_Expenses>/<#square footage>",""
"a18bn000001a15VAAQ","","EBT","a19bn000001uMdeAAE","false","true","","","","","","","","ADD","false","1.0","a16bn00000108fjAAA","42500734271278213","Simulated","false","Financial","","false","","","","<#Profit_Before_Extraordinary_Items_ACCTGRD>",""
"a18bn000001a1WiAAI","","Chg in Treasury Stock","a19bn000001uMUyAAM","false","true","","","","","","","","ADD","false","81.0","a16bn00000108Y0AAI","42501040970769515","Simulated","false","Group","","true","","","","<#Treasury_Stock_ACCTGRD>",""
"a18bn000001a1AJAAY","","Net Sales/Working Capital","a19bn000001uMdaAAE","false","true","","","","","","","","ADD","false","31.0","a16bn00000108fAAAQ","42501080273584092","Simulated","false","Group","","false","","","","<#Annualized_Net_Sales_ACCTGRD>/<#Working_Capital_ACCTGRD>",""
"a18bn000001a1B5AAI","","Inventory","a19bn000001uMdYAAU","false","true","","","","","","","","ADD","false","150.0","a16bn00000108eaAAA","42501253076420741","Standard","false","Group","","false","","","","",""
"a18bn000001a12dAAA","","Chg Net Intangible Assets","a19bn000001uMdZAAU","true","true","","","","","","","","ADD","false","21.0","a16bn00000108ezAAA","42501304835193669","Simulated","false","Group","","true","","","","<#Intangibles_Due_From_Related_ACCTGRD> + <#Intangibles_Goodwill_ACCTGRD> + <#Intangibles_Other_ACCTGRD> + <#Accum_Amort_Impairment_ACCTGRD>",""
"a18bn000001a1DyAAI","","EBIDA","a19bn000001uMdeAAE","false","true","","","","","","","","ADD","false","31.0","a16bn00000108fjAAA","42501525973365296","Simulated","false","Group","","false","","","","<#EBITDA_ACCTGRD> - <#Current_Income_Tax_ACCTGRD> - <#Deferred_Income_Tax_ACCTGRD>",""
"a18bn000001a1U6AAI","","PFY Net Worth (Manual)","a19bn000001uMUuAAM","false","true","","","","","","","","ADD","false","11.0","a16bn00000108XQAAY","42501597392886370","Standard","false","Group","","false","","","","",""
"a18bn000001a1VnAAI","","Other Operating CA 2","a19bn000001uMV1AAM","false","false","","","","","","","","ADD","false","225.0","a16bn00000108aBAAQ","42501730052688142","Standard","false","Group","","false","","","","",""
"a18bn000001a1ctAAA","","Livestock Production - Animal Capacity","a19bn000001uMUYAA2","false","true","","","","","","","","ADD","false","81.0","a16bn00000108JOAAY","42502137974041068","Standard","false","Group","","false","","","","",""
"a18bn000001a1ZyAAI","","Other Recurring Expenses PSF","a19bn000001uMV2AAM","false","true","","","","","","","","ADD","false","190.0","a16bn00000108aiAAA","42502315099310570","Simulated","false","Group","","false","","","","<#Other_Recurring_Expenses>/<#square footage>",""
"a18bn000001a1VVAAY","","Loss from Subsidiary","a19bn000001uMV0AAM","true","true","","","","","","","","ADD","false","56.0","a16bn00000108ZzAAI","42502793865153591","Standard","false","Group","","false","","","","",""
"a18bn000001a1S5AAI","","Rent/Lease Addback","a19bn000001uMUsAAM","false","true","","","","","","","","ADD","false","41.0","a16bn00000108WuAAI","42502828783499078","Standard","false","Group","","false","","","","",""
